work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Fall of Troy,3,564,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,αι:L:nature α:S:lexicon ο:S:nature η:L:nature ε:S:nature ι:S:lexicon οι:L:nature ο:S:nature ε:S:nature ε:L:position αι:L:nature ει:L:nature ι:S:lexicon ο:S:nature αι:L:nature ω:L:line_final,καὶ φάος ἠελίοιο πέλες καὶ μείλιχος αἰὼν
Fall of Troy,3,565,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,2,correption,ε:L:position ω:L:nature η:L:nature α:S:lexicon α:S:lexicon οι:L:nature ο:S:nature αι:S:nature α:L:position ε:S:nature ο:S:nature α:L:paroxytone_short_ultima α:S:lexicon α:S:unknown ι:L:unknown η:L:line_final,ἐλπωρή τ’ ἀγαθοῖο καὶ ἄσπετον ἄλκαρ ἀνίης
Fall of Troy,3,566,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,α:L:lexicon η:L:nature+position α:L:position α:S:lexicon ι:S:lexicon η:L:nature+position ο:S:nature υ:S:lexicon ε:L:position ε:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature η:L:nature ω:L:line_final,πάσης τ’ ἀγλαΐης πολὺ φέρτερος ἠδὲ τοκήων
Fall of Troy,3,567,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,0,lexicon_overridden,ε:L:position ε:S:nature ο:S:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ε:S:nature η:L:nature+position ω:L:nature η:L:nature ε:S:nature ε:S:nature ου:L:nature η:L:line_final,ἔπλεο· πάντα γάρ οἶος ἔης δμωῇ περ ἐούσῃ·
Fall of Troy,3,568,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature α:S:lexicon ε:S:nature η:L:nature α:S:lexicon α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature ω:L:nature α:S:lexicon ο:S:nature ου:L:nature ι:S:unknown α:S:antepenult_accent ε:L:position α:L:lexicon,καί ῥά μ’ ἔθηκας ἄκοιτιν ἐλὼν ἄπο δούλια ἔργα.
Fall of Troy,3,569,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,0,correption,υ:L:lexicon ε:S:nature ι:S:lexicon ε:L:position η:L:nature ε:L:position ι:S:lexicon α:S:lexicon αι:L:nature ω:L:nature α:L:position ε:S:nature αι:S:nature α:L:paroxytone_short_ultima ο:L:line_final,νῦν δέ τις ἐν νήεσσιν Ἀχαιῶν ἄξεται ἄλλος
Fall of Troy,3,570,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.5,1,0,correption,α:L:position η:L:nature ει:L:nature ε:S:nature ι:S:lexicon ω:L:nature ο:S:nature η:S:nature ε:L:position ο:S:nature υ:S:lexicon ι:L:position ι:S:lexicon ο:S:nature α:L:paroxytone_short_ultima ο:L:line_final,Σπάρτην εἰς ἐρίβωλον ἤ ἐς πολυδίψιον Ἄργος·
Fall of Troy,3,571,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,4,cluster_short,αι:L:nature υ:S:lexicon ε:S:nature α:L:position ι:S:unknown ο:S:nature ευ:L:nature α:S:properispomenon α:S:lexicon α:L:lexicon υ:S:unknown ο:S:position η:L:nature ο:S:nature α:S:unknown ι:L:unknown α:L:line_final,καί νύ κεν ἀμφιπολεῦσα κακὰς ὑποτλήσομ’ ἀνίας
Fall of Troy,3,572,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ευ:L:nature α:S:unknown ο:S:nature ο:L:position ι:L:position ει:L:nature α:S:properispomenon υ:S:lexicon α:L:position ο:S:nature ο:S:nature ω:L:nature ο:S:nature ε:S:nature ο:L:position ε:L:line_final,σεῦ ἀπονοσφισθεῖσα δυσάμμορος· ὡς ὄφελόν με
Fall of Troy,3,573,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature α:S:lexicon υ:S:unknown η:L:nature ε:S:nature α:S:lexicon υ:L:position ε:S:nature α:S:lexicon ο:L:position ε:S:nature ο:S:nature ο:L:position ο:S:nature ι:S:lexicon ε:L:position αι:L:line_final,"γαῖα χυτή ἐκάλυψε, πάρος δέο πότμον ἰδέσθαι."
Fall of Troy,3,574,True,LLLLLSSLSSLLLL,LLLLLSSLSSLLLL,1.5,1,1,,ω:L:nature η:L:nature ε:L:position η:L:nature ε:L:position ο:S:nature ο:S:nature υ:L:unknown ε:S:nature ο:S:nature η:L:nature ει:L:nature ω:L:nature α:L:lexicon,ὣς ἡ μὲν δμηθέντ’ ὀλοφύρετο Πηλείωνα
Fall of Troy,3,575,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,1,correption,ω:L:nature η:L:nature+position υ:L:lexicon ο:S:nature ε:S:nature η:L:nature ι:S:properispomenon αι:S:nature α:L:position υ:S:unknown ε:S:nature οι:L:nature ι:S:antepenult_accent α:S:lexicon αι:L:nature οι:L:line_final,δμωῇς σὺν μογερῇσι καί ἀχνυμένοισιν Ἀχαιοῖς
Fall of Troy,3,576,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,1,correption,υ:L:lexicon ο:S:nature ε:S:nature η:L:nature αι:S:nature α:S:lexicon α:L:lexicon α:S:lexicon αι:S:nature α:L:lexicon ε:S:nature α:S:lexicon η:L:nature+position α:S:unknown ε:S:nature ει:L:nature ο:L:line_final,μυρομένη καὶ ἄνακτα καὶ ἀνέρα· τῆς δ’ ἀλεγεινὸν
Fall of Troy,3,577,True,LSSSLSSLSSLSSLSSLL,LSSSLSSLSSLSSLSSLL,99.0,0,1,unmetrical,ου:L:nature ο:S:nature ε:S:nature ι:S:unknown ε:L:position ε:S:nature ο:S:nature α:L:paroxytone_short_ultima υ:S:lexicon α:S:lexicon ει:L:nature ε:S:nature ο:S:nature α:L:paroxytone_short_ultima ι:S:lexicon ε:S:nature ου:L:nature α:L:lexicon,"οὔποτ’ ἐιέρσετο δάκρυ, κατείβετο δ’ ἄχρις ἐπ’ οὖδας"
Fall of Troy,3,578,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ε:L:position ε:S:nature α:S:lexicon ω:L:nature ω:L:nature ει:L:nature ε:S:nature ε:S:nature α:L:lexicon α:S:lexicon α:S:lexicon ι:L:lexicon α:S:lexicon ο:S:nature υ:L:lexicon ω:L:line_final,"ἐκ βλεφάρων, ὡσεί τε μέλαν κατὰ πίδακος ὕδωρ"
Fall of Troy,3,579,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,3,,ε:L:position αι:L:nature η:L:nature η:L:nature+position ου:L:nature υ:S:unknown υ:S:lexicon ε:L:position α:S:unknown ε:S:nature ο:L:position ε:S:nature ι:S:unknown ω:L:nature+position ε:L:line_final,"πετραίης, ἦς πουλὺς ὕπερ παγετός τε χιών τε"
Fall of Troy,3,580,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ε:L:position ε:S:nature υ:S:unknown αι:L:nature+position υ:S:unknown ε:S:nature οι:L:nature ο:S:nature α:S:lexicon ου:L:nature ε:S:nature ο:S:nature α:L:position ι:S:lexicon ε:S:nature α:L:position η:L:line_final,"ἐκκέχυται στυφελοῖο κατ’ οὔδεος, ἀμφὶ δὲ πάχνη"
Fall of Troy,3,581,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,η:L:nature ε:S:nature ο:S:nature ω:L:nature ευ:L:nature ω:L:nature ε:S:nature αι:S:nature η:L:nature ε:S:nature ι:S:lexicon οι:L:nature ο:S:nature ο:S:nature η:L:nature ι:L:properispomenon,τήκεθ’ ὁμῶς εὔρῳ τε καὶ ἠελίοιο βολῇσι.
Fall of Troy,3,582,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,αι:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature α:S:unknown ου:L:nature α:S:antepenult_accent ο:S:nature ι:L:unknown ο:S:nature ε:S:nature οι:L:nature ο:S:nature ο:S:nature οι:L:nature ο:L:line_final,καὶ τότε δή ῥ’ ἐσάκουσαν ὀρινομένοιο γόοιο
Fall of Troy,3,583,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,υ:L:lexicon α:S:lexicon ε:S:nature ε:L:position η:L:nature η:L:nature ο:S:nature ο:S:nature αι:L:nature ε:S:nature α:S:lexicon ε:L:position ο:S:nature ε:S:nature ου:L:nature ι:L:lexicon,"θυγατέρες Νηρῆος, ὅσαι μέγα βένθος ἔχουσι·"
Fall of Troy,3,584,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,α:L:lexicon η:L:nature ι:L:lexicon α:S:unknown ε:S:nature ει:L:nature ο:S:nature υ:S:lexicon ο:L:position α:S:lexicon ι:S:lexicon η:L:nature+position ε:S:nature ε:S:nature α:L:paroxytone_short_ultima ο:L:line_final,πάσῃσιν δ’ ἀλεγεινόν ὑπὸ κραδίην πέσεν ἄλγος·
Fall of Troy,3,585,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,3,,οι:L:nature+position ο:L:position ε:L:position ο:S:nature α:S:unknown η:L:nature α:S:antepenult_accent ε:S:nature ι:L:unknown α:S:unknown ε:S:nature ε:L:position η:L:nature+position ο:L:position ο:L:line_final,"οἰκτρὸν δ’ ἐστονάχησαν, ἐπίαχε δ’ Ἑλλήσποντος·"
Fall of Troy,3,586,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,α:L:position ι:S:lexicon ε:S:nature υ:L:unknown α:S:unknown ε:S:nature οι:L:nature ι:S:antepenult_accent α:S:unknown υ:L:position α:S:unknown ε:S:nature αι:L:nature+position ο:S:nature α:S:lexicon ε:L:position οι:L:line_final,ἀμφὶ δὲ κυανέοισι καλυψάμεναι χρόα πέπλοις
Fall of Troy,3,587,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ε:L:position υ:S:lexicon ε:S:nature ω:L:nature οι:L:nature η:L:nature α:S:antepenult_accent ο:S:nature η:L:nature+position ο:S:nature ο:S:nature ε:L:position ε:S:nature α:S:unknown αι:L:nature ω:L:line_final,"ἐσσυμένως οἴμησαν, ὅπῃ στόλος ἔπλετἈχαιῶν,"
Fall of Troy,3,588,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position υ:S:lexicon ι:S:lexicon η:L:nature ο:S:nature ι:S:lexicon οι:L:nature ο:S:nature ι:S:lexicon οι:L:nature+position α:S:unknown ο:S:nature α:L:position ι:S:lexicon α:S:lexicon α:L:lexicon ι:L:lexicon,πανσυδίῃ πολιοῖο δι’ οἴδματος· ἀμφὶ δ’ ἄρα σφι
Fall of Troy,3,589,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ι:L:position ο:S:nature ε:S:nature η:L:nature ι:S:antepenult_accent α:S:lexicon α:L:position α:S:lexicon ι:S:lexicon ι:L:position α:S:lexicon ο:S:nature αι:L:nature ε:S:nature ε:S:nature ο:L:position ο:L:line_final,νισσομένῃσι θάλασσα διίστατο· ταὶ δ’ ἐρέροντο
Fall of Troy,3,590,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,α:L:position η:L:nature ο:L:position αι:L:nature+position η:L:nature ι:S:properispomenon ε:S:nature ει:L:nature ο:S:nature ε:S:nature αι:L:nature ε:S:nature α:S:unknown οι:L:nature ι:L:antepenult_accent,"κλαγγηδόν, κραιπνῇσιν ἐειδόμεναι γεράνοισιν"
Fall of Troy,3,591,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ο:L:position ο:S:nature ε:S:nature η:L:nature+position ε:S:nature α:S:lexicon ει:L:nature α:S:lexicon ε:S:nature ι:L:position ε:S:nature α:S:unknown ο:L:position ο:S:nature ε:S:nature υ:L:position ο:L:line_final,ὀσσομένῃς μέγα χεῖμα· περιστενάχοντο δὲ λυγρὸν
Fall of Troy,3,592,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature α:S:antepenult_accent υ:L:unknown ο:S:nature ε:S:nature η:L:nature ι:S:antepenult_accent ε:S:nature α:L:lexicon α:S:lexicon α:S:lexicon η:L:nature ι:S:properispomenon ε:S:nature ο:L:position ο:L:line_final,κήτεα μυρομένῃσιν· ἔσαν δ’ ἄφαρ ᾗχι νέοντο
Fall of Troy,3,593,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,2,,αι:L:nature α:S:lexicon α:S:unknown ι:L:position η:L:nature η:L:nature+position α:S:lexicon ε:S:nature ο:L:position ο:S:nature α:S:lexicon ω:L:nature υ:L:unknown ου:L:nature αι:L:line_final,παῖδα κασιγνήτης κρατερόφρονα κωκύουσαι
Fall of Troy,3,594,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,2,,ε:L:position α:L:position ω:L:nature+position ου:L:nature αι:L:nature ε:S:nature ο:S:nature ω:L:nature ε:S:nature ι:S:unknown ω:L:nature α:S:properispomenon ι:S:unknown ου:L:nature αι:L:line_final,ἐκπάγλως. Μοῦσαι δὲ θοῶς Ἑλικῶνα λιποῦσαι
Fall of Troy,3,595,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,η:L:nature υ:S:lexicon ο:S:nature α:L:paroxytone_short_ultima ο:S:nature α:S:lexicon α:L:position ο:S:nature ε:S:nature ι:L:lexicon ε:L:position οι:L:nature ι:S:lexicon ε:S:nature ου:L:nature αι:L:line_final,ἤλυθον ἄλγος ἄλαστον ἐνὶ στέρνοισιν ἔχουσαι
Fall of Troy,3,596,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,2,,α:L:position υ:S:unknown ε:S:nature αι:L:nature ι:L:lexicon η:L:nature ε:S:nature ι:S:lexicon ω:L:nature ι:S:lexicon ι:S:lexicon η:L:nature η:L:nature ι:L:unknown η:L:line_final,ἀρνύμεναι τιμήν ἑλικώπιδι Νηρηίνῃ·
Fall of Troy,3,597,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,ευ:L:nature+position ε:S:nature ε:S:nature α:L:position ει:L:nature οι:L:nature ι:S:lexicon αι:S:nature α:L:position ο:S:nature ο:S:nature ε:L:position α:S:lexicon ε:S:nature α:L:paroxytone_short_ultima ο:L:line_final,"Ζεύς δὲ μέγ’ Ἀργείοισι καὶ ἄτρομον ἔμβαλε θάρσος,"
Fall of Troy,3,598,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,1,correption,ο:L:position α:S:lexicon η:S:nature ε:L:position ο:S:nature ο:S:nature ι:L:lexicon ο:S:nature υ:S:unknown ο:L:position ει:L:nature ω:L:nature ι:S:antepenult_accent ε:S:nature α:L:lexicon ω:L:line_final,ὄφρα μὴ ἐσθλὸν ὅμιλον ὑποδδείσωσι θεάων
Fall of Troy,3,599,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:position α:S:unknown ο:S:nature α:L:position η:L:nature α:L:position ε:S:nature α:S:lexicon α:L:lexicon α:S:lexicon ο:S:nature αι:L:nature α:S:lexicon ι:S:lexicon η:L:nature ο:L:line_final,ἀμφαδὸν ἀθρήσαντες ἀνά στρατόν· αἱ δ’ Ἀχιλῆος
Fall of Troy,3,600,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,α:L:position ι:S:lexicon ε:S:nature υ:L:lexicon ε:S:nature α:S:lexicon ο:L:position ο:S:nature αι:S:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ε:S:nature ε:S:nature ου:L:nature αι:L:line_final,ἀμφὶ νέκυν στενάχοντο καὶ ἀθάνατοί περ ἐοῦσαι
Fall of Troy,3,601,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,2.0,1,2,correption,α:L:lexicon αι:S:nature ο:S:nature ω:L:nature α:L:position αι:L:nature ε:S:nature ε:S:nature ι:L:unknown α:S:unknown ο:S:nature ε:L:position η:L:nature+position ο:L:position ου:L:line_final,πᾶσαι ὁμῶς· ἀκταὶ δὲ περίαχον Ἑλλησπόντου·
Fall of Troy,3,602,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,2.0,1,0,lexicon_overridden,ευ:L:nature ε:S:nature ο:S:nature ε:L:position ω:L:nature+position α:L:lexicon α:S:lexicon ε:S:nature ι:L:lexicon ε:S:nature υ:S:lexicon αι:L:nature α:S:lexicon ι:S:lexicon α:L:lexicon ο:L:line_final,δεύετο δὲ χθὼν πᾶσα περὶ νέκυν Αἰακίδαο
Fall of Troy,3,603,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position υ:S:lexicon ι:S:lexicon ω:L:nature+position ε:S:nature α:S:lexicon ε:L:position ο:S:nature α:S:unknown ε:L:position ε:S:nature ο:S:nature α:L:position ι:S:lexicon ε:S:nature α:L:lexicon ω:L:line_final,δάκρυσιν· ὥς μέγα πένθος ἀνέστενον· ἀμφὶ δὲ λαῶν
Fall of Troy,3,604,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,3,cluster_short,υ:L:unknown ο:S:nature ε:S:nature ω:L:nature+position α:S:position υ:S:unknown οι:L:nature ι:S:antepenult_accent ο:S:nature υ:L:unknown ε:S:nature ο:S:nature ευ:L:nature ε:S:nature α:S:lexicon α:L:lexicon α:L:lexicon,μυρομένων δακρύοισι φορύνετο τεύχεα πάντα
Fall of Troy,3,605,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature+position ι:S:lexicon ι:S:lexicon αι:L:nature αι:L:nature η:L:nature ε:S:nature ε:S:nature ει:L:nature ε:S:nature α:S:lexicon ε:L:position ο:S:nature ο:S:nature ω:L:nature ει:L:line_final,"καὶ κλισίαι καὶ νῆες, ἐπεὶ μέγα πένθος ὀρώρει."
Fall of Troy,3,606,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,2,,η:L:nature η:L:nature+position α:L:position ι:S:unknown υ:S:unknown ει:L:nature α:S:properispomenon υ:S:lexicon ε:L:position ο:S:nature α:S:lexicon η:L:nature ει:L:nature ω:L:nature ο:L:line_final,μήτηρ δ’ ἀμφιχυθεῖσα κύσε στόμα Πηλείωνος
Fall of Troy,3,607,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,αι:L:nature ο:S:nature ε:S:nature ου:L:nature αι:L:nature οι:L:nature ο:S:nature ε:S:nature ο:L:position α:S:lexicon ο:S:nature α:L:position υ:S:unknown ε:S:nature ου:L:nature α:L:antepenult_accent,"παιδὸς ἑοῦ, καὶ τοῖον ἔπος φάτο δακρυχέουσα·"
Fall of Troy,3,608,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ει:L:nature ω:L:nature ο:S:nature ο:S:nature ε:L:position ο:S:nature α:S:lexicon ου:L:nature α:S:lexicon ο:S:nature η:L:nature ι:S:lexicon ε:S:nature ει:L:nature α:L:lexicon,"γηθείτω ῥοδόπεπλος ἀν’ οὐρανόν Ἠριγένεια,"
Fall of Troy,3,609,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ει:L:nature ω:L:nature+position ε:S:nature ι:S:lexicon η:L:nature ι:S:properispomenon ε:S:nature ει:L:nature+position ο:S:nature ο:S:nature α:L:position ε:S:nature ο:S:nature αι:L:nature ου:L:line_final,γηθείτω φρεσὶν ᾖσι μεθεὶς χόλον Ἀστεροπαίου
Fall of Troy,3,610,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,α:L:position ι:S:lexicon ο:S:nature ευ:L:nature υ:S:lexicon ε:S:nature ε:L:position ο:S:nature ι:S:lexicon ε:L:position ι:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ε:S:nature ε:L:position η:L:line_final,ἄξιος εὐρυρέεθρος ἰδὲ Πριάμοιο γενέθλη·
Fall of Troy,3,611,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,1,correption;lexicon_overridden,αυ:L:nature α:S:lexicon ε:S:nature ω:L:nature+position ο:S:nature ο:S:nature υ:L:position ο:S:nature α:S:unknown ι:L:position ο:S:nature αι:S:nature α:L:position ι:S:lexicon ε:S:nature ο:L:position ι:L:lexicon,"αὐτάρ ἐγὼ πρὸς Ὄλυμπον ἀφίξομαι, ἀμφί δὲ ποσσὶ"
Fall of Troy,3,612,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,ει:L:nature ο:S:nature αι:S:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ι:S:lexicon ο:L:position ε:S:nature α:S:lexicon α:L:lexicon ε:S:nature α:S:unknown ου:L:nature α:L:antepenult_accent,"κείσομαι ἀθανάτοιο Διὸς μεγάλα στενάχουσα,"
Fall of Troy,3,613,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature α:S:lexicon ου:L:nature ε:S:nature ε:S:nature ου:L:nature α:S:antepenult_accent υ:S:lexicon α:L:lexicon ε:S:nature ι:S:lexicon ω:L:nature ε:S:nature α:S:lexicon η:L:nature αι:L:line_final,"οὕνεκά μ’ οὐκ ἐθέλουσαν ὑπ’ ἀνέρι δῶκε δαμῆναι,"
Fall of Troy,3,614,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:lexicon ε:S:nature ι:S:lexicon ο:L:position α:S:lexicon α:S:lexicon η:L:nature α:S:lexicon α:S:lexicon ει:L:nature ι:S:lexicon ο:S:nature α:L:position ι:S:unknown ε:S:nature α:L:position ε:L:line_final,"ἀνέρι, τὸν τάχα γῆρας ἀμείλιχον ἀμφιμέμαρπε,"
Fall of Troy,3,615,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ε:L:position ε:L:position υ:S:lexicon ε:S:nature α:L:lexicon ι:S:lexicon ε:S:nature ο:L:position α:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ε:S:nature ου:L:nature αι:L:line_final,κῆρές τ’ ἐγγὺς ἔασι τέλος θανάτοιο φέρουσαι.
Fall of Troy,3,616,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,α:L:position α:S:lexicon οι:S:nature ου:L:nature ει:L:nature οι:L:nature ο:S:nature ε:S:nature ει:L:nature ο:S:nature ο:S:nature ω:L:nature α:S:lexicon ι:S:lexicon η:L:nature ο:L:line_final,"ἀλλά μοι οὐ κείνοιο μέλει τόσον, ὡς Ἀχιλῆος,"
Fall of Troy,3,617,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ο:L:position οι:L:nature+position ευ:L:nature+position α:S:lexicon ε:S:nature ευ:L:nature ε:S:nature ε:S:nature αι:L:nature α:S:lexicon ι:S:lexicon α:L:lexicon ο:S:nature ο:S:nature οι:L:nature ι:L:lexicon,ὅν μοι Ζεύς κατένευσεν ἐν Αἰακίδαο δόμοισιν
Fall of Troy,3,618,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.0,1,1,correption,ι:L:position ι:L:lexicon ο:L:position η:L:nature ει:L:nature ε:S:nature ει:S:nature ου:L:nature ι:S:lexicon οι:S:nature η:L:nature+position α:S:unknown ε:S:nature ευ:L:nature η:L:line_final,"ἴφθιμον θήσειν, ἐπεὶ οὔτι μοι ἥνδανεν εὐνή·"
Fall of Troy,3,619,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,α:L:position ο:S:nature ε:S:nature ε:L:position α:L:lexicon η:L:nature α:S:lexicon ε:S:nature ο:L:position ε:S:nature ο:S:nature α:L:position ο:S:nature ε:S:nature υ:L:lexicon ω:L:line_final,"ἀλλ’ ὁτὲ μὲν ζαὴς ἄνεμος πέλον, ἄλλοτε δ’ ὕδωρ,"
Fall of Troy,3,620,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,α:L:position ο:S:nature ε:S:nature οι:L:nature ω:L:nature ω:L:nature ε:S:nature α:S:lexicon ι:L:position ι:S:lexicon ο:S:nature η:L:nature υ:S:lexicon ο:S:nature ο:L:position η:L:line_final,ἄλλοτε δ’ οἰωνῷ ἐναλίγκιος ἤ πυρὸς ὁρμῇ·
Fall of Troy,3,621,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,cluster_short,ου:L:nature ε:S:nature ε:S:position η:L:nature ο:S:nature α:S:lexicon η:L:nature+position υ:S:lexicon α:S:lexicon ε:L:position ε:S:nature ε:S:nature ε:L:position ι:S:lexicon α:S:unknown α:L:paroxytone_short_ultima αι:L:line_final,οὐδέ με θνητός ἀνὴρ δύνατ’ ἐν λεχέεσσι δαμάσσαι
Fall of Troy,3,622,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,αι:L:nature ο:S:nature ε:S:nature η:L:nature ο:S:nature α:S:lexicon αι:L:nature α:S:lexicon αι:S:nature ου:L:nature α:S:lexicon ο:S:nature ε:L:position ο:S:nature ε:S:nature ε:L:position ει:L:line_final,"φαινομένην, ὅσα γαῖα καὶ οὐρανὸς ἐντὸς ἐέργει,"
Fall of Troy,3,623,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ο:S:nature ε:S:nature οι:L:nature α:S:lexicon ε:S:nature ευ:L:nature ε:S:nature ο:S:nature υ:L:position ι:S:lexicon ο:S:nature υι:L:nature ε:S:nature α:S:lexicon ι:L:lexicon ο:L:line_final,μέσφ’ ὅτε μοι κατένευσεν Ὀλύμπιος υἱέα δῖον
Fall of Troy,3,624,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,ε:L:position α:L:position ο:L:position η:L:nature ει:L:nature+position αι:S:nature α:S:lexicon η:L:nature ι:S:lexicon ο:S:nature α:L:position α:S:lexicon α:S:lexicon ε:L:position ου:L:line_final,ἔκπαγλον θήσειν καὶ ἀρήϊον. ἀλλὰ τὰ μέν που
Fall of Troy,3,625,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,α:L:position ε:S:nature ε:S:nature ω:L:nature ε:S:nature ε:S:nature ε:L:position ε:S:nature ο:S:nature α:L:lexicon ε:S:nature ε:S:nature ε:L:position α:S:lexicon ο:S:nature α:L:lexicon ω:L:line_final,ἀτρεκέως ἐτέλεσσεν· ὁ γὰρ πέλε φέρτατος ἀνδρῶν·
