work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
The Taking of Ilios,1,131,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature ο:S:nature ε:L:position ο:S:nature ε:S:nature η:L:nature α:S:lexicon α:S:lexicon ω:L:nature+position ε:S:nature α:S:unknown ε:L:position ε:S:nature ε:S:nature ο:L:position ω:L:line_final,μητέρος ἑλκομένης ἁπαλῶν τ’ ἐλάθεσθε νεοσσῶν.
The Taking of Ilios,1,132,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ει:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature ι:S:unknown η:L:nature ι:S:antepenult_accent ε:S:nature ω:L:nature α:S:unknown ε:S:nature α:L:position ε:S:nature ο:S:nature α:L:position α:L:lexicon,"εἰ δὲ θεοπροπίῃσι γέρων ἀνεβάλλετο Κάλχας,"
The Taking of Ilios,1,133,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,2.0,1,1,correption,α:L:position α:S:lexicon αι:S:nature ω:L:nature ε:S:nature ε:S:nature οι:L:nature ο:S:nature ε:S:nature η:L:nature υ:S:unknown ο:S:nature ο:L:position η:L:nature η:L:nature ο:L:line_final,ἀλλὰ καὶ ὣς Ἑλένοιο μετήλυδος ὀμφητῆρος
The Taking of Ilios,1,134,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature υ:S:paroxytone_short_ultima αι:L:nature α:S:lexicon ε:S:nature ου:L:nature ι:S:lexicon ε:S:nature οι:L:nature ο:S:nature α:S:unknown η:L:nature ε:S:nature ι:S:lexicon ι:L:lexicon η:L:line_final,μαντοσύναι καλέουσιν ἑτοιμοτάτην ἐπὶ νίκην.
The Taking of Ilios,1,135,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,1,correption,ου:L:nature ε:S:nature α:S:unknown οι:L:nature ει:L:nature ε:L:position ε:S:nature αι:S:nature ι:L:position ει:L:nature η:L:nature ε:S:nature ι:S:lexicon η:L:nature υ:L:lexicon,"τούνεκά μοι πείθεσθε, καὶ ἱππείην ἐπὶ νηδὺν"
The Taking of Ilios,1,136,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,α:L:position α:S:lexicon ε:S:nature οι:L:nature+position ευ:L:nature ω:L:nature ε:S:nature ο:S:nature ω:L:nature αυ:L:nature α:L:position ε:S:nature ο:S:nature α:L:paroxytone_short_ultima ο:L:line_final,"θαρσαλέοι σπεύδωμεν, ὅπως αὐτάγρετον ἄλγος"
The Taking of Ilios,1,137,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ω:L:nature ε:S:nature α:S:unknown α:L:position η:L:nature οι:L:nature ο:S:nature ε:S:nature η:L:nature α:S:unknown α:S:unknown η:L:nature ο:S:nature α:S:antepenult_accent ε:L:position η:L:line_final,Τρῶες ἀταρβήτοιο θεῆς ἀπατήνορα τέχνην
The Taking of Ilios,1,138,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ι:L:lexicon ι:S:lexicon ο:S:nature ει:L:nature α:S:unknown α:S:unknown ω:L:nature ι:S:antepenult_accent ε:S:nature ο:L:position α:S:lexicon ο:S:nature α:L:position α:S:lexicon α:S:lexicon ω:L:nature+position ε:L:line_final,Ἴλιον εἰσανάγωσιν ἑὸν κακὸν ἀμφαγαπῶντες.
The Taking of Ilios,1,139,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,οι:L:nature α:L:paroxytone_short_ultima οι:L:nature+position υ:L:position αι:L:nature α:S:properispomenon ε:S:nature ι:L:lexicon ε:S:nature ε:S:nature ει:L:nature+position α:S:unknown α:S:antepenult_accent η:L:nature ω:L:line_final,οἱ δ’ ἄλλοι πρυμναῖα μεθίετε πείσματα νηῶν
The Taking of Ilios,1,140,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,υ:L:lexicon ι:S:unknown ι:S:unknown ο:L:position ε:L:position η:L:nature ι:S:properispomenon ε:S:nature ι:L:lexicon ι:S:lexicon ι:S:lexicon η:L:nature ι:S:lexicon α:S:lexicon ο:L:position ε:L:line_final,πῦρ ἴδιον πλεκτῇσιν ἐνὶ κλισίῃσι βαλόντες·
The Taking of Ilios,1,141,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,3,,ι:L:unknown ι:S:unknown α:S:paroxytone_short_ultima ο:L:position ε:S:nature ι:S:unknown ο:L:position ε:S:nature ε:S:nature η:L:nature αι:L:nature η:L:nature+position ο:S:nature ο:S:nature α:L:position η:L:line_final,Ἰλιάδος δὲ λιπόντες ἐρημαίην χθονὸς ἀκτὴν
The Taking of Ilios,1,142,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,3,,ω:L:nature ε:S:nature ε:S:nature α:L:position υ:S:unknown ι:S:unknown η:L:nature+position ευ:L:nature ω:L:nature υ:S:unknown ο:S:nature οι:L:nature α:S:lexicon ε:S:nature ο:L:position ο:L:line_final,"πλώετε πασσυδίῃ ψευδώνυμον οἴκαδε νόστον,"
The Taking of Ilios,1,143,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ει:L:nature ο:S:nature ε:S:nature ευ:L:nature ο:L:position ου:L:nature ε:S:nature α:S:unknown υ:L:position ε:S:nature ο:S:nature ε:L:position ε:S:nature ι:S:unknown ω:L:nature η:L:line_final,εἰσόκεν εὐόρμου τετανυσμένον ὲκ περιωπῆς
The Taking of Ilios,1,144,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,υ:L:lexicon ι:S:lexicon υ:S:unknown α:L:position ο:S:nature ε:S:nature οι:L:nature ε:S:nature ι:S:lexicon ει:L:nature ο:S:nature ο:S:nature αι:L:nature ι:S:unknown α:S:unknown οι:L:nature ο:L:line_final,ὔμμι συναγρομένοις ἐπὶ γείτονος αἰγιαλοῖο
The Taking of Ilios,1,145,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,η:L:nature αι:L:nature η:L:nature α:S:unknown ι:S:unknown ο:L:position ο:S:nature ε:S:nature ι:L:lexicon ο:S:nature ο:S:nature ε:L:position ε:S:nature ι:S:unknown ο:L:position υ:L:lexicon,σημαίνῃ παλίνορσον ἐπὶ πλόον ἑσπέριον πῦρ.
The Taking of Ilios,1,146,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:lexicon ο:L:position ο:S:nature ε:S:nature ει:L:nature ο:S:nature ε:S:nature ω:L:nature ε:S:nature ε:S:nature α:L:unknown ω:L:line_final,καὶ τότε μήτε τις ὄκνος ἐπειγομένων ἐρετάων
The Taking of Ilios,1,147,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,ι:L:unknown ε:L:position ω:L:nature η:L:nature α:L:paroxytone_short_ultima ο:S:nature ο:S:nature ου:L:nature ε:S:nature ο:S:nature οι:L:nature α:S:lexicon ε:S:nature υ:L:paroxytone_short_ultima ε:L:line_final,"γινέσθω μήτ’ ἄλλο φόβου νέφος, οἷά τε νύκτες"
The Taking of Ilios,1,148,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,α:L:position ω:L:nature οι:L:nature ι:S:lexicon ε:S:nature ου:L:nature ι:S:lexicon ε:S:nature α:L:position ου:L:nature ει:L:nature α:S:unknown α:S:antepenult_accent υ:L:lexicon ου:L:line_final,ἀνθρώποισι φέρουσιν ἐλαφροῦ δείματα θυμοῦ.
The Taking of Ilios,1,149,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,ε:L:position ω:L:nature ε:L:position ο:S:nature ε:S:nature η:L:nature α:S:lexicon ε:S:nature η:L:nature ε:L:position υ:L:unknown ι:S:unknown ο:S:nature αι:L:nature ω:L:line_final,"ἔστω δὲ προτέρης ἀρετῆς ἐμφύλιος αἰδώς,"
The Taking of Ilios,1,150,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature ι:S:lexicon αι:L:nature+position υ:L:unknown ει:L:nature ε:S:nature ε:S:nature ο:L:position ε:S:nature ο:S:nature ω:L:nature+position ε:S:nature ε:S:nature α:L:position ο:L:line_final,"μηδέ τις αἰσχύνειεν ἑὸν κλέος, ὥς κεν ἕκαστος"
The Taking of Ilios,1,151,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,α:L:position ι:S:lexicon ο:S:nature ω:L:nature ε:S:nature ο:S:nature η:L:nature ε:S:nature α:S:lexicon η:L:nature ε:S:nature α:S:lexicon ι:L:position ο:S:nature υ:S:lexicon α:L:lexicon ω:L:line_final,ἄξιον ὧν ἐμόγησε λάβῃ γέρας ἱπποσυνάων.
The Taking of Ilios,1,152,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,ω:L:nature+position α:S:lexicon ε:S:nature ο:L:position ου:L:nature η:L:nature ε:L:position η:L:nature+position ε:S:nature ο:S:nature οι:L:nature ο:S:nature ε:S:nature υ:L:lexicon οι:L:line_final,ὣς φάμενος βουλῆς ἐξήρχετο· τοῖο δὲ μύθοις
The Taking of Ilios,1,153,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ω:L:nature ο:S:nature ε:S:nature ω:L:nature α:L:position η:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature ε:S:nature ο:L:position ε:S:nature ο:S:nature ει:L:nature η:L:line_final,"πρῶτος ἐφωμάρτησε Νεοπτόλεμος θεοειδής,"
The Taking of Ilios,1,154,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature ο:S:nature α:S:paroxytone_short_ultima ε:L:position ο:S:nature ο:S:nature ε:L:position ο:S:nature ε:S:nature ει:L:nature ο:S:nature ε:S:nature ο:L:position ε:S:nature ι:S:lexicon οι:L:nature ο:L:line_final,"πῶλος ἅτε δροσόεντος ἐπειγόμενος πεδίοιο,"
The Taking of Ilios,1,155,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ο:L:position ε:S:nature ε:S:nature ο:L:position υ:S:unknown ε:S:nature ε:L:position ι:S:antepenult_accent α:S:lexicon α:L:position ο:S:nature ε:S:nature ο:L:position α:S:unknown α:S:unknown οι:L:nature ι:L:antepenult_accent,ὅστε νεοζυγέεσσιν ἀγαλλόμενος φαλάροισιν
The Taking of Ilios,1,156,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,3,correption,ε:L:position α:S:unknown ε:S:nature αι:L:nature α:L:position ι:L:lexicon α:S:lexicon αι:S:nature η:L:nature ι:S:unknown ο:S:nature η:L:nature ο:S:nature α:S:unknown ει:L:nature η:L:line_final,ἔφθασε καὶ μάστιγα καὶ ἡνιοχῆος ἀπειλήν.
The Taking of Ilios,1,157,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,υ:L:unknown ει:L:nature η:L:nature+position ε:S:nature ο:S:nature ου:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature ε:S:nature ω:L:nature ι:S:lexicon ο:S:nature η:L:nature η:L:line_final,Τυδείδης δ’ ἐπόρουσε Νεοπτολέμῳ Διομήδης
The Taking of Ilios,1,158,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,αυ:L:nature α:L:position ω:L:nature ο:S:nature ι:S:lexicon οι:L:nature ο:S:nature ο:S:nature η:L:nature+position αι:L:nature+position ο:L:position ε:S:nature α:S:lexicon ι:L:lexicon ευ:L:line_final,"θαυμάζων, ὅτι τοῖος ὄην καὶ πρόσθεν Ἀχιλλεύς."
The Taking of Ilios,1,159,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ε:L:position ε:S:nature ο:S:nature αι:L:nature υ:S:unknown α:S:unknown ι:L:position ο:S:nature ο:S:nature ευ:L:nature α:S:unknown ε:S:nature ει:L:nature α:S:antepenult_accent ο:S:nature αι:L:nature ω:L:line_final,"ἕσπετο καὶ Κυάνιππος, ὃν εὐπατέρεια Κομαιθὼ"
The Taking of Ilios,1,160,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,5,,υ:L:unknown η:L:nature ι:L:position α:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ι:S:unknown υ:L:position α:S:unknown ι:S:unknown οι:L:nature ο:S:nature υ:S:unknown ου:L:nature α:L:properispomenon,Τυδηὶς θαλάμοιο μινυνθαδίοιο τυχοῦσα
The Taking of Ilios,1,161,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,4,correption,ω:L:nature υ:S:lexicon ο:S:nature ω:L:nature ε:S:nature ε:S:nature αι:L:nature α:S:lexicon α:S:unknown ε:L:position α:S:unknown ω:S:nature αι:L:nature ι:S:unknown α:S:unknown η:L:nature ι:L:properispomenon,ὠκυμόρῳ τέκε παῖδα σακεσπάλῳ Αἰγιαλῆι.
The Taking of Ilios,1,162,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position η:L:nature αι:L:nature ε:S:nature ε:S:nature α:L:lexicon ο:S:nature α:S:lexicon ε:L:position ε:S:nature ι:S:lexicon α:L:position ι:S:lexicon ο:S:nature ο:L:position η:L:line_final,ἔστη καὶ Μενέλαος· ἄγεν δέ μιν ἄγριος ὁρμὴ
The Taking of Ilios,1,163,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,η:L:nature ι:S:unknown ο:S:nature ου:L:nature ο:S:nature ι:S:lexicon η:L:nature ι:S:lexicon α:S:unknown η:L:nature ε:S:nature ι:S:unknown ε:L:position ε:S:nature ε:S:nature υ:L:lexicon ω:L:line_final,"Δηιφόβου ποτὶ δῆριν, ἀπηνέι δ’ ἔζεε θυμῷ"
The Taking of Ilios,1,164,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ευ:L:nature ε:S:nature ο:S:nature α:L:position α:L:position η:L:nature α:S:properispomenon α:S:lexicon ου:L:nature ε:S:nature ι:S:lexicon η:L:nature ε:S:nature ο:S:nature ευ:L:nature ει:L:line_final,δεύτερον ἁρπακτῆρα γάμου λελιημένος εὑρεῖν.
The Taking of Ilios,1,165,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ω:L:nature ε:S:nature ι:S:lexicon ο:L:position ο:S:nature ο:S:nature ου:L:nature ε:S:nature ο:S:nature ι:L:unknown η:L:nature ο:L:position α:S:lexicon υ:S:lexicon αι:L:nature α:L:lexicon,"τῷ δ’ ἐπὶ Λοκρὸς ὄρουσεν Ὀιλῆος ταχὺς Αἴας,"
The Taking of Ilios,1,166,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,2,,ει:L:nature ε:S:nature ι:S:unknown υ:L:lexicon ο:S:nature ε:S:nature ω:L:nature+position ε:L:position υ:L:unknown ε:S:nature ο:S:nature ου:L:nature ε:S:nature ι:S:lexicon ου:L:nature αι:L:line_final,εἰσέτι θυμὸν ἔχων πεπνυμένον οὐδ’ ἐπὶ κούραις
The Taking of Ilios,1,167,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.5,1,1,correption,α:L:position αι:L:nature ω:L:nature α:S:unknown ε:S:nature ι:L:position ο:S:nature α:S:lexicon ε:L:position η:L:nature ε:L:position ε:S:nature αι:S:nature α:L:paroxytone_short_ultima ο:L:line_final,"μαργαίνων ἀθέμιστον· ἀνέστησεν δὲ καὶ ἄλλον,"
The Taking of Ilios,1,168,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature ω:L:nature ι:L:lexicon ο:S:nature ε:S:nature η:L:nature α:S:lexicon ε:S:nature αι:L:nature ο:S:nature ι:S:unknown ο:L:position α:S:lexicon ι:S:lexicon η:L:nature α:L:lexicon,Κρητῶν Ἰδομενῆα μεσαιπόλιον βασιλῆα.
The Taking of Ilios,1,169,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ο:S:nature ι:S:lexicon η:L:nature+position α:S:lexicon α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature η:L:nature+position α:S:lexicon ε:S:nature ο:L:position α:S:lexicon υ:S:lexicon η:L:nature η:L:line_final,"Νεστορίδης δ’ ἅμα τοῖσιν ἔβη κρατερὸς Θρασυμήδης,"
The Taking of Ilios,1,170,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature ε:S:nature α:S:lexicon ω:L:nature ι:S:lexicon ο:S:nature υι:L:nature ο:S:nature ε:S:nature η:L:nature ο:S:nature ο:S:nature η:L:nature ι:S:unknown ε:S:nature ευ:L:nature+position ο:L:line_final,καὶ Τελαμώνιος υἱὸς ἑκηβόλος ἤιε Τεῦκρος
The Taking of Ilios,1,171,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,οι:L:nature ι:S:lexicon ε:S:nature α:L:position η:L:nature οι:L:nature ο:S:nature α:S:lexicon ι:L:lexicon ο:S:nature υ:S:unknown ι:L:position ο:S:nature α:S:lexicon ε:L:position η:L:line_final,τοῖσι δ’ ἐπ’ Ἀδμήτοιο πάις πολύιππος ἀνέστη
The Taking of Ilios,1,172,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ευ:L:nature η:L:nature ο:L:position ε:S:nature α:S:lexicon ο:L:position ε:S:nature ε:S:nature ο:L:position ο:S:nature ο:S:nature ε:L:position υ:S:lexicon ο:S:nature α:L:position α:L:lexicon,Εὔμηλος· μετὰ τὸν δὲ θεοπρόπος ἔσσυτο Κάλχας
The Taking of Ilios,1,173,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ευ:L:nature ει:L:nature ω:L:nature ο:S:nature ι:S:lexicon ο:L:position ο:S:nature α:S:lexicon η:L:nature α:S:lexicon ο:S:nature ε:L:position ε:S:nature ε:S:nature α:L:position ε:L:line_final,"εὖ εἰδώς, ὅτι μόχθον ἀμήχανον ἐκτελέσαντες"
The Taking of Ilios,1,174,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,η:L:nature η:L:nature+position ω:L:nature ι:S:unknown ο:S:nature α:L:paroxytone_short_ultima υ:S:lexicon α:S:unknown ι:L:position ευ:L:nature ου:L:nature ι:S:antepenult_accent α:S:lexicon αι:L:nature οι:L:line_final,ἤδη Τρώιον ἄστυ καθιππεύσουσιν Ἀχαιοί.
The Taking of Ilios,1,175,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,1,correption,ου:L:nature ε:S:nature ε:S:nature ου:L:nature οι:S:nature ε:S:nature ει:L:nature+position ε:S:nature α:S:unknown ο:L:position ε:L:position ε:L:position ε:S:nature α:S:lexicon ω:L:nature η:L:line_final,οὐδὲ μὲν οὐδ’ οἳ ἔλειφθεν ἀποστρεφθέντες ἀρωγῆς
The Taking of Ilios,1,176,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ευ:L:nature υ:S:unknown υ:S:unknown ο:L:position ευ:L:nature αι:L:nature ο:S:nature ι:S:lexicon η:L:nature α:S:lexicon α:S:lexicon ο:L:position ε:S:nature ε:S:nature ο:L:position ευ:L:line_final,"Εὐρύπυλός τ’ Εὐαιμονίδης ἀγαθός τε Λεοντεύς,"
The Taking of Ilios,1,177,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,η:L:nature ο:S:nature ο:S:nature ω:L:nature+position α:S:lexicon α:S:lexicon α:L:lexicon ε:S:nature υ:S:lexicon ω:L:nature η:L:nature η:L:nature ι:S:unknown α:S:antepenult_accent ε:L:position α:L:lexicon,"Δημοφόων τ’ Ἀκάμας τε, δύω Θησήια τέκνα,"
The Taking of Ilios,1,178,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,1.5,1,2,,ο:L:position υ:S:unknown ι:S:unknown η:L:nature+position α:L:position ι:L:position ο:S:nature ο:S:nature αυ:L:nature ο:S:nature ι:S:lexicon ε:L:position ει:L:nature ω:L:nature α:L:properispomenon,"Ὀρτυγίδης τ’ Ἄντικλος, ὃν αὐτόθι τεθνειῶτα"
The Taking of Ilios,1,179,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,ι:L:position ω:L:nature α:L:position υ:L:unknown α:L:position ε:S:nature ε:S:nature ε:L:position ε:S:nature ε:S:nature ι:L:position α:S:antepenult_accent α:S:lexicon αι:L:nature οι:L:line_final,"ἵππῳ δακρύσαντες ἐνεκτερέιξαν Ἀχαιοί,"
The Taking of Ilios,1,180,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,2,correption,η:L:nature ε:S:nature ε:S:nature ω:L:nature+position ε:S:nature ε:S:nature η:L:nature+position ε:S:nature αι:S:nature α:L:position ι:S:unknown α:S:unknown η:L:nature α:S:lexicon α:S:lexicon η:L:nature ω:L:line_final,Πηνέλεώς τε Μέγης τε καὶ Ἀντιφάτης ἀγαπήνωρ
The Taking of Ilios,1,181,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,2,correption,ι:L:lexicon ι:S:lexicon α:S:lexicon α:L:lexicon ε:S:nature αι:S:nature ευ:L:nature υ:S:unknown α:S:unknown α:L:position ε:S:nature ι:S:lexicon α:L:lexicon ο:S:nature ε:S:nature ε:L:position η:L:line_final,"Ἰφιδάμας τε καὶ Εὐρυδάμας, Πελίαο γενέθλη,"
The Taking of Ilios,1,182,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ο:L:position ω:L:nature α:L:position ι:S:lexicon α:S:lexicon α:L:lexicon ε:S:nature ο:S:nature υ:L:position ε:S:nature ο:S:nature υ:L:position α:S:lexicon ο:S:nature αυ:L:nature ε:L:line_final,τόξῳ δ’ Ἀμφιδάμας κεκορυθμένος· ὕστατος αὖτε
The Taking of Ilios,1,183,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position η:L:nature α:L:position α:S:unknown ο:S:nature η:L:nature ι:S:antepenult_accent ε:S:nature η:L:nature ε:S:nature ε:S:nature αι:L:nature ε:S:nature ε:S:nature ει:L:nature ο:L:line_final,τέχνης ἀγλαόμητις ἑῆς ἐπέβαινεν Ἐπειός.
The Taking of Ilios,1,184,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,1,correption,ευ:L:nature+position α:S:unknown ε:S:nature οι:L:nature η:S:nature ε:S:nature ει:L:nature α:S:lexicon ι:S:lexicon ο:L:position αυ:L:nature ω:L:nature ι:S:lexicon ι:S:lexicon ου:L:nature η:L:line_final,εὐξάμενοι δὴ ἔπειτα Διὸς γλαυκώπιδι κούρῃ
The Taking of Ilios,1,185,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,2,,ι:L:position ει:L:nature η:L:nature ε:L:position ευ:L:nature ο:S:nature ε:S:nature ο:L:position α:S:unknown α:S:unknown οι:L:nature ι:S:lexicon α:S:lexicon η:L:nature η:L:line_final,ἱππείην ἔσπευδον ἐς ὁλκάδα· τοῖσι δ’ Ἀθήνη
The Taking of Ilios,1,186,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position ο:S:nature ι:S:lexicon η:L:nature ε:S:nature α:S:unknown α:L:unknown α:S:antepenult_accent ε:S:nature ω:L:nature ε:S:nature ο:S:nature ι:L:position ε:S:nature ε:S:nature ω:L:nature η:L:line_final,ἀμβροσίῃ κεράσασα θεῶν ἐκόμισσεν ἐδωδὴν
The Taking of Ilios,1,187,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ει:L:nature+position ο:S:nature ε:S:nature ει:L:nature ι:S:lexicon α:S:lexicon η:L:nature ι:S:lexicon α:S:lexicon η:L:nature ε:S:nature ι:S:lexicon οι:L:nature ο:S:nature ο:S:nature ω:L:nature+position ε:L:line_final,"δεῖπνον ἔχειν, ἵνα μή τι πανημέριοι λοχόωντες"
The Taking of Ilios,1,188,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,ει:L:nature ο:S:nature ε:S:nature οι:L:nature α:S:unknown υ:S:unknown οι:L:nature ε:S:nature α:S:unknown ε:L:position ε:S:nature ι:S:unknown ου:L:nature α:S:lexicon α:S:lexicon ι:L:lexicon ω:L:line_final,τειρόμενοι βαρύθοιεν ἀτερπέι γούνατα λιμῷ.
The Taking of Ilios,1,189,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ω:L:nature+position ο:S:nature ο:S:nature ε:L:position υ:L:unknown οι:L:nature ι:S:properispomenon α:S:unknown ε:L:position ο:S:nature ο:S:nature ω:L:nature+position ε:S:nature ε:S:nature α:L:lexicon ω:L:line_final,ὣς δ’ ὁπότε κρυμοῖσιν ἀελλοπόδων νεφελάων
The Taking of Ilios,1,190,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature α:S:lexicon α:L:position ω:L:nature α:L:unknown α:S:antepenult_accent ι:S:lexicon ω:L:nature ε:S:nature α:S:lexicon υ:L:lexicon ε:S:nature α:S:lexicon ου:L:nature α:L:lexicon,"ἠέρα παχνώσασα χιὼν ἐπάλυνεν ἀρούρας,"
The Taking of Ilios,1,191,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ο:S:nature ε:S:nature η:L:nature α:S:lexicon ε:S:nature η:L:nature ε:S:nature ο:S:nature υ:L:lexicon ο:S:nature ο:S:nature οι:L:nature α:S:lexicon ο:S:nature ε:L:position η:L:line_final,τηκομένη δ’ ἀνέηκε πολὺν ῥόον· οἱ δ’ ἀπὸ πέτρης
The Taking of Ilios,1,192,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,3,,ο:L:position υ:S:lexicon α:S:unknown α:L:position ω:L:nature+position ο:L:position α:S:antepenult_accent υ:S:unknown ι:L:position η:L:nature η:L:nature ι:S:properispomenon υ:S:unknown οι:L:nature ω:L:line_final,ὀξὺ καταθρῴσκοντα κυβιστητῆρι κυδοιμῷ
The Taking of Ilios,1,193,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ου:L:nature ο:S:nature υ:S:unknown ο:L:position η:L:nature+position α:L:position ε:S:nature ο:S:nature ι:L:position ε:S:nature ε:S:nature ο:L:position ο:S:nature α:S:lexicon οι:L:nature ο:L:line_final,δοῦπον ὑποπτήξαντες ὀριτρεφέος ποταμοῖο
