work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Hymn 2,1,192,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,1,,α:L:position ου:L:nature η:L:nature η:L:nature η:L:nature ω:L:nature η:L:nature ο:S:nature ο:S:nature α:L:position α:S:unknown ο:S:nature ω:L:nature ο:L:line_final,"ἀλλ’ οὐ Δημήτηρ ὡρηφόρος, ἀγλαόδωρος,"
Hymn 2,1,193,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,1,correption,η:L:nature ε:S:nature ε:S:nature ε:L:position ι:S:lexicon α:S:unknown α:L:position αι:S:nature ε:S:nature ι:L:lexicon ι:L:position οι:L:nature ο:S:nature α:S:lexicon ει:L:nature ου:L:line_final,"ἤθελεν ἑδριάασθαι ἐπὶ κλισμοῖο φαεινοῦ,"
Hymn 2,1,194,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position α:S:unknown ε:S:nature ου:L:nature α:S:lexicon ε:S:nature ι:L:position ε:S:nature α:S:lexicon ο:L:position α:S:lexicon α:S:lexicon α:L:lexicon α:S:lexicon α:S:unknown ου:L:nature α:L:properispomenon,"ἀλλ’ ἀκέουσ’ ἀνέμιμνε κατ’ ὄμματα καλὰ βαλοῦσα,"
Hymn 2,1,195,True,LSSLSSLSSLLLLLL,LSSLSSLSSLLLLLL,3.0,1,1,correption,ι:L:lexicon ο:S:nature ε:S:nature η:L:nature οι:S:nature ε:S:nature η:L:nature ε:S:nature ι:S:unknown α:L:position η:L:nature ε:L:position ει:L:nature υι:L:nature α:L:lexicon,πρίν γ’ ὅτε δή οἱ ἔθηκεν Ἰάμβη κέδν’ εἰδυῖα
Hymn 2,1,196,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature+position ο:S:nature ε:S:nature ο:L:position α:S:lexicon υ:S:lexicon ε:L:position ε:S:nature ε:S:nature α:L:position υ:S:lexicon ε:S:nature ο:L:position α:S:lexicon ε:S:nature ω:L:nature α:L:properispomenon,"πηκτὸν ἕδος, καθύπερθε δ’ ἐπ’ ἀργύφεον βάλε κῶας."
Hymn 2,1,197,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:lexicon α:S:lexicon ε:L:position ο:S:nature ε:S:nature η:L:nature+position ο:S:nature α:S:unknown ε:L:position ε:S:nature ο:S:nature ε:L:position ι:S:lexicon α:S:lexicon υ:L:position η:L:line_final,ἔνθα καθεζομένη προκατέσχετο χερσὶ καλύπτρην·
Hymn 2,1,198,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,η:L:nature ο:L:position α:L:position ο:L:position ο:L:position ε:S:nature ι:S:lexicon η:L:nature ε:S:nature η:S:nature η:L:nature+position ε:S:nature ι:S:lexicon ι:L:position ου:L:line_final,"δηρὸν δ’ ἄφθογγος τετιημένη ἧστ’ ἐπὶ δίφρου,"
Hymn 2,1,199,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,ου:L:nature ε:S:nature ι:S:lexicon ου:L:nature ε:S:nature ε:S:nature ι:L:lexicon ο:L:position υ:L:position ε:S:nature ο:S:nature ου:L:nature ε:S:nature ι:S:lexicon ε:L:position ω:L:line_final,"οὐδέ τιν’ οὔτ’ ἔπεϊ προσπτύσσετο οὔτε τι ἔργῳ,"
Hymn 2,1,200,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position α:S:unknown ε:S:nature α:L:position ο:S:nature α:S:lexicon α:L:position ο:S:nature ε:S:nature η:L:nature υ:S:lexicon ο:S:nature η:L:nature ε:S:nature ο:S:nature η:L:nature ο:L:line_final,"ἀλλ’ ἀγέλαστος, ἄπαστος ἐδητύος ἠδὲ ποτῆτος"
Hymn 2,1,201,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,4,,η:L:nature+position ο:S:nature ο:S:nature ω:L:nature ι:S:unknown υ:S:unknown ου:L:nature α:S:antepenult_accent α:S:unknown υ:L:position ω:L:nature οι:L:nature ο:S:nature υ:S:unknown α:L:position ο:L:line_final,"ἧστο πόθῳ μινύθουσα βαθυζώνοιο θυγατρός,"
Hymn 2,1,202,True,LSSLLLSSLLLLLL,LSSLLLSSLLLLLL,1.5,1,1,,ι:L:lexicon ο:S:nature ε:S:nature η:L:nature+position ευ:L:nature η:L:nature+position ι:S:lexicon ι:S:unknown α:L:position η:L:nature ε:L:position ει:L:nature υι:L:nature α:L:lexicon,πρίν γ’ ὅτε δὴ χλεύῃς μιν Ἰάμβη κέδν’ εἰδυῖα
Hymn 2,1,203,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,2,,ο:L:position α:S:lexicon α:S:unknown α:L:position ω:L:nature+position ου:L:nature ε:L:position ε:L:position α:S:unknown ο:S:nature ο:L:position ι:S:lexicon α:S:lexicon α:L:position η:L:line_final,"πολλὰ παρασκώπτουσ’ ἐτρέψατο πότνιαν ἁγνήν,"
Hymn 2,1,204,True,LLLSSLSSLLLLLL,LLLSSLSSLLLLLL,3.0,1,0,correption;lexicon_overridden,ει:L:nature η:L:nature αι:L:nature ε:S:nature α:S:paroxytone_short_ultima αι:L:nature ε:S:nature αι:S:nature ι:L:lexicon α:L:lexicon ο:L:position ει:L:nature+position υ:L:lexicon ο:L:line_final,μειδῆσαι γελάσαι τε καὶ ἵλαον σχεῖν θυμόν·
Hymn 2,1,205,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.5,1,0,correption,η:L:nature η:L:nature οι:L:nature αι:S:nature ε:S:nature ει:L:nature α:S:lexicon ε:S:nature υ:L:position ε:S:nature ο:S:nature ευ:L:nature α:S:lexicon ε:S:nature ο:L:position αι:L:line_final,ἣ δή οἱ καὶ ἔπειτα μεθύστερον εὔαδεν ὀργαῖς.
Hymn 2,1,206,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature ε:S:nature α:L:lexicon ε:S:nature α:S:unknown ει:L:nature α:S:antepenult_accent ι:S:lexicon ου:L:nature ε:S:nature ι:S:lexicon η:L:nature ε:S:nature ο:S:nature οι:L:nature ου:L:line_final,τῇ δὲ δέπας Μετάνειρα δίδου μελιηδέος οἴνου
Hymn 2,1,207,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,2.5,1,3,correption;metrical_lengthening,η:L:nature α:L:unknown η:L:nature α:S:unknown ε:S:nature ευ:L:nature ου:L:nature α:L:lexicon ε:S:nature ι:S:unknown ο:L:nature οι:S:nature ε:S:nature α:L:position ε:L:line_final,πλήσασ’· ἣ δ’ ἀνένευσ’· οὐ γὰρ θεμιτόν οἱ ἔφασκε
Hymn 2,1,208,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,2,correption,ι:L:unknown ει:L:nature οι:L:nature ο:S:nature ε:S:nature υ:L:position ο:S:nature α:S:lexicon ω:L:nature ε:S:nature α:S:lexicon α:L:position ι:S:unknown αι:S:nature υ:L:lexicon ω:L:line_final,πίνειν οἶνον ἐρυθρόν· ἄνωγε δ’ ἄρ’ ἄλφι καὶ ὕδωρ
Hymn 2,1,209,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,1.0,1,1,lexicon_overridden,ου:L:nature αι:L:nature ι:L:position α:L:unknown α:L:antepenult_accent ι:S:lexicon ε:S:nature ε:L:position η:L:nature ω:L:nature ι:S:antepenult_accent ε:S:nature ει:L:nature η:L:line_final,δοῦναι μίξασαν πιέμεν γλήχωνι τερείνῃ.
Hymn 2,1,210,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,2.0,1,2,synizesis;synizesis,η:L:nature ε:S:nature υ:S:unknown εω:L:synizesis ευ:L:nature+position α:L:unknown α:S:antepenult_accent ε:S:nature α:L:nature ο:S:nature ε:S:nature ω:L:nature ε:S:nature ε:S:nature ευ:L:nature ε:L:line_final,"ἣ δὲ κυκεῶ τεύξασα θεᾷ πόρεν, ὡς ἐκέλευε·"
Hymn 2,1,211,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ε:L:position α:S:lexicon ε:S:nature η:L:nature ο:S:nature ι:S:unknown η:L:nature ε:S:nature ε:S:nature ε:L:position ο:S:nature υ:S:unknown ο:L:position ι:S:unknown α:S:antepenult_accent η:L:nature ω:L:line_final,δεξαμένη δ’ ὁσίης ἕνεκεν πολυπότνια Δηώ
Hymn 2,1,212,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,η:L:nature ι:S:lexicon ε:S:nature υ:L:lexicon ω:L:nature η:L:nature+position ε:S:nature ε:S:nature υ:L:position ω:L:nature ο:L:position ε:S:nature α:S:unknown ει:L:nature α:L:antepenult_accent,τῇσι δὲ μύθων ἦρχεν ἐύζωνος Μετάνειρα·
Hymn 2,1,213,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,αι:L:nature ε:S:nature υ:S:lexicon αι:L:nature ε:S:nature ει:S:nature ου:L:nature ε:S:nature α:S:lexicon ω:L:nature α:S:unknown ε:S:nature ο:L:position α:S:lexicon ο:S:nature η:L:nature ω:L:line_final,"χαῖρε, γύναι, ἐπεὶ οὔ σε κακῶν ἄπ’ ἔολπα τοκήων"
Hymn 2,1,214,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,correption,ε:L:position ε:S:nature αι:S:nature α:L:position α:S:lexicon α:S:lexicon ω:L:nature ε:S:nature ι:S:lexicon οι:L:nature+position ε:S:nature ει:S:nature ο:L:position α:S:unknown ι:S:antepenult_accent αι:L:nature ω:L:line_final,"ἔμμεναι, ἀλλ’ ἀγαθῶν· ἐπί τοι πρέπει ὄμμασιν αἰδὼς"
Hymn 2,1,215,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,2.0,1,0,lexicon_overridden,αι:L:nature α:S:lexicon ι:S:lexicon ω:L:nature ει:L:nature ε:L:position ε:S:nature ε:S:nature ι:L:position ο:S:nature ο:S:nature ω:L:nature+position α:S:lexicon ι:S:lexicon η:L:nature ω:L:line_final,"καὶ χάρις, ὡς εἴ πέρ τε θεμιστοπόλων βασιλήων."
Hymn 2,1,216,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,α:L:position α:S:lexicon ε:S:nature ω:L:nature+position ε:L:position ω:L:nature α:S:lexicon αι:S:nature α:L:lexicon υ:S:lexicon ε:S:nature οι:L:nature ε:S:nature α:S:lexicon α:L:position η:L:line_final,ἀλλὰ θεῶν μὲν δῶρα καὶ ἀχνύμενοί περ ἀνάγκῃ
Hymn 2,1,217,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ε:L:position α:S:unknown ε:S:nature α:L:position ω:L:nature οι:L:nature ε:S:nature ι:S:lexicon α:L:lexicon υ:S:unknown ο:S:nature αυ:L:nature ε:S:nature ι:S:lexicon ει:L:nature αι:L:line_final,τέτλαμεν ἄνθρωποι· ἐπὶ γὰρ ζυγὸς αὐχένι κεῖται.
Hymn 2,1,218,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,0,correption,υ:L:lexicon ε:S:nature ει:S:nature ι:L:lexicon ε:S:nature ο:S:nature ευ:L:nature ο:S:nature α:S:lexicon ε:L:position ε:S:nature αι:S:nature ο:L:position α:S:lexicon ε:S:nature οι:L:nature ε:L:line_final,"νῦν δ’, ἐπεὶ ἵκεο δεῦρο, παρέσσεται ὅσσα τ’ ἐμοί περ."
Hymn 2,1,219,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,2,correption,αι:L:nature α:S:lexicon ε:S:nature οι:L:nature+position ε:S:nature ε:S:nature ο:L:position ε:S:nature ο:S:nature ο:L:position ι:S:unknown ο:S:nature ο:L:position αι:S:nature α:S:unknown ε:L:position ο:L:line_final,"παῖδα δέ μοι τρέφε τόνδε, τὸν ὀψίγονον καὶ ἄελπτον"
Hymn 2,1,220,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,2,correption,ω:L:nature α:S:lexicon α:S:lexicon α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ο:S:nature υ:S:unknown α:L:unknown η:L:nature ο:L:position ε:S:nature οι:S:nature ε:L:position ι:L:lexicon,"ὤπασαν ἀθάνατοι, πολυάρητος δέ μοί ἐστιν."
Hymn 2,1,221,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.5,1,0,correption,ει:L:nature ο:L:position ε:L:position ε:L:position αι:L:nature ο:S:nature αι:S:nature η:L:nature η:L:nature+position ε:L:position ο:S:nature ι:S:lexicon οι:L:nature ο:L:line_final,"εἰ τόν γε θρέψαιο καὶ ἥβης μέτρον ἵκοιτο,"
Hymn 2,1,222,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ει:L:nature α:S:unknown ε:S:nature ι:L:lexicon ε:S:nature ι:S:lexicon ου:L:nature α:S:lexicon υ:S:lexicon αι:L:nature ω:L:nature+position η:L:nature υ:S:lexicon ε:S:nature α:L:lexicon ω:L:line_final,ῥεῖά κέ τίς σε ἰδοῦσα γυναικῶν θηλυτεράων
Hymn 2,1,223,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.5,1,0,correption,η:L:nature ω:L:nature αι:L:nature ο:S:nature α:S:lexicon ε:L:position οι:S:nature α:S:lexicon ο:L:position ε:L:position η:L:nature ι:S:lexicon α:S:lexicon οι:L:nature η:L:line_final,ζηλώσαι· τόσα κέν τοι ἀπὸ θρεπτήρια δοίην.
Hymn 2,1,224,True,LLLSSLSSLSSLLLL,LLLSSLSSLSSLLLL,1.5,1,0,,η:L:nature+position αυ:L:nature ε:L:position ο:S:nature ε:S:nature ει:L:nature ε:S:nature ε:S:nature υ:L:position ε:S:nature α:S:lexicon ο:L:position η:L:nature η:L:nature η:L:line_final,τὴν δ’ αὖτε προσέειπεν ἐυστέφανος Δημήτηρ·
Hymn 2,1,225,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,0,correption,αι:L:nature υ:S:lexicon υ:S:lexicon αι:L:nature α:S:lexicon α:S:lexicon αι:L:nature ε:S:nature ε:S:nature οι:L:nature ε:S:nature οι:S:nature ε:L:position α:S:lexicon ο:S:nature οι:L:nature ε:L:line_final,"καὶ σύ, γύναι, μάλα χαῖρε, θεοὶ δέ τοι ἐσθλὰ πόροιεν·"
Hymn 2,1,226,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,αι:L:nature α:S:lexicon ε:S:nature οι:L:nature+position ο:L:position ω:L:nature υ:S:lexicon ο:S:nature ε:L:position ο:S:nature αι:S:nature ω:L:nature+position ε:S:nature ε:S:nature ευ:L:nature ει:L:line_final,"παῖδα δέ τοι πρόφρων ὑποδέξομαι, ὥς με κελεύεις,"
Hymn 2,1,227,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,ε:L:position ω:L:nature ου:L:nature ι:S:lexicon ε:S:nature ο:L:position α:S:lexicon α:S:unknown ο:L:position α:S:unknown ι:S:unknown η:L:nature ι:S:antepenult_accent ι:S:lexicon η:L:nature η:L:line_final,"θρέψω κοὔ μιν, ἔολπα, κακοφραδίῃσι τιθήνης"
Hymn 2,1,228,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.5,1,3,correption,ου:L:nature α:S:lexicon ε:S:nature η:L:nature υ:S:unknown ι:S:unknown η:L:nature η:L:nature η:L:nature ε:S:nature αι:S:nature ου:L:nature υ:S:unknown ο:S:nature α:L:paroxytone_short_ultima ο:L:line_final,οὔτ’ ἄρ’ ἐπηλυσίη δηλήσεται οὔθ’ ὑποτάμνον·
Hymn 2,1,229,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,οι:L:nature α:S:lexicon α:S:lexicon α:L:position ι:S:unknown ο:S:nature ο:L:position ε:S:nature α:S:lexicon ε:L:position ε:S:nature ο:S:nature υ:L:unknown ο:S:nature ο:S:nature οι:L:nature ο:L:line_final,"οἶδα γὰρ ἀντίτομον μέγα φέρτερον ὑλοτόμοιο,"
Hymn 2,1,230,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,οι:L:nature α:S:lexicon ε:S:nature η:L:nature υ:S:unknown ι:S:unknown η:L:nature+position ο:S:nature υ:S:unknown η:L:nature ο:S:nature ο:S:nature ε:L:position ο:S:nature ε:S:nature υ:L:position ο:L:line_final,οἶδα δ’ ἐπηλυσίης πολυπήμονος ἐσθλὸν ἐρυσμόν.
Hymn 2,1,231,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ω:L:nature α:S:lexicon α:S:lexicon ω:L:nature η:L:nature α:L:lexicon α:S:lexicon υ:S:unknown ω:L:nature ε:S:nature ι:S:antepenult_accent ε:L:position α:S:lexicon ο:S:nature ο:L:position ω:L:line_final,ὣς ἄρα φωνήσασα θυώδεϊ δέξατο κόλπῳ
Hymn 2,1,232,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ει:L:nature ε:L:position α:L:lexicon α:S:lexicon α:S:lexicon η:L:nature ι:S:lexicon ε:S:nature η:L:nature ει:L:nature ε:L:position ε:S:nature α:S:lexicon η:L:nature η:L:line_final,χείρεσσ’ ἀθανάτῃσι· γεγήθει δὲ φρένα μήτηρ.
Hymn 2,1,233,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature η:L:nature ε:L:position ε:S:nature ε:S:nature οι:L:nature ο:S:nature α:S:lexicon ι:L:position ο:S:nature ο:S:nature α:L:position α:S:lexicon ο:S:nature υι:L:nature ο:L:line_final,ὣς ἣ μὲν Κελεοῖο δαΐφρονος ἀγλαὸν υἱὸν
Hymn 2,1,234,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,η:L:nature ο:S:nature ο:S:nature ω:L:nature+position ο:S:nature ε:S:nature ι:L:position ε:S:nature ε:S:nature υ:L:position ω:L:nature ο:L:position ε:S:nature α:S:unknown ει:L:nature α:L:antepenult_accent,"Δημοφόωνθ’, ὃν ἔτικτεν ἐύζωνος Μετάνειρα,"
Hymn 2,1,235,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,0,lexicon_overridden,ε:L:position ε:S:nature ε:S:nature ε:L:position ε:S:nature α:S:lexicon οι:L:nature ο:S:nature α:S:lexicon ε:L:position ε:S:nature ο:S:nature αι:L:nature ο:S:nature ι:S:lexicon ι:L:lexicon ο:L:line_final,"ἔτρεφεν ἐν μεγάροις· ὃ δ’ ἀέξετο δαίμονι ἶσος,"
Hymn 2,1,236,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,1,,ου:L:nature ου:L:nature+position ι:L:lexicon ο:S:nature ε:S:nature ω:L:nature ου:L:nature η:L:nature α:S:unknown ε:S:nature ο:L:position α:S:lexicon α:S:lexicon η:L:nature+position ο:L:line_final,"οὔτ’ οὖν σῖτον ἔδων, οὐ θησάμενος γάλα μητρὸς"
Hymn 2,1,236a,True,LSSLLLLLSSLLLL,LSSLLLLLSSLLLL,1.5,1,3,,η:L:nature α:S:unknown ι:S:unknown η:L:nature ε:L:position α:L:lexicon α:L:position ι:L:position ε:S:nature α:S:unknown ο:L:position η:L:nature η:L:nature η:L:line_final,ἠματίη μὲν γὰρ καλλιστέφανος Δημήτηρ
Hymn 2,1,237,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,3.0,1,1,correption;override,ι:L:paroxytone_short_ultima ε:L:position α:L:position ο:S:nature ι:S:lexicon η:L:nature ω:L:nature ει:L:nature ε:S:nature ου:S:nature ε:L:position ε:S:nature α:S:unknown ω:L:nature α:L:properispomenon,χρίεσκ’ ἀμβροσίῃ ὡσεὶ θεοῦ ἐκγεγαῶτα
Hymn 2,1,238,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,1.5,1,1,correption,η:L:nature υ:S:lexicon α:S:unknown α:L:position ει:L:nature ου:L:nature α:S:antepenult_accent αι:S:nature ε:L:position ο:L:position οι:L:nature ι:S:antepenult_accent ε:S:nature ου:L:nature α:L:lexicon,ἡδὺ καταπνείουσα καὶ ἐν κόλποισιν ἔχουσα·
Hymn 2,1,239,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,υ:L:paroxytone_short_ultima α:L:lexicon ε:L:position υ:L:position ε:L:position ε:S:nature υ:S:lexicon ο:L:position ε:S:nature ει:S:nature η:L:nature υ:S:paroxytone_short_ultima ε:S:nature α:L:lexicon ο:L:line_final,νύκτας δὲ κρύπτεσκε πυρὸς μένει ἠύτε δαλὸν
Hymn 2,1,240,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,1.0,1,1,metrical_lengthening,α:L:position α:S:unknown ι:S:lexicon ω:L:nature+position ο:S:nature ε:S:nature ω:L:nature+position οι:L:nature+position ε:L:nature ε:S:nature α:S:lexicon αυ:L:nature ε:S:nature ε:S:nature υ:L:position ο:L:line_final,"λάθρα φίλων γονέων· τοῖς δὲ μέγα θαῦμ’ ἐτέτυκτο,"
Hymn 2,1,241,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ω:L:nature+position ο:S:nature α:S:unknown η:L:nature+position ε:S:nature ε:S:nature ε:L:position ε:S:nature ε:S:nature οι:L:nature ι:S:lexicon α:S:lexicon α:L:paroxytone_short_ultima α:S:lexicon ε:S:nature ω:L:nature ει:L:line_final,ὡς προθαλὴς τελέθεσκε· θεοῖσι γὰρ ἄντα ἐῴκει.
Hymn 2,1,242,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,3,,αι:L:nature ε:L:position ι:L:lexicon οι:L:nature η:L:nature ε:S:nature α:S:lexicon η:L:nature ω:L:nature+position α:L:unknown α:S:unknown α:S:unknown ο:L:position ε:L:line_final,"καί κέν μιν ποίησεν ἀγήρων τ’ ἀθάνατόν τε,"
Hymn 2,1,243,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.5,1,1,correption,ει:L:nature η:S:nature α:S:lexicon α:L:position α:S:lexicon ι:S:lexicon η:L:nature ι:S:lexicon ε:S:nature υ:L:position ω:L:nature ο:L:position ε:S:nature α:S:unknown ει:L:nature α:L:antepenult_accent,εἰ μὴ ἄρ’ ἀφραδίῃσιν ἐύζωνος Μετάνειρα
Hymn 2,1,244,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,υ:L:position ε:S:nature ι:S:unknown η:L:nature η:L:nature α:L:unknown α:S:antepenult_accent υ:S:unknown ω:L:nature ε:S:nature ο:S:nature ε:L:position α:S:lexicon α:S:lexicon οι:L:nature ο:L:line_final,νύκτ’ ἐπιτηρήσασα θυώδεος ἐκ θαλάμοιο
Hymn 2,1,245,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,2,correption,ε:L:position α:S:unknown ο:S:nature ω:L:nature υ:L:lexicon ε:L:position ε:S:nature αι:S:nature α:L:position ω:L:nature+position η:L:nature+position α:S:unknown ο:S:nature η:L:nature ω:L:line_final,σκέψατο· κώκυσεν δὲ καὶ ἄμφω πλήξατο μηρὼ
Hymn 2,1,246,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,1.5,1,1,correption;lexicon_overridden,ει:L:nature α:L:unknown ω:L:nature ε:S:nature ι:S:lexicon αι:L:nature ι:S:lexicon αι:S:nature α:L:lexicon α:L:position η:L:nature ε:S:nature α:S:lexicon υ:L:lexicon ω:L:line_final,δείσασ’ ᾧ περὶ παιδὶ καὶ ἀάσθη μέγα θυμῷ
Hymn 2,1,247,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,0,lexicon_overridden,αι:L:nature ο:S:nature ο:S:nature υ:L:lexicon ο:S:nature ε:S:nature η:L:nature ε:S:nature ε:S:nature α:L:lexicon ε:S:nature ο:S:nature ε:L:position α:S:lexicon ο:S:nature ηυ:L:nature α:L:lexicon,καί ῥ’ ὀλοφυρομένη ἔπεα πτερόεντα προσηύδα·
Hymn 2,1,248,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,1.0,1,0,lexicon_overridden,ε:L:position ο:L:position η:L:nature ο:S:nature ο:S:nature ω:L:nature+position ει:L:nature η:L:nature ε:S:nature υ:S:lexicon ι:L:lexicon ε:S:nature ι:S:lexicon ο:L:position ω:L:line_final,"τέκνον Δημοφόων, ξείνη σε πυρὶ ἔνι πολλῷ"
Hymn 2,1,249,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,1.5,1,0,correption,υ:L:position ει:S:nature ε:S:nature οι:L:nature ε:S:nature ο:S:nature ο:L:position αι:L:nature η:L:nature ε:S:nature α:S:lexicon υ:L:position α:S:lexicon ι:S:lexicon η:L:nature ι:L:lexicon,"κρύπτει, ἐμοὶ δὲ γόον καὶ κήδεα λυγρὰ τίθησιν."
Hymn 2,1,250,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,2,,ω:L:nature+position α:S:lexicon ο:S:nature υ:L:lexicon ο:S:nature ε:S:nature η:L:nature η:L:nature+position α:L:unknown ι:S:unknown ε:S:nature ι:L:lexicon α:S:lexicon ε:S:nature α:L:lexicon ω:L:line_final,ὣς φάτ’ ὀδυρομένη· τῆς δ’ ἄιε δῖα θεάων.
Hymn 2,1,251,True,LSSLSSLLLSSLLLL,LSSLSSLLLSSLLLL,1.5,1,1,,η:L:nature ε:S:nature ο:S:nature ω:L:nature α:S:lexicon ε:S:nature η:L:nature α:L:position ι:L:position ε:S:nature α:S:unknown ο:L:position η:L:nature η:L:nature η:L:line_final,τῇ δὲ χολωσαμένη καλλιστέφανος Δημήτηρ
Hymn 2,1,252,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,lexicon_overridden,αι:L:nature α:S:lexicon ι:S:lexicon ο:L:position ο:S:nature α:S:unknown ε:L:position ο:S:nature ε:S:nature ι:L:lexicon ε:S:nature α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature ι:L:position ε:L:line_final,"παῖδα φίλον, τὸν ἄελπτον ἐνὶ μεγάροισιν ἔτικτε,"
Hymn 2,1,253,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,3,metrical_lengthening,ει:L:nature ε:L:position α:L:unknown α:S:unknown α:S:unknown η:L:nature ι:S:antepenult_accent α:S:lexicon ο:L:nature ε:S:nature ε:S:nature η:L:nature ε:S:nature ε:S:nature ο:L:position ε:L:line_final,"χείρεσσ’ ἀθανάτῃσιν ἀπὸ ἕθεν ἧκε πέδονδε,"
