work,book,n,id,n_syll,phones,quantity,accent,foot,flags,detail,text
Europa,1,164,mo2_1_164,15,l yːˆ . s e # d eˊ # h oi # m iˊ t . r ɛː n # k aiˊ # h oi # l eˊ . kʰ o s # eˊ n . t y . o n # h ɔːˆ . r ai,LSSLLLLLSSLSSLL,C0A0A0A0A0A00C0,111223344455566,4:position_ambiguous,"[{""text"": ""λῦ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""l"", ""yː""], ""flags"": []}, {""text"": ""σε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""s"", ""e""], ""flags"": []}, {""text"": ""δέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""οἱ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""h"", ""oi""], ""flags"": []}, {""text"": ""μίτ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""i"", ""t""], ""flags"": [""position_ambiguous""]}, {""text"": ""ρην,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""ɛː"", ""n""], ""flags"": []}, {""text"": ""καί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""οἱ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""h"", ""oi""], ""flags"": []}, {""text"": ""λέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""l"", ""e""], ""flags"": []}, {""text"": ""χος"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""kʰ"", ""o"", ""s""], ""flags"": []}, {""text"": ""ἔν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""e"", ""n""], ""flags"": []}, {""text"": ""τυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""y""], ""flags"": []}, {""text"": ""ον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""Ὧ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""h"", ""ɔː""], ""flags"": []}, {""text"": ""ραι."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""r"", ""ai""], ""flags"": []}]","λῦσε δέ οἱ μίτρην, καί οἱ λέχος ἔντυον Ὧραι."
Europa,1,165,mo2_1_165,15,h ɛː # d eˋ # p aˊ . r o s # k uːˊ . r ɛː # z d ɛː . n oˋ z # g eˊ . n e t # au . t iˊ . k a # n yˊ m . pʰ ɛː,LSSLLLLLSSLSSLL,0GA0A00GA00A0A0,111223344455566,13:position_ambiguous,"[{""text"": ""ἡ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""h"", ""ɛː""], ""flags"": []}, {""text"": ""δὲ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""d"", ""e""], ""flags"": []}, {""text"": ""πά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""p"", ""a""], ""flags"": []}, {""text"": ""ρος"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""r"", ""o"", ""s""], ""flags"": []}, {""text"": ""κού"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""k"", ""uː""], ""flags"": []}, {""text"": ""ρη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""ɛː""], ""flags"": []}, {""text"": ""Ζη"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""z"", ""d"", ""ɛː""], ""flags"": []}, {""text"": ""νὸς"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""n"", ""o"", ""z""], ""flags"": []}, {""text"": ""γέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""g"", ""e""], ""flags"": []}, {""text"": ""νετ’"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""n"", ""e"", ""t""], ""flags"": []}, {""text"": ""αὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""au""], ""flags"": []}, {""text"": ""τί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""t"", ""i""], ""flags"": []}, {""text"": ""κα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""a""], ""flags"": []}, {""text"": ""νύμ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""n"", ""y"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""φη,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""pʰ"", ""ɛː""], ""flags"": []}]","ἡ δὲ πάρος κούρη Ζηνὸς γένετ’ αὐτίκα νύμφη,"
Europa,1,166,mo2_1_166,17,k aiˋ # k r o . n iˊ . d ɛːi # t eˊ k . n a # t iˊ k . t e # k aiˋ # au . t iˊ . k a # g iːˊ . n e . t o # m ɛːˊ . t ɛː r,LSSLSSLSSLSSLSSLL,G0A0A0A0G0A0A00A0,11122233344455566,6:position_ambiguous;8:correption,"[{""text"": ""καὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""Κρο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""k"", ""r"", ""o""], ""flags"": []}, {""text"": ""νί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""n"", ""i""], ""flags"": []}, {""text"": ""δῃ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""d"", ""ɛːi""], ""flags"": []}, {""text"": ""τέκ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""t"", ""e"", ""k""], ""flags"": []}, {""text"": ""να"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""n"", ""a""], ""flags"": []}, {""text"": ""τίκ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""t"", ""i"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""αὐ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""au""], ""flags"": []}, {""text"": ""τί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""t"", ""i""], ""flags"": []}, {""text"": ""κα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""k"", ""a""], ""flags"": []}, {""text"": ""γί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""g"", ""iː""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""το"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""o""], ""flags"": []}, {""text"": ""μή"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""m"", ""ɛː""], ""flags"": []}, {""text"": ""τηρ."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""t"", ""ɛː"", ""r""], ""flags"": []}]",καὶ Κρονίδῃ τέκνα τίκτε καὶ αὐτίκα γίνετο μήτηρ.
Epitaphius Bios,1,1,mo3_1_1,16,aiˊ . l i . n aˊ # m oi # s t o . n a . kʰ eːˆ . t e # n aˊ . p ai # k aiˋ # d ɔːˊ . r i . o n # h yːˊ . d ɔː r,LSSLSSLSSLLLSSLL,A0A000C0A0GA00A0,1112223334455566,,"[{""text"": ""Αἴ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""ai""], ""flags"": []}, {""text"": ""λι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""l"", ""i""], ""flags"": []}, {""text"": ""νά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""n"", ""a""], ""flags"": []}, {""text"": ""μοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""oi""], ""flags"": []}, {""text"": ""στο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""s"", ""t"", ""o""], ""flags"": []}, {""text"": ""να"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""n"", ""a""], ""flags"": []}, {""text"": ""χεῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""kʰ"", ""eː""], ""flags"": []}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""νά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 3, ""ph"": [""n"", ""a""], ""flags"": []}, {""text"": ""παι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""ai""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""Δώ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""d"", ""ɔː""], ""flags"": []}, {""text"": ""ρι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""r"", ""i""], ""flags"": []}, {""text"": ""ον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""ὕ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""h"", ""yː""], ""flags"": []}, {""text"": ""δωρ,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""d"", ""ɔː"", ""r""], ""flags"": []}]","Αἴλινά μοι στοναχεῖτε νάπαι καὶ Δώριον ὕδωρ,"
Epitaphius Bios,1,2,mo3_1_2,16,k aiˋ # p o . t a . m oiˋ # k l aiˊ . oi . t e # t oˋ n # h iː . m e . r oˊ . e n . t a # b iˊ . ɔː . n a,LSSLLLSSLSSLSSLL,G00GA00G00A00A00,1112233344455566,15:line_final_ambiguous,"[{""text"": ""καὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 1, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""πο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""p"", ""o""], ""flags"": []}, {""text"": ""τα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""μοὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 2, ""ph"": [""m"", ""oi""], ""flags"": []}, {""text"": ""κλαί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""k"", ""l"", ""ai""], ""flags"": []}, {""text"": ""οι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""oi""], ""flags"": []}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""τὸν"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""t"", ""o"", ""n""], ""flags"": []}, {""text"": ""ἱ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""h"", ""iː""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""ρό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""r"", ""o""], ""flags"": []}, {""text"": ""εν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""e"", ""n""], ""flags"": []}, {""text"": ""τα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""Βί"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""b"", ""i""], ""flags"": []}, {""text"": ""ω"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""ɔː""], ""flags"": []}, {""text"": ""να."", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""a""], ""flags"": [""line_final_ambiguous""]}]",καὶ ποταμοὶ κλαίοιτε τὸν ἱμερόεντα Βίωνα.
Epitaphius Bios,1,3,mo3_1_3,16,n yːˆ n # pʰ y . t aˊ # m oi # m yːˊ . r e s . tʰ e # k aiˋ # aˊ l . s e . a # n yːˆ n # g o . aˊ . oi s . tʰ e,LSSLLLSSLSSLSSLL,C0A0A00GA00C0A00,1112233344455566,0:lexicon;7:correption;8:position_ambiguous;11:lexicon,"[{""text"": ""νῦν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""n"", ""yː"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""φυ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""pʰ"", ""y""], ""flags"": []}, {""text"": ""τά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""μοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""m"", ""oi""], ""flags"": []}, {""text"": ""μύ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""m"", ""yː""], ""flags"": []}, {""text"": ""ρεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""r"", ""e"", ""s""], ""flags"": []}, {""text"": ""θε,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""k"", ""ai""], ""flags"": [""correption""]}, {""text"": ""ἄλ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""a"", ""l""], ""flags"": [""position_ambiguous""]}, {""text"": ""σε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""s"", ""e""], ""flags"": []}, {""text"": ""α"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""a""], ""flags"": []}, {""text"": ""νῦν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 5, ""ph"": [""n"", ""yː"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""γο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""g"", ""o""], ""flags"": []}, {""text"": ""ά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""οισ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""oi"", ""s""], ""flags"": []}, {""text"": ""θε,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""tʰ"", ""e""], ""flags"": []}]","νῦν φυτά μοι μύρεσθε, καὶ ἄλσεα νῦν γοάοισθε,"
Epitaphius Bios,1,4,mo3_1_4,15,aˊ n . tʰ e . a # n yːˆ n # s t y m . n oiˆ . s i n # a . p o p . n eːˊ . oi . t e # k o . r yˊ m . b oi s,LSSLLLSSLLLSSLL,A00C0C000A000A0,111223334455566,0:position_ambiguous;3:lexicon;4:position_ambiguous;13:position_ambiguous,"[{""text"": ""ἄν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""a"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""α"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""a""], ""flags"": []}, {""text"": ""νῦν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""n"", ""yː"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""στυμ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""s"", ""t"", ""y"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""νοῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 3, ""ph"": [""n"", ""oi""], ""flags"": []}, {""text"": ""σιν"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""a""], ""flags"": []}, {""text"": ""ποπ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""p"", ""o"", ""p""], ""flags"": []}, {""text"": ""νεί"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""n"", ""eː""], ""flags"": []}, {""text"": ""οι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""oi""], ""flags"": []}, {""text"": ""τε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""t"", ""e""], ""flags"": []}, {""text"": ""κο"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""o""], ""flags"": []}, {""text"": ""ρύμ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""r"", ""y"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""βοις,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""b"", ""oi"", ""s""], ""flags"": []}]","ἄνθεα νῦν στυμνοῖσιν ἀποπνείοιτε κορύμβοις,"
Epitaphius Bios,1,5,mo3_1_5,16,n yːˆ n # r̥ oˊ . d a # pʰ oi . n iˊ s . s e s . tʰ e # t aˋ # p eˊ n . tʰ i . m a # n yːˆ n # a . n e . m ɔːˆ . n ai,LSSLLLSSLSSLSSLL,CA00A00GA00C00C0,1112233344455566,0:lexicon;4:position_ambiguous,"[{""text"": ""νῦν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""n"", ""yː"", ""n""], ""flags"": [""lexicon""]}, {""text"": ""ῥό"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""r̥"", ""o""], ""flags"": []}, {""text"": ""δα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""d"", ""a""], ""flags"": []}, {""text"": ""φοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""pʰ"", ""oi""], ""flags"": []}, {""text"": ""νίσ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""n"", ""i"", ""s""], ""flags"": [""position_ambiguous""]}, {""text"": ""σεσ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""e"", ""s""], ""flags"": []}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""τὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""πέν"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""p"", ""e"", ""n""], ""flags"": []}, {""text"": ""θι"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""tʰ"", ""i""], ""flags"": []}, {""text"": ""μα,"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""νῦν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 5, ""ph"": [""n"", ""yː"", ""n""], ""flags"": []}, {""text"": ""ἀ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""a""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""μῶ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""m"", ""ɔː""], ""flags"": []}, {""text"": ""ναι,"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""n"", ""ai""], ""flags"": []}]","νῦν ῥόδα φοινίσσεσθε τὰ πένθιμα, νῦν ἀνεμῶναι,"
Epitaphius Bios,1,6,mo3_1_6,17,n yːˆ n # h y . aˊ . k i n . tʰ e # l aˊ . l eː # t aˋ # s aˋ # g r aˊ m . m a . t a # k aiˋ # p l eˊ . o n # ai . aiˆ,LSSLSSLSSLSSLSSLL,C0A00A0GGA00GA00C,11122233344455566,3:position_ambiguous;9:position_ambiguous,"[{""text"": ""νῦν"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 1, ""ph"": [""n"", ""yː"", ""n""], ""flags"": []}, {""text"": ""ὑ"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""h"", ""y""], ""flags"": []}, {""text"": ""ά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""a""], ""flags"": []}, {""text"": ""κιν"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""k"", ""i"", ""n""], ""flags"": [""position_ambiguous""]}, {""text"": ""θε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""tʰ"", ""e""], ""flags"": []}, {""text"": ""λά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""l"", ""a""], ""flags"": []}, {""text"": ""λει"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""eː""], ""flags"": []}, {""text"": ""τὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""σὰ"", ""q"": ""S"", ""acc"": ""G"", ""foot"": 3, ""ph"": [""s"", ""a""], ""flags"": []}, {""text"": ""γράμ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""g"", ""r"", ""a"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""μα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""m"", ""a""], ""flags"": []}, {""text"": ""τα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 4, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""καὶ"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 5, ""ph"": [""k"", ""ai""], ""flags"": []}, {""text"": ""πλέ"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 5, ""ph"": [""p"", ""l"", ""e""], ""flags"": []}, {""text"": ""ον"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""o"", ""n""], ""flags"": []}, {""text"": ""αἰ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""ai""], ""flags"": []}, {""text"": ""αῖ"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 6, ""ph"": [""ai""], ""flags"": []}]",νῦν ὑάκινθε λάλει τὰ σὰ γράμματα καὶ πλέον αἰαῖ
Epitaphius Bios,1,7,mo3_1_7,16,b aˊ m . b a . n e # t oiˆ s # p e . t aˊ . l oi . s i # k a . l oˋ s # t eˊ tʰ . n aː . k e # m e . l i k . t aˊ s,LSSLSSLSSLLLSSLL,A00C0A000GA0000A,1112223334455566,0:position_ambiguous;14:position_ambiguous;15:line_final_ambiguous,"[{""text"": ""βάμ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 1, ""ph"": [""b"", ""a"", ""m""], ""flags"": [""position_ambiguous""]}, {""text"": ""βα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""b"", ""a""], ""flags"": []}, {""text"": ""νε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 1, ""ph"": [""n"", ""e""], ""flags"": []}, {""text"": ""τοῖς"", ""q"": ""L"", ""acc"": ""C"", ""foot"": 2, ""ph"": [""t"", ""oi"", ""s""], ""flags"": []}, {""text"": ""πε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 2, ""ph"": [""p"", ""e""], ""flags"": []}, {""text"": ""τά"", ""q"": ""S"", ""acc"": ""A"", ""foot"": 2, ""ph"": [""t"", ""a""], ""flags"": []}, {""text"": ""λοι"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""l"", ""oi""], ""flags"": []}, {""text"": ""σι·"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""s"", ""i""], ""flags"": []}, {""text"": ""κα"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 3, ""ph"": [""k"", ""a""], ""flags"": []}, {""text"": ""λὸς"", ""q"": ""L"", ""acc"": ""G"", ""foot"": 4, ""ph"": [""l"", ""o"", ""s""], ""flags"": []}, {""text"": ""τέθ"", ""q"": ""L"", ""acc"": ""A"", ""foot"": 4, ""ph"": [""t"", ""e"", ""tʰ""], ""flags"": []}, {""text"": ""να"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""n"", ""aː""], ""flags"": []}, {""text"": ""κε"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""k"", ""e""], ""flags"": []}, {""text"": ""με"", ""q"": ""S"", ""acc"": ""0"", ""foot"": 5, ""ph"": [""m"", ""e""], ""flags"": []}, {""text"": ""λικ"", ""q"": ""L"", ""acc"": ""0"", ""foot"": 6, ""ph"": [""l"", ""i"", ""k""], ""flags"": [""position_ambiguous""]}, {""text"": ""τάς."", ""q"": ""L"", ""acc"": ""A"", ""foot"": 6, ""ph"": [""t"", ""a"", ""s""], ""flags"": [""line_final_ambiguous""]}]",βάμβανε τοῖς πετάλοισι· καλὸς τέθνακε μελικτάς.
