work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Hymn to Apollo,1,58,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:unknown ε:S:nature η:L:nature+position α:L:lexicon ω:L:nature α:S:lexicon ε:S:nature ει:L:nature ι:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ε:S:nature η:L:nature+position ε:L:line_final,τετραέτης τὰ πρῶτα θεμείλια Φοῖβος ἔπηξε
Hymn to Apollo,1,59,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,3,correption,α:L:lexicon η:S:nature ε:S:nature ο:L:position υ:S:unknown ι:S:unknown η:L:nature ε:S:nature ι:S:unknown η:L:nature ε:S:nature ο:S:nature ε:L:position υ:S:lexicon ι:S:lexicon ι:L:position η:L:line_final,καλῇ ἐν Ὀρτυγίῃ περιηγέος ἐγγύθι λίμνης.
Hymn to Apollo,1,60,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:position ε:S:nature ι:S:lexicon α:L:position ω:L:nature+position ου:L:nature α:S:antepenult_accent α:S:lexicon η:L:nature α:S:lexicon α:S:lexicon υ:L:unknown ε:S:nature ε:S:nature αι:L:nature ω:L:line_final,Ἄρτεμις ἀγρώσσουσα καρήατα συνεχὲς αἰγῶν
Hymn to Apollo,1,61,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,υ:L:position ι:S:unknown α:S:unknown ω:L:nature+position ο:S:nature ε:S:nature ε:L:position ε:S:nature ο:S:nature ε:L:position ε:S:nature ε:S:nature ω:L:nature ο:S:nature α:S:lexicon ο:L:position ω:L:line_final,"Κυνθιάδων φορέεσκεν, ὁ δ’ ἔπλεκε βωμὸν Ἀπόλλων."
Hymn to Apollo,1,62,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ει:L:nature α:S:unknown ο:S:nature ε:L:position ε:S:nature α:S:unknown ε:L:position ι:S:antepenult_accent ε:S:nature ε:L:position ι:S:unknown α:S:antepenult_accent η:L:nature+position ε:S:nature ε:S:nature ω:L:nature ο:L:line_final,"δείματο μὲν κεράεσσιν ἐδέθλια, πῆξε δὲ βωμὸν"
Hymn to Apollo,1,63,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ε:L:position ε:S:nature α:S:lexicon ω:L:nature+position ε:S:nature α:S:unknown ου:L:nature+position ε:S:nature ε:S:nature ι:L:position υ:S:unknown ε:S:nature α:L:position ε:S:nature ο:S:nature οι:L:nature ου:L:line_final,"ἐκ κεράων, κεραοὺς δὲ πέριξ ὑπεβάλλετο τοίχους."
Hymn to Apollo,1,64,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ω:L:nature ε:S:nature α:S:unknown ε:L:position α:L:lexicon ω:L:nature α:S:lexicon ε:S:nature ει:L:nature ι:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ε:S:nature ει:L:nature ει:L:line_final,ὧδ’ ἔμαθεν τὰ πρῶτα θεμείλια Φοῖβος ἐγείρειν.
Hymn to Apollo,1,65,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,οι:L:nature ο:L:position αι:L:nature α:S:unknown υ:S:unknown ει:L:nature ο:S:nature ε:S:nature η:L:nature+position ο:S:nature ι:S:lexicon ε:L:position α:S:unknown ε:S:nature α:L:position ω:L:line_final,Φοῖβος καὶ βαθύγειον ἐμὴν πόλιν ἔφρασε Βάττῳ
Hymn to Apollo,1,66,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,4,,αι:L:nature ι:S:unknown υ:S:unknown η:L:nature ε:S:nature ι:S:unknown ο:L:position ι:S:unknown ο:S:nature α:L:position η:L:nature η:L:nature α:S:lexicon ο:S:nature α:L:lexicon ω:L:line_final,καὶ Λιβύην ἐσιόντι κόραξ ἡγήσατο λαῷ
Hymn to Apollo,1,67,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,ε:L:position ι:S:lexicon ο:S:nature οι:L:nature ι:L:position η:L:nature ι:S:properispomenon αι:S:nature ω:L:nature ο:S:nature ε:S:nature ει:L:nature ε:S:nature α:S:lexicon ω:L:nature ει:L:line_final,δεξιὸς οἰκιστῆρι καὶ ὤμοσε τείχεα δώσειν
Hymn to Apollo,1,68,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,η:L:nature ε:S:nature ε:S:nature οι:L:nature+position α:S:lexicon ι:S:lexicon ευ:L:nature ι:S:lexicon α:S:lexicon ει:L:nature ευ:L:nature ο:L:position ο:S:nature α:S:lexicon ο:L:position ω:L:line_final,ἡμετέροις βασιλεῦσιν· ἀεὶ δ’ εὔορκος Ἀπόλλων.
Hymn to Apollo,1,69,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,ω:L:nature ο:L:position ο:L:position ο:L:position οι:L:nature ε:S:nature ο:S:nature η:L:nature+position ο:S:nature ι:S:unknown ο:L:position α:S:lexicon ε:S:nature ου:L:nature ι:L:lexicon,"ὤπολλον, πολλοί σε Βοηδρόμιον καλέουσι,"
Hymn to Apollo,1,70,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.5,1,2,correption,ο:L:position οι:L:nature ε:L:position α:S:unknown ι:S:unknown ο:L:position α:L:position η:L:nature ε:S:nature οι:S:nature ου:L:nature ο:S:nature α:S:lexicon ο:L:position υ:L:line_final,"πολλοὶ δὲ Κλάριον, πάντη δέ τοι οὔνομα πογλύ·"
Hymn to Apollo,1,71,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,αυ:L:nature α:S:lexicon ε:S:nature ω:L:nature α:L:position ει:L:nature ο:S:nature ε:S:nature οι:L:nature α:L:position ω:L:nature ι:S:lexicon ο:S:nature ου:L:nature ω:L:line_final,αὐτὰρ ἐγὼ Καρνεῖον· ἐμοὶ πατρώιον οὕτω.
Hymn to Apollo,1,72,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,0,,α:L:position η:L:nature οι:L:nature α:L:position ει:L:nature ε:S:nature ο:S:nature η:L:nature+position ω:L:nature ι:L:position ο:S:nature ε:S:nature ε:L:position ο:L:line_final,"Σπάρτη τοι, Καρνεῖε, τὸ δὴ πρώτιστον ἔδεθλον,"
Hymn to Apollo,1,73,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ευ:L:nature ε:S:nature ο:S:nature αυ:L:nature η:L:nature η:L:nature+position ι:S:unknown α:S:unknown ο:L:position ε:S:nature ε:S:nature α:L:paroxytone_short_ultima υ:S:lexicon υ:S:unknown η:L:nature η:L:line_final,"δεύτερον αὖ Θήρη, τρίτατόν γε μὲν ἄστυ Κυρήνης."
Hymn to Apollo,1,74,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,0,,ε:L:position ε:L:position ε:L:position α:L:position η:L:nature ε:L:position ο:L:position ε:S:nature ο:S:nature οι:L:nature ι:S:lexicon ο:S:nature α:L:lexicon ο:L:line_final,ἐκ μέν σε Σπάρτης ἕκτον γένος Οἰδιπόδαο
Hymn to Apollo,1,75,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature α:S:lexicon ε:S:nature η:L:nature αι:L:nature η:L:nature ε:S:nature α:S:unknown ο:L:position ι:S:unknown ι:S:antepenult_accent ε:L:position ε:S:nature ε:S:nature η:L:nature η:L:line_final,ἤγαγε Θηραίην ἐς ἀπόκτισιν· ἐκ δέ σε Θήρης
Hymn to Apollo,1,76,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,3,,ου:L:nature ο:S:nature α:S:unknown ι:L:position ο:S:nature ε:S:nature η:L:nature α:L:position υ:L:position ι:S:unknown ι:S:unknown α:L:position ε:S:nature ο:S:nature αι:L:nature η:L:line_final,"οὖλος Ἀριστοτέλης Ἀσβυστίδι πάρθετο γαίῃ,"
Hymn to Apollo,1,77,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ει:L:nature ε:S:nature ε:S:nature οι:L:nature α:S:lexicon α:S:lexicon α:L:lexicon ο:S:nature α:S:unknown α:L:position ο:S:nature ο:S:nature ε:L:position ε:S:nature ο:S:nature η:L:nature ι:L:antepenult_accent,"δεῖμε δέ τοι μάλα καλὸν ἀνάκτορον, ἐν δὲ πόληι"
Hymn to Apollo,1,78,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ε:S:nature ε:S:nature ε:L:position ο:S:nature ι:S:unknown η:L:nature ε:S:nature ε:S:nature η:L:nature ι:S:unknown ο:S:nature η:L:nature ε:S:nature ι:S:lexicon ο:L:position οι:L:line_final,"θῆκε τελεσφορίην ἐπετήσιον, ᾗ ἐνὶ πολλοὶ"
Hymn to Apollo,1,79,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,υ:L:position α:S:unknown ι:S:unknown ο:L:position ι:L:position ου:L:nature ι:S:lexicon ε:S:nature ι:L:position ι:S:lexicon ο:S:nature ω:L:nature α:S:lexicon α:S:lexicon αυ:L:nature οι:L:line_final,"ὑστάτιον πίπτουσιν ἐπ’ ἰσχίον, ὦ ἄνα, ταῦροι."
Hymn to Apollo,1,80,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,3,correption,ι:L:unknown η:S:nature ι:S:unknown η:L:nature α:L:position ει:L:nature ε:S:nature ο:S:nature υ:L:position ι:S:unknown ε:S:nature ει:L:nature ο:S:nature ε:S:nature ω:L:nature οι:L:line_final,"ἱὴ ἱὴ Καρνεῖε πολύλλιτε, σεῖο δὲ βωμοὶ"
Hymn to Apollo,1,81,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ε:S:nature α:S:lexicon ε:L:position ο:S:nature ε:S:nature ου:L:nature ι:S:lexicon ε:S:nature ει:L:nature α:S:unknown ι:S:antepenult_accent ο:L:position α:S:lexicon ε:S:nature ω:L:nature αι:L:line_final,ἄνθεα μὲν φορέουσιν ἐν εἴαρι τόσσα περ Ὧραι
Hymn to Apollo,1,82,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,2,,οι:L:nature ι:S:lexicon α:S:unknown ι:L:unknown ευ:L:nature ι:L:properispomenon ε:S:nature υ:S:lexicon ου:L:nature+position ει:L:nature ο:L:position ο:S:nature ε:S:nature ε:L:position η:L:line_final,"ποικίλ’ ἀγινεῦσι ζεφύρου πνείοντος ἐέρσην,"
Hymn to Apollo,1,83,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,4,correption,ει:L:nature α:S:unknown ι:S:antepenult_accent ε:L:position ο:S:nature ο:S:nature η:L:nature υ:S:unknown α:S:lexicon ει:L:nature ε:S:nature οι:S:nature α:L:unknown ε:S:nature α:S:unknown ο:L:position υ:L:lexicon,"χείματι δὲ κρόκον ἡδύν· ἀεὶ δέ τοι ἀέναον πῦρ,"
Hymn to Apollo,1,84,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,2,correption,ου:L:nature ε:S:nature ο:S:nature ε:L:position ι:L:position ο:L:position ε:S:nature ι:S:unknown ο:L:position ε:S:nature αι:S:nature α:L:position α:S:unknown α:S:antepenult_accent ε:L:position η:L:line_final,οὐδέ ποτε χθιζὸν περιβόσκεται ἄνθρακα τέφρη.
Hymn to Apollo,1,85,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,η:L:nature ε:S:nature α:S:lexicon η:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:S:nature ο:S:nature ε:L:position ω:L:nature+position η:L:nature ε:S:nature ε:S:nature υ:L:unknown ου:L:line_final,"ἦ ῥ’ ἐχάρη μέγα Φοῖβος, ὅτε ζωστῆρες Ἐνυοῦς"
Hymn to Apollo,1,86,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,α:L:lexicon ε:S:nature ε:S:nature ω:L:nature+position η:L:nature α:L:position ο:S:nature ε:S:nature α:L:lexicon α:L:position η:L:nature ι:S:properispomenon ι:S:unknown υ:L:paroxytone_short_ultima αι:L:line_final,"ἀνέρες ὠρχήσαντο μετὰ ξανθῇσι Λιβύσσαις,"
Hymn to Apollo,1,87,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,1,correption,ε:L:position ι:S:unknown αι:S:nature ευ:L:nature ε:L:position ι:L:lexicon α:L:position ει:L:nature α:S:paroxytone_short_ultima ε:S:nature η:L:nature υ:S:lexicon ο:S:nature ω:L:nature αι:L:line_final,τέθμιαι εὖτέ σφιν Καρνειάδες ἤλυθον ὧραι.
Hymn to Apollo,1,88,True,LLLLLSLLSSLSSLL,LLLLLSLLSSLSSLL,99.0,0,0,unmetrical,οι:L:nature ου:L:nature ω:L:nature η:L:nature η:L:nature ι:S:properispomenon α:L:position ει:L:nature α:S:paroxytone_short_ultima ε:S:nature η:L:nature υ:S:lexicon ο:S:nature ω:L:nature αι:L:line_final,οἱ δ’ οὔπω πηγῇσι Καρνειάδες ἤλυθον ὧραι.
Hymn to Apollo,1,89,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,ω:L:nature ι:S:unknown ε:S:nature ε:L:position υ:S:lexicon ι:S:lexicon η:L:nature+position ε:S:nature α:S:paroxytone_short_ultima αι:L:nature α:L:position ι:L:unknown ι:S:antepenult_accent ε:S:nature αι:L:nature ο:L:line_final,"Δωριέες, πυκινὴν δὲ νάπαις Ἄζιλιν ἔναιον."
Hymn to Apollo,1,90,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ου:L:nature+position ε:S:nature α:S:lexicon α:L:lexicon ι:S:lexicon ε:S:nature αυ:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature ε:S:nature ει:L:nature+position α:S:unknown ο:S:nature υ:L:position η:L:line_final,"τοὺς μὲν ἄναξ ἴδεν αὐτός, ἑῇ δ’ ἐπεδείξατο νύμφῃ"
Hymn to Apollo,1,91,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:lexicon ε:S:nature ι:S:lexicon υ:L:position ου:L:nature+position η:L:nature+position ε:S:nature α:S:unknown ω:L:nature ε:S:nature ο:S:nature η:L:nature ι:S:lexicon ε:S:nature ο:L:position α:L:lexicon,"στὰς ἐπὶ Μυρτούσσης κερατώδεος, ἧχι λέοντα"
Hymn to Apollo,1,92,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,υ:L:position η:L:nature ι:L:position α:S:lexicon ε:S:nature ε:L:position ε:S:nature ο:S:nature ω:L:nature+position ι:S:unknown ι:S:unknown ευ:L:nature υ:S:lexicon υ:S:lexicon οι:L:nature ο:L:line_final,Ὑψηὶς κατέπεφνε βοῶν σίνιν Εὐρυπύλοιο.
Hymn to Apollo,1,93,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ου:L:nature ει:L:nature ου:L:nature ο:S:nature ο:S:nature ει:L:nature ε:S:nature ε:S:nature ω:L:nature ε:S:nature ο:S:nature α:L:paroxytone_short_ultima ο:S:nature α:S:lexicon ο:L:position ω:L:line_final,"οὐ κείνου χορὸν εἶδε θεώτερον ἄλλον Ἀπόλλων,"
Hymn to Apollo,1,94,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ου:L:nature ε:S:nature ο:S:nature ει:L:nature ο:S:nature ε:S:nature ει:L:nature ε:S:nature ο:S:nature ε:L:position ι:S:unknown α:S:antepenult_accent ο:L:position α:S:lexicon υ:S:unknown η:L:nature η:L:line_final,"οὐδὲ πόλει τόσ’ ἔνειμεν ὀφέλσιμα, τόσσα Κυρήνῃ,"
Hymn to Apollo,1,95,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,ω:L:nature ο:S:nature ε:S:nature ο:L:position ο:S:nature ε:S:nature η:L:nature α:L:position α:L:position υ:S:paroxytone_short_ultima ο:S:nature ου:L:nature ε:S:nature ε:S:nature αυ:L:nature οι:L:line_final,μνωόμενος προτέρης ἁρπακτύος. οὐδὲ μὲν αὐτοὶ
Hymn to Apollo,1,96,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,cluster_short,α:L:position ι:S:unknown α:S:paroxytone_short_ultima αι:L:nature οι:L:nature οι:L:nature ο:S:position ε:S:nature ο:L:position ε:S:nature ο:S:nature α:L:paroxytone_short_ultima ο:S:nature ε:S:nature ει:L:nature α:L:antepenult_accent,Βαττιάδαι Φοίβοιο πλέον θεὸν ἄλλον ἔτεισαν.
Hymn to Apollo,1,97,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,2,correption,ι:L:unknown η:S:nature ι:S:unknown η:L:nature αι:L:nature η:L:nature ο:S:nature α:S:lexicon ου:L:nature ο:S:nature ε:S:nature ου:L:nature ε:S:nature α:S:lexicon ου:L:nature ο:L:line_final,"ἱὴ ἱὴ παιῆον ἀκούομεν, οὕνεκα τοῦτο"
Hymn to Apollo,1,98,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,ε:L:position ο:L:position οι:L:nature+position ω:L:nature ι:L:position ο:S:nature ε:S:nature υ:L:position ι:S:unknown ο:S:nature ευ:L:nature ε:S:nature ο:S:nature α:L:lexicon ο:L:line_final,"Δελφός τοι πρώτιστον ἐφύμνιον εὕρετο λαός,"
Hymn to Apollo,1,99,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,η:L:nature ο:S:nature ε:S:nature η:L:nature ο:S:nature ι:S:unknown η:L:nature+position υ:S:unknown ε:S:nature ω:L:nature ε:S:nature ε:S:nature ει:L:nature+position υ:S:unknown ο:S:nature ο:L:position ω:L:line_final,ἦμος ἑκηβολίην χρυσέων ἐπεδείκνυσο τόξων.
Hymn to Apollo,1,100,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,5,,υ:L:unknown ω:L:nature οι:L:nature α:S:unknown ι:S:unknown ο:L:position ι:S:unknown υ:S:lexicon η:L:nature+position ε:S:nature ο:S:nature αι:L:nature ο:S:nature ι:S:unknown ο:L:position η:L:line_final,"Πυθώ τοι κατιόντι συνήντετο δαιμόνιος θήρ,"
Hymn to Apollo,1,101,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,αι:L:nature ο:S:nature ο:S:nature ι:L:position ο:L:position ε:L:position υ:S:lexicon α:S:unknown η:L:nature α:S:unknown ε:S:nature α:L:paroxytone_short_ultima ο:S:nature ε:S:nature α:L:position ω:L:line_final,αἰνὸς ὄφις. τὸν μὲν σὺ κατήναρες ἄλλον ἐπ’ ἄλλῳ
Hymn to Apollo,1,102,True,LLLSSLLLLLSSLL,LLLSSLLLLLSSLL,3.0,1,0,metrical_lengthening,α:L:lexicon ω:L:nature ω:L:nature υ:S:lexicon ο:S:nature ι:L:position ο:L:nature ε:L:nature ηυ:L:nature η:L:nature ε:S:nature ε:S:nature α:L:lexicon ο:L:line_final,"βάλλων ὠκὺν ὀιστόν, ἐπηύτησε δὲ λαός,"
Hymn to Apollo,1,103,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,3,correption,ι:L:unknown η:S:nature ι:S:unknown η:L:nature αι:L:nature η:L:nature ο:S:nature ι:S:lexicon ει:L:nature ε:S:nature ο:S:nature ευ:L:nature υ:S:unknown ε:S:nature η:L:nature η:L:line_final,"ἱὴ ἱὴ παιῆον, ἵει βέλος. εὐθύ σε μήτηρ"
Hymn to Apollo,1,104,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,ει:L:nature α:S:lexicon α:S:unknown ο:L:position η:L:nature υ:L:circumflex α:S:properispomenon ο:S:nature ε:L:position ε:S:nature ι:S:unknown ει:L:nature ε:S:nature α:S:unknown ει:L:nature η:L:line_final,"γείνατ’ ἀοσσητῦρα, τὸ δ’ ἐξέτι κεῖθεν ἀείδῃ."
Hymn to Apollo,1,105,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,lexicon_overridden,ο:L:position ο:S:nature ο:S:nature α:L:lexicon ο:L:position ω:L:nature ο:S:nature ε:S:nature ου:L:nature α:S:lexicon α:S:lexicon α:L:position ι:S:unknown ο:S:nature ει:L:nature ε:L:line_final,ὁ Φθόνος Ἀπόλλωνος ἐπ’ οὔατα λάθριος εἶπεν
Hymn to Apollo,1,106,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,ου:L:nature α:S:unknown α:S:unknown αι:L:nature ο:S:nature α:S:lexicon οι:L:nature ο:S:nature ο:S:nature ου:L:nature ο:S:nature α:S:lexicon ο:L:position ο:S:nature α:S:unknown ει:L:nature ει:L:line_final,οὐκ ἄγαμαι τὸν ἀοιδὸν ὃς οὐδ’ ὅσα πόντος ἀείδει.
Hymn to Apollo,1,107,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ο:L:position ο:S:nature ο:S:nature ω:L:nature ο:L:position ω:L:nature+position ο:S:nature ι:S:unknown η:L:nature α:S:lexicon ε:S:nature ω:L:nature ε:S:nature ε:S:nature ει:L:nature ε:L:line_final,τὸν Φθόνον ὡπόλλων ποδί τ’ ἤλασεν ὧδέ τ’ ἔειπεν·
Hymn to Apollo,1,108,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position υ:S:unknown ι:S:unknown ου:L:nature ο:S:nature α:S:lexicon οι:L:nature ο:S:nature ε:S:nature α:L:lexicon ο:S:nature ο:S:nature α:L:position α:S:lexicon α:S:lexicon ο:L:position α:L:lexicon,"Ἀσσυρίου ποταμοῖο μέγας ῥόος, ἀλλὰ τὰ πολλὰ"
Hymn to Apollo,1,109,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,2.0,1,0,lexicon_overridden,υ:L:lexicon α:S:lexicon α:S:lexicon η:L:nature+position αι:L:nature ο:L:position ο:S:nature ε:S:nature υ:L:lexicon α:S:lexicon ι:S:lexicon υ:L:position ε:S:nature ο:S:nature ε:L:position ει:L:line_final,λύματα γῆς καὶ πολλὸν ἐφ’ ὕδατι συρφετὸν ἕλκει.
Hymn to Apollo,1,110,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,0,lexicon_overridden,η:L:nature οι:L:nature ου:L:nature α:S:lexicon ο:S:nature α:L:lexicon ο:S:nature υ:S:lexicon ω:L:nature+position ο:S:nature ε:S:nature ου:L:nature ι:S:lexicon ε:S:nature ι:L:position αι:L:line_final,"Δηοῖ δ’ οὐκ ἀπὸ παντὸς ὕδωρ φορέουσι Μέλισσαι,"
Hymn to Apollo,1,111,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.5,1,4,correption,α:L:position η:L:nature ι:L:lexicon α:S:unknown α:S:unknown η:L:nature ε:S:nature αι:S:nature α:L:position α:L:unknown α:L:position ο:S:nature α:S:unknown ε:L:position ει:L:line_final,ἀλλ’ ἥτις καθαρή τε καὶ ἀχράαντος ἀνέρπει
Hymn to Apollo,1,112,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ι:L:lexicon α:S:lexicon ο:S:nature ε:L:position ι:S:lexicon ε:S:nature η:L:nature ο:S:nature ι:S:lexicon η:L:nature ι:S:unknown α:S:unknown α:L:paroxytone_short_ultima ο:S:nature α:S:lexicon ω:L:nature ο:L:line_final,πίδακος ἐξ ἱερῆς ὀλίγη λιβὰς ἄκρον ἄωτον.
Hymn to Apollo,1,113,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature ε:S:nature α:S:lexicon α:L:lexicon ο:S:nature ε:S:nature ω:L:nature ο:S:nature ι:S:lexicon ο:L:position ο:S:nature ο:S:nature ε:L:position α:S:lexicon ε:S:nature οι:L:nature ο:L:line_final,"χαῖρε ἄναξ· ὁ δὲ Μῶμος, ἵν’ ὁ Φθόνος, ἔνθα νέοιτο."
Hymn to Artemis,1,1,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,α:L:position ε:S:nature ι:S:lexicon ου:L:nature α:S:lexicon ε:S:nature α:L:position ο:S:nature α:S:unknown ει:L:nature ο:L:position ε:L:position ι:S:antepenult_accent α:S:lexicon ε:L:position αι:L:line_final,Ἄρτεμιν οὐ γὰρ ἐλαφρὸν ἀειδόντεσσι λαθέσθαι
Hymn to Artemis,1,2,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,υ:L:position ε:S:nature ο:S:nature ε:L:position η:L:nature ο:L:position α:S:lexicon α:S:unknown ω:L:nature ο:S:nature ι:S:paroxytone_short_ultima αι:L:nature ε:S:nature ε:S:nature ο:L:position αι:L:line_final,"ὑμνέομεν, τῇ τόξα λαγωβολίαι τε μέλονται"
Hymn to Artemis,1,3,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,4,correption,αι:L:nature ο:S:nature ο:S:nature α:L:position ι:S:unknown α:S:unknown η:L:nature+position αι:S:nature ε:S:nature ου:L:nature ε:S:nature ι:S:lexicon ε:L:position ι:S:unknown α:S:unknown α:L:position αι:L:line_final,"καὶ χορὸς ἀμφιλαφὴς καὶ ἐν οὔρεσιν ἑψιάασθαι,"
Hymn to Artemis,1,4,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,α:L:position ε:S:nature οι:S:nature ω:L:nature ο:S:nature ε:S:nature α:L:lexicon ο:S:nature ε:S:nature ε:L:position ο:S:nature ε:S:nature η:L:nature ο:S:nature α:S:unknown ε:L:position ι:L:antepenult_accent,"ἄρχμενοι, ὡς ὅτε πατρὸς ἐφεζομένη γονάτεσσι"
Hymn to Artemis,1,5,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature ε:S:nature ι:S:lexicon ου:L:nature ι:L:position ου:L:nature α:S:antepenult_accent α:S:lexicon ε:L:position ο:S:nature ε:S:nature ει:L:nature ε:S:nature ο:S:nature η:L:nature α:L:lexicon,παῖς ἔτι κουρίζουσα τάδε προσέειπε γονῆα
Hymn to Artemis,1,6,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,3,,ο:L:position οι:L:nature α:L:position ε:S:nature ι:S:unknown η:L:nature αι:L:nature ω:L:nature ι:S:unknown ο:S:nature α:L:position α:S:unknown υ:S:lexicon α:L:position ει:L:line_final,"δός μοι παρθενίην αἰώνιον, ἄππα, φυλάσσειν,"
