work,tlg,book,n,text,text_clean,source
Phaenomena,tlg001,1,280,"Κηφείης ταρσοῖο τὰ δεξιὰ πείρατα τείνων,","Κηφείης ταρσοῖο τὰ δεξιὰ πείρατα τείνων,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,281,λαιῇ δὲ πτέρυγι σκαρθμὸς παρακέκλιται Ἵππου.,λαιῇ δὲ πτέρυγι σκαρθμὸς παρακέκλιται Ἵππου.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,282,τὸν δὲ μετασκαίροντα δύʼ Ἰχθύες ἀμφινέμονται,τὸν δὲ μετασκαίροντα δύ’ Ἰχθύες ἀμφινέμονται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,283,ἵππον· πὰρ δʼ ἄρα οἱ κεφαλῇ χεὶρ Ὑδροχόοιο,ἵππον· πὰρ δ’ ἄρα οἱ κεφαλῇ χεὶρ Ὑδροχόοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,284,δεξιτερὴ τετάνυσθʼ· ὁ δʼ ὀπίστερος Αἰγοκερῆος,δεξιτερὴ τετάνυσθ’· ὁ δ’ ὀπίστερος Αἰγοκερῆος,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,285,τέλλεται. αὐτὰρ ὅ γε πρότερος καὶ νειόθι μᾶλλον,τέλλεται. αὐτὰρ ὅ γε πρότερος καὶ νειόθι μᾶλλον,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,286,"κέκλιται αἰγόκερως, ἵνα τε τρέπετʼ ἠελίου ἴς.","κέκλιται αἰγόκερως, ἵνα τε τρέπετ’ ἠελίου ἴς.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,287,μὴ κείνῳ ἐνὶ μηνὶ περικλύζοιο θαλάσσῃ,μὴ κείνῳ ἐνὶ μηνὶ περικλύζοιο θαλάσσῃ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,288,πεπταμένῳ πελάγει κεχρημένος. οὔτε κεν ἠοῖ,πεπταμένῳ πελάγει κεχρημένος. οὔτε κεν ἠοῖ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,289,"πολλὴν πειρήνειας, ἐπεὶ ταχινώταταί εἰσιν·","πολλὴν πειρήνειας, ἐπεὶ ταχινώταταί εἰσιν·",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,290,οὔτʼ ἄν τοι νυκτὸς πεφοβημένῳ ἐγγύθεν ἠὼς,οὔτ’ ἄν τοι νυκτὸς πεφοβημένῳ ἐγγύθεν ἠὼς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,291,ἔλθοι καὶ μάλα πολλὰ βοωμένῳ. οἱ δʼ ἀλεγεινοὶ,ἔλθοι καὶ μάλα πολλὰ βοωμένῳ. οἱ δ’ ἀλεγεινοὶ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,292,"τῆμος ἐπιρρήσσουσι νότοι, ὁπότʼ Αἰγοκερῆϊ","τῆμος ἐπιρρήσσουσι νότοι, ὁπότ’ Αἰγοκερῆϊ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,293,συμφέρετʼ ἠέλιος· τότε δέ κρύος ἐκ Διός ἐστιν,συμφέρετ’ ἠέλιος· τότε δέ κρύος ἐκ Διός ἐστιν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,294,ναύτῃ μαλκιόωντι κακώτερον. ἀλλὰ καὶ ἔμπης,ναύτῃ μαλκιόωντι κακώτερον. ἀλλὰ καὶ ἔμπης,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,295,ἤδη πάντʼ ἐνιαυτὸν ὑπὸ στείρῃσι θάλασσα,ἤδη πάντ’ ἐνιαυτὸν ὑπὸ στείρῃσι θάλασσα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,296,πορφύρει· ἴκελοι δὲ κολυμβίσιν αἰθυίῃσιν,πορφύρει· ἴκελοι δὲ κολυμβίσιν αἰθυίῃσιν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,297,πολλάκις ἐκ νηῶν πέλαγος περιπαπταίνοντες,πολλάκις ἐκ νηῶν πέλαγος περιπαπταίνοντες,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,298,ἥμεθʼ ἐπʼ αἰγιαλοὺς τετραμμένοι· οἱ δʼ ἔτι πόρσω,ἥμεθ’ ἐπ’ αἰγιαλοὺς τετραμμένοι· οἱ δ’ ἔτι πόρσω,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,299,κλύζονται· ὀλίγον δὲ διὰ ξύλον Ἄϊδʼ ἐρύκει.,κλύζονται· ὀλίγον δὲ διὰ ξύλον Ἄϊδ’ ἐρύκει.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,300,"καὶ δʼ ἄν ἐπὶ προτέρῳ γε, θαλάσσῃ πολλὰ πεπονθώς,","καὶ δ’ ἄν ἐπὶ προτέρῳ γε, θαλάσσῃ πολλὰ πεπονθώς,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,301,"τόξον ὅτʼ ἠέλιος καίει καὶ ῥύτορα Τόξου,","τόξον ὅτ’ ἠέλιος καίει καὶ ῥύτορα Τόξου,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,302,"ἑσπέριος κατάγοιο, πεποιθὼς οὐκέτι νυκτί.","ἑσπέριος κατάγοιο, πεποιθὼς οὐκέτι νυκτί.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,303,σῆμα δέ τοι κείνης ὥρης καὶ μηνὸς ἐκείνου,σῆμα δέ τοι κείνης ὥρης καὶ μηνὸς ἐκείνου,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,304,σκορπίος ἀντέλλων εἴη πυμάτης ἐπὶ νυκτός.,σκορπίος ἀντέλλων εἴη πυμάτης ἐπὶ νυκτός.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,305,ἤτοι γὰρ μέγα τόξον ἀνέλκεται ἐγγύθι κέντρου,ἤτοι γὰρ μέγα τόξον ἀνέλκεται ἐγγύθι κέντρου,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,306,τοξευτὴς· ὀλίγον δὲ παροίτερος ἵσταται αὐτοῦ,τοξευτὴς· ὀλίγον δὲ παροίτερος ἵσταται αὐτοῦ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,307,"σκορπίος ἀντέλλων, ὁ δʼ ἀνέρχεται αὐτίκα μᾶλλον.","σκορπίος ἀντέλλων, ὁ δ’ ἀνέρχεται αὐτίκα μᾶλλον.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,308,τῆμος καὶ κεφαλὴ Κυνοσουρίδος ἀκρόθι νυκτὸς,τῆμος καὶ κεφαλὴ Κυνοσουρίδος ἀκρόθι νυκτὸς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,309,"ὕψι μάλα τροχάει, ὁ δὲ δύεται ἠῶθι πρὸ","ὕψι μάλα τροχάει, ὁ δὲ δύεται ἠῶθι πρὸ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,310,"ἀθρόος Ὠρίων, Κηφεὺς δʼ ἀπὸ χειρὸς ἐπʼ ἰξύν.","ἀθρόος Ὠρίων, Κηφεὺς δ’ ἀπὸ χειρὸς ἐπ’ ἰξύν.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,311,ἔστι δέ τις προτέρω βεβλημένος ἄλλος ὀϊστὸς,ἔστι δέ τις προτέρω βεβλημένος ἄλλος ὀϊστὸς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,312,αὐτός ἄτερ τόξου· ὁ δέ οἱ παραπέπταται Ὄρνις,αὐτός ἄτερ τόξου· ὁ δέ οἱ παραπέπταται Ὄρνις,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,313,ἀσσότερον βορέω. σχεδόθεν δέ οἱ ἄλλος ἄηται,ἀσσότερον βορέω. σχεδόθεν δέ οἱ ἄλλος ἄηται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,314,"οὐ τόσσος μεγέθει, χαλεπός γε μὲν ἐξ ἁλὸς ἐλθεῖν","οὐ τόσσος μεγέθει, χαλεπός γε μὲν ἐξ ἁλὸς ἐλθεῖν",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,315,νυκτὸς ἀπερχομένης· καί μιν καλέουσιν ἄητον.,νυκτὸς ἀπερχομένης· καί μιν καλέουσιν ἄητον.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,316,"δελφὶς δʼ, οὐ μάλα πολλός, ἐπιτρέχει Αἰγοκερῆϊ","δελφὶς δ’, οὐ μάλα πολλός, ἐπιτρέχει Αἰγοκερῆϊ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,317,μεσσόθεν ἠερόεις· τὰ δέ οἱ περὶ τέσσαρα κεῖται,μεσσόθεν ἠερόεις· τὰ δέ οἱ περὶ τέσσαρα κεῖται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,318,"γλήνεα, παρβολάδην δύο πὰρ δύο πεπτηῶτα.","γλήνεα, παρβολάδην δύο πὰρ δύο πεπτηῶτα.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,319,καὶ τὰ μὲν οὖν βορέω καὶ ἀλήσιος ἠελίοιο,καὶ τὰ μὲν οὖν βορέω καὶ ἀλήσιος ἠελίοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,320,μεσσηγὺς κέχυται· τὰ δὲ νειόθι τέλλεται ἄλλα,μεσσηγὺς κέχυται· τὰ δὲ νειόθι τέλλεται ἄλλα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,321,πολλὰ μεταξὺ νότοιο καὶ ἠελίοιο κελεύθου.,πολλὰ μεταξὺ νότοιο καὶ ἠελίοιο κελεύθου.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,322,λοξὸς μὲν Ταύροιο τομῆ ὑποκέκλιται αὐτὸς,λοξὸς μὲν Ταύροιο τομῆ ὑποκέκλιται αὐτὸς,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,323,Ὠρίων. μὴ κεῖνον ὅτις καθαρῇ ἐνὶ νυκτὶ,Ὠρίων. μὴ κεῖνον ὅτις καθαρῇ ἐνὶ νυκτὶ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,324,ὑψοῦ πεπτηῶτα παρέρχεται ἄλλα πεποίθοι,ὑψοῦ πεπτηῶτα παρέρχεται ἄλλα πεποίθοι,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,325,οὐρανὸν εἰσανιδὼν προφερέστερα θηήσασθαι.,οὐρανὸν εἰσανιδὼν προφερέστερα θηήσασθαι.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,326,τοῖός οἱ καὶ φρουρὸς ἀειρομένῳ ὑπὸ νώτῳ,τοῖός οἱ καὶ φρουρὸς ἀειρομένῳ ὑπὸ νώτῳ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,327,"φαίνεται ἀμφοτέροισι κύων ὑπὸ ποσσὶ βεβηκώς,","φαίνεται ἀμφοτέροισι κύων ὑπὸ ποσσὶ βεβηκώς,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,328,"ποικίλος, ἀλλʼ οὐ πάντα πεφασμένος· ἀλλὰ κατʼ αὐτὴν","ποικίλος, ἀλλ’ οὐ πάντα πεφασμένος· ἀλλὰ κατ’ αὐτὴν",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,329,"γαστέρα κυάνεος περιτέλλεται, ἡ δέ αἱ ἄκρη","γαστέρα κυάνεος περιτέλλεται, ἡ δέ αἱ ἄκρη",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,330,"ἀστέρι βέβληται δεινὴ γένυς, ὅς ῥα μάλιστα","ἀστέρι βέβληται δεινὴ γένυς, ὅς ῥα μάλιστα",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,331,ὀξέα σειριάει· καί μιν καλέουσʼ ἄνθρωποι,ὀξέα σειριάει· καί μιν καλέουσ’ ἄνθρωποι,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,332,Σείριον. οὐκέτι κεῖνον ἅμʼ ἠελίῳ ἀνιόντα,Σείριον. οὐκέτι κεῖνον ἅμ’ ἠελίῳ ἀνιόντα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,333,φυταλιαὶ ψεύδονται ἀναλδέα φυλλιόωσαι.,φυταλιαὶ ψεύδονται ἀναλδέα φυλλιόωσαι.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,334,"ῥεῖα γάρ οὖν ἔκρινε διὰ στίχας ὀξὺς ἀΐξας,","ῥεῖα γάρ οὖν ἔκρινε διὰ στίχας ὀξὺς ἀΐξας,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,335,"καὶ τὰ μὲν ἔρρωσεν, τῶν δὲ φλόον ὤλεσε πάντα.","καὶ τὰ μὲν ἔρρωσεν, τῶν δὲ φλόον ὤλεσε πάντα.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,336,κείνου καὶ κατιόντος ἀκούομεν· οἱ δὲ δὴ ἄλλοι,κείνου καὶ κατιόντος ἀκούομεν· οἱ δὲ δὴ ἄλλοι,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,337,σῆμʼ ἔμεναι μελέεσσιν ἐλαφρότεροι περίκεινται.,σῆμ’ ἔμεναι μελέεσσιν ἐλαφρότεροι περίκεινται.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,338,ποσσὶν δʼ Ὠρίωνος ὑπʼ ἀμφοτέροισι λαγῳός,ποσσὶν δ’ Ὠρίωνος ὑπ’ ἀμφοτέροισι λαγῳός,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,339,ἐμμενές ἤματα πάντα διώκεται. αὐτὰρ ὅ γʼ αἰεὶ,ἐμμενές ἤματα πάντα διώκεται. αὐτὰρ ὅ γ’ αἰεὶ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,340,"Σείριος ἐξόπιθεν φέρεται μετιόντι ἐοικώς,","Σείριος ἐξόπιθεν φέρεται μετιόντι ἐοικώς,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,341,"καί οἱ ἐπαντέλλει, καί μιν κατιόντα δοκεύει.","καί οἱ ἐπαντέλλει, καί μιν κατιόντα δοκεύει.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,342,ἡ δὲ Κυνὸς μεγάλοιο κατʼ οὐρὴν ἕλκεται ἀργῷ,ἡ δὲ Κυνὸς μεγάλοιο κατ’ οὐρὴν ἕλκεται ἀργῷ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,343,"πρυμνόθεν· οὐ γὰρ τῇ γε κατὰ χρέος εἰσὶ κέλευθοι,","πρυμνόθεν· οὐ γὰρ τῇ γε κατὰ χρέος εἰσὶ κέλευθοι,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,344,"ἀλλʼ ὄπιθεν φέρεται τετραμμένη, οἷα καὶ αὐταὶ","ἀλλ’ ὄπιθεν φέρεται τετραμμένη, οἷα καὶ αὐταὶ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,345,"νῆες, ὅτʼ ἤδη ναῦται ἐπιστρέψωσι κορώνην","νῆες, ὅτ’ ἤδη ναῦται ἐπιστρέψωσι κορώνην",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,346,ὅρμον ἐσερχόμενοι· τὴν δʼ αὐτίκα πᾶς ἀνακόπτει,ὅρμον ἐσερχόμενοι· τὴν δ’ αὐτίκα πᾶς ἀνακόπτει,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,347,"νῆα, παλιρροθίη δὲ καθάπτεται ἠπείροιο·","νῆα, παλιρροθίη δὲ καθάπτεται ἠπείροιο·",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,348,ὥς ἥ γε πρύμνηθεν Ἰησονὶς ἕλκεται Ἀργώ.,ὥς ἥ γε πρύμνηθεν Ἰησονὶς ἕλκεται Ἀργώ.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,349,καὶ τὰ μὲν ἠερίη καὶ ἀνάστερος ἄχρι παρʼ αὐτὸν,καὶ τὰ μὲν ἠερίη καὶ ἀνάστερος ἄχρι παρ’ αὐτὸν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,350,"ἱστὸν ἀπὸ πρώρης φέρεται, τὰ δὲ πᾶσα φαεινή.","ἱστὸν ἀπὸ πρώρης φέρεται, τὰ δὲ πᾶσα φαεινή.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,351,καί οἱ πηδάλιον κεχαλασμένον ἐστήρικται,καί οἱ πηδάλιον κεχαλασμένον ἐστήρικται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,352,ποσσὶν ὑπʼ οὐραίοισι Κυνὸς προπάροιθεν ἰόντος.,ποσσὶν ὑπ’ οὐραίοισι Κυνὸς προπάροιθεν ἰόντος.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,353,τὴν δὲ καί οὐκ ὀλίγον περ ἀπόπροθι πεπτηυῖαν,τὴν δὲ καί οὐκ ὀλίγον περ ἀπόπροθι πεπτηυῖαν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,354,Ἀνδρομέδην μέγα κῆτος ἐπερχόμενον κατεπείγει.,Ἀνδρομέδην μέγα κῆτος ἐπερχόμενον κατεπείγει.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,355,ἡ μὲν γὰρ Θρήϊκος ὑπὸ πνοιῇ βορέαο,ἡ μὲν γὰρ Θρήϊκος ὑπὸ πνοιῇ βορέαο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,356,"κεκλιμένη φέρεται, τὸ δέ οἱ νότος ἐχθρὸν ἀγινεῖ","κεκλιμένη φέρεται, τὸ δέ οἱ νότος ἐχθρὸν ἀγινεῖ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,357,"κῆτος, ὑπὸ Κριῷ τε καὶ Ἰχθύσιν ἀμφοτέροισιν,","κῆτος, ὑπὸ Κριῷ τε καὶ Ἰχθύσιν ἀμφοτέροισιν,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,358,βαιὸν ὑπὲρ Ποταμοῦ βεβλημένον ἀστερόεντος.,βαιὸν ὑπὲρ Ποταμοῦ βεβλημένον ἀστερόεντος.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,359,οἶον γὰρ κἀκεῖνο θεῶν ὑπό ποσσὶ φορεῖται,οἶον γὰρ κἀκεῖνο θεῶν ὑπό ποσσὶ φορεῖται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,360,"λείψανον Ἠριδανοῖο, πολυκλαύτου ποταμοῖο.","λείψανον Ἠριδανοῖο, πολυκλαύτου ποταμοῖο.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,361,καὶ τὸ μὲν Ὠρίωνος ὑπὸ σκαιὸν πόδα τείνει·,καὶ τὸ μὲν Ὠρίωνος ὑπὸ σκαιὸν πόδα τείνει·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,362,"δεσμοὶ δʼ οὐραῖοι, τοῖς Ἰχθύες ἄκροι ἔχονται,","δεσμοὶ δ’ οὐραῖοι, τοῖς Ἰχθύες ἄκροι ἔχονται,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,363,ἄμφω συμφορέονται ἀπʼ οὐραίων κατιόντες·,ἄμφω συμφορέονται ἀπ’ οὐραίων κατιόντες·,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,364,Κητείης δʼ ὄπιθεν λοφίης ἐπιμὶξ φορέονται,Κητείης δ’ ὄπιθεν λοφίης ἐπιμὶξ φορέονται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,365,εἰς ἓν ἐλαυνόμενοι· ἑνὶ δʼ ἀστέρι πειραίνονται,εἰς ἓν ἐλαυνόμενοι· ἑνὶ δ’ ἀστέρι πειραίνονται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,366,"κήτεος, ὃς κείνου πρώτῃ ἐπίκειται ἀκάνθῃ.","κήτεος, ὃς κείνου πρώτῃ ἐπίκειται ἀκάνθῃ.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,367,οἱ δʼ ὀλίγῳ μέτρῳ ὀλίγῃ δʼ ἐγκείμενοι αἴγλῃ,οἱ δ’ ὀλίγῳ μέτρῳ ὀλίγῃ δ’ ἐγκείμενοι αἴγλῃ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,368,"μεσσόθι πηδαλίου καὶ Κήτεος εἱλίσσονται,","μεσσόθι πηδαλίου καὶ Κήτεος εἱλίσσονται,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,369,γλαυκοῦ πεπτηῶτες ὑπὸ πλευρῇσι Λαγωοῦ,γλαυκοῦ πεπτηῶτες ὑπὸ πλευρῇσι Λαγωοῦ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,370,νώνυμοι· οὐ γὰρ τοί γε τετυγμένου εἰδώλοιο,νώνυμοι· οὐ γὰρ τοί γε τετυγμένου εἰδώλοιο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,371,"βεβλέαται μελέεσσιν ἐοικότες, οἷά τε πολλὰ","βεβλέαται μελέεσσιν ἐοικότες, οἷά τε πολλὰ",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,372,ἑξείης στιχόωντα παρέρχεται αὐτὰ κέλευθα,ἑξείης στιχόωντα παρέρχεται αὐτὰ κέλευθα,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,373,ἀνομένων ἐτέων· τά τις ἀνδρῶν οὐκέτʼ ἐόντων,ἀνομένων ἐτέων· τά τις ἀνδρῶν οὐκέτ’ ἐόντων,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,374,ἐφράσατʼ ἠδʼ ἐνόησεν ἅπαντʼ ὀνομαστὶ καλέσσαι,ἐφράσατ’ ἠδ’ ἐνόησεν ἅπαντ’ ὀνομαστὶ καλέσσαι,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,375,ἤλιθα μορφώσας. οὐ γάρ κʼ ἐδυνήσατο πάντων,ἤλιθα μορφώσας. οὐ γάρ κ’ ἐδυνήσατο πάντων,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,376,"οἰόθι κεκριμένων ὄνομʼ εἰπεῖν, οὐδὲ δαῆναι.","οἰόθι κεκριμένων ὄνομ’ εἰπεῖν, οὐδὲ δαῆναι.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,377,"πολλοὶ γὰρ πάντη, πολέων δʼ ἐπὶ ἶσα πέλονται","πολλοὶ γὰρ πάντη, πολέων δ’ ἐπὶ ἶσα πέλονται",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,378,"μέτρα τε καὶ χροιή, πάντες γε μὲν ἀμφιέλικτοι.","μέτρα τε καὶ χροιή, πάντες γε μὲν ἀμφιέλικτοι.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,379,τῶ καὶ ὁμηγερέας οἱ ἐείσατο ποιήσασθαι,τῶ καὶ ὁμηγερέας οἱ ἐείσατο ποιήσασθαι,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,380,"ἀστέρας, ὄφρʼ ἐπιτὰξ ἄλλῳ παρακείμενος ἄλλος","ἀστέρας, ὄφρ’ ἐπιτὰξ ἄλλῳ παρακείμενος ἄλλος",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,381,εἴδεα σημαίνοιεν. ἄφαρ δʼ ὀνομαστὰ γένοντο,εἴδεα σημαίνοιεν. ἄφαρ δ’ ὀνομαστὰ γένοντο,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,382,"ἄστρα, καὶ οὐκέτι νῦν ὑπὸ θαύματι τέλλεται ἀστήρ.","ἄστρα, καὶ οὐκέτι νῦν ὑπὸ θαύματι τέλλεται ἀστήρ.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,383,ἀλλʼ οἱ μὲν καθαροῖς ἐναρηρότες εἰδώλοισιν,ἀλλ’ οἱ μὲν καθαροῖς ἐναρηρότες εἰδώλοισιν,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,384,φαίνονται· τὰ δʼ ἔνερθε διωκομένοιο Λαγωοῦ,φαίνονται· τὰ δ’ ἔνερθε διωκομένοιο Λαγωοῦ,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,385,πάντα μάλʼ ἠερόεντα καὶ οὐκ ὀνομαστὰ φέρονται.,πάντα μάλ’ ἠερόεντα καὶ οὐκ ὀνομαστὰ φέρονται.,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,386,"νειόθι δʼ Αἰγοκερῆος, ὑπὸ πνοιῇσι νότοιο,","νειόθι δ’ Αἰγοκερῆος, ὑπὸ πνοιῇσι νότοιο,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,387,ἰχθὺς ἐς Κῆτος τετραμμένος αἰωρεῖται,ἰχθὺς ἐς Κῆτος τετραμμένος αἰωρεῖται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,388,"οἶος ἀπὸ προτέρων, νοτιον δέ ἑ κικλήσκουσιν.","οἶος ἀπὸ προτέρων, νοτιον δέ ἑ κικλήσκουσιν.",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,389,"ἄλλοι δέ, σποράδην ὑποκείμενοι Ὑδροχοῆϊ,","ἄλλοι δέ, σποράδην ὑποκείμενοι Ὑδροχοῆϊ,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,390,κήτεος αἰθερίοιο καὶ Ἰχθύος ἠερέθονται,κήτεος αἰθερίοιο καὶ Ἰχθύος ἠερέθονται,tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,391,"μέσσοι νωχελέες καὶ ἀνώνυμοι· ἐγγύθι δέ σφεων,","μέσσοι νωχελέες καὶ ἀνώνυμοι· ἐγγύθι δέ σφεων,",tlg0653.tlg001.perseus-grc2.xml
Phaenomena,tlg001,1,392,"δεξιτερῆς ἀπὸ χειρὸς ἀγαυοῦ Ὑδροχόοιο,","δεξιτερῆς ἀπὸ χειρὸς ἀγαυοῦ Ὑδροχόοιο,",tlg0653.tlg001.perseus-grc2.xml
