work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Odyssey,5,403,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,1.0,1,0,metrical_lengthening,ει:L:nature ο:S:nature ε:S:nature ευ:L:nature ο:S:nature ε:S:nature ο:L:nature ει:L:nature υ:L:lexicon ο:S:nature ε:S:nature α:L:position α:S:lexicon ο:S:nature α:L:position η:L:line_final,"δεινὸν ἐρευγόμενον, εἴλυτο δὲ πάνθ’ ἁλὸς ἄχνῃ·"
Odyssey,5,404,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.5,1,2,correption,ου:L:nature α:S:lexicon ε:S:nature α:L:lexicon ι:S:unknown ε:S:nature ε:L:position η:L:nature ω:L:nature ο:S:nature οι:S:nature ου:L:nature ε:S:nature ι:S:unknown ω:L:nature αι:L:line_final,"οὐ γὰρ ἔσαν λιμένες νηῶν ὄχοι, οὐδ’ ἐπιωγαί."
Odyssey,5,405,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,α:L:position α:L:position αι:L:nature+position ο:L:position η:L:nature ε:S:nature ε:S:nature α:L:lexicon ι:S:unknown α:S:paroxytone_short_ultima ε:L:position ε:S:nature α:S:paroxytone_short_ultima οι:L:nature ε:L:line_final,ἀλλ’ ἀκταὶ προβλῆτες ἔσαν σπιλάδες τε πάγοι τε·
Odyssey,5,406,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature ο:S:nature ο:S:nature υ:L:lexicon η:L:nature ο:L:position υ:S:lexicon ο:S:nature ου:L:nature α:S:lexicon α:S:lexicon αι:L:nature ι:S:lexicon ο:S:nature η:L:nature ο:L:line_final,"καὶ τότ’ Ὀδυσσῆος λύτο γούνατα καὶ φίλον ἦτορ,"
Odyssey,5,407,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,0,cluster_short,ο:L:position η:L:nature α:L:lexicon α:S:lexicon α:S:lexicon ει:L:nature ε:S:position ο:S:nature ο:L:position ε:S:nature α:S:lexicon η:L:nature ο:S:nature α:S:lexicon υ:L:lexicon ο:L:line_final,ὀχθήσας δ’ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν·
Odyssey,5,408,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,2,correption,ω:L:nature οι:S:nature ε:S:nature ει:L:nature η:L:nature αι:L:nature α:S:lexicon α:S:unknown ε:L:position ε:S:nature α:S:unknown ω:L:nature ε:S:nature ι:S:lexicon ε:L:position αι:L:line_final,"ὤ μοι, ἐπεὶ δὴ γαῖαν ἀελπέα δῶκεν ἰδέσθαι"
Odyssey,5,409,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ευ:L:nature+position αι:L:nature η:L:nature ο:S:nature ε:S:nature αι:L:nature+position α:S:lexicon ι:S:lexicon α:L:position η:L:nature+position α:L:lexicon ε:S:nature ε:S:nature η:L:nature α:L:lexicon,"Ζεύς, καὶ δὴ τόδε λαῖτμα διατμήξας ἐπέρησα,"
Odyssey,5,410,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:unknown ι:S:antepenult_accent ου:L:nature η:L:nature αι:L:nature ε:S:nature α:S:lexicon ο:L:position ο:S:nature ι:S:lexicon οι:L:nature ο:S:nature υ:S:lexicon α:L:position ε:L:line_final,ἔκβασις οὔ πῃ φαίνεθ’ ἁλὸς πολιοῖο θύραζε·
Odyssey,5,411,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,ε:L:position ο:L:position ε:L:position ε:L:position α:L:lexicon α:S:paroxytone_short_ultima οι:S:nature ο:L:position ε:S:nature ε:S:nature α:L:position ι:S:lexicon ε:S:nature υ:L:lexicon α:L:lexicon,"ἔκτοσθεν μὲν γὰρ πάγοι ὀξέες, ἀμφὶ δὲ κῦμα"
Odyssey,5,412,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,3,,ε:L:position υ:L:lexicon ε:L:position ο:S:nature ι:S:unknown ο:L:position ι:L:position η:L:nature α:S:unknown α:S:unknown ε:L:position ο:S:nature ε:S:nature ε:L:position η:L:line_final,"βέβρυχεν ῥόθιον, λισσὴ δ’ ἀναδέδρομε πέτρη,"
Odyssey,5,413,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.5,1,2,correption,α:L:position ι:S:unknown α:S:unknown η:L:nature+position ε:S:nature α:S:lexicon α:L:position α:S:lexicon αι:S:nature ου:L:nature ω:L:nature ε:L:position ι:S:lexicon ο:S:nature ε:L:position ι:L:lexicon,"ἀγχιβαθὴς δὲ θάλασσα, καὶ οὔ πως ἔστι πόδεσσι"
Odyssey,5,414,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,0,correption,η:L:nature ε:S:nature αι:S:nature α:L:position ο:S:nature ε:S:nature οι:L:nature ι:S:lexicon αι:S:nature ε:L:position υ:S:lexicon ε:S:nature ει:L:nature+position α:S:lexicon ο:S:nature η:L:nature α:L:lexicon,στήμεναι ἀμφοτέροισι καὶ ἐκφυγέειν κακότητα·
Odyssey,5,415,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.5,1,2,override,η:L:nature ω:L:nature+position ε:L:position αι:L:nature ο:L:position α:S:lexicon α:S:lexicon η:L:nature ι:S:unknown α:S:unknown ι:L:antepenult_accent ο:S:nature ι:S:lexicon ε:L:position η:L:line_final,μή πώς μ’ ἐκβαίνοντα βάλῃ λίθακι ποτὶ πέτρῃ
Odyssey,5,416,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,2.0,1,0,correption,υ:L:lexicon α:S:lexicon ε:S:nature α:L:position α:L:position α:L:position ε:S:nature ε:S:nature η:L:nature ε:S:nature οι:S:nature ε:L:position ε:S:nature αι:S:nature ο:L:position η:L:line_final,κῦμα μέγ’ ἁρπάξαν· μελέη δέ μοι ἔσσεται ὁρμή.
Odyssey,5,417,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,2,correption,ει:L:nature ε:S:nature ε:S:nature ι:L:lexicon ο:S:nature ε:S:nature ω:L:nature α:S:unknown α:S:unknown η:L:nature+position ο:S:nature αι:S:nature η:L:nature+position ου:S:nature ε:S:nature ευ:L:nature ω:L:line_final,"εἰ δέ κ’ ἔτι προτέρω παρανήξομαι, ἤν που ἐφεύρω"
Odyssey,5,418,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,3,,η:L:nature ι:S:unknown ο:S:nature α:L:position ε:S:nature α:S:unknown α:L:position η:L:nature α:L:properispomenon ι:S:unknown ε:S:nature α:L:position ε:S:nature α:S:lexicon α:L:position η:L:line_final,"ἠιόνας τε παραπλῆγας λιμένας τε θαλάσσης,"
Odyssey,5,419,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,2,,ει:L:nature ω:L:nature η:L:nature ε:L:position αυ:L:nature ι:S:lexicon α:S:unknown α:L:position α:L:position α:L:unknown α:S:antepenult_accent υ:S:lexicon ε:L:position α:L:lexicon,δείδω μή μ’ ἐξαῦτις ἀναρπάξασα θύελλα
Odyssey,5,420,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ο:L:position ο:S:nature ε:S:nature ι:L:position υ:S:lexicon ο:S:nature ε:L:position α:S:lexicon ε:S:nature η:L:nature α:S:lexicon ε:S:nature α:L:lexicon ε:S:nature α:S:lexicon ο:L:position α:L:lexicon,"πόντον ἐπ’ ἰχθυόεντα φέρῃ βαρέα στενάχοντα,"
Odyssey,5,421,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,η:L:nature ε:S:nature ι:S:lexicon οι:L:nature αι:L:nature η:L:nature ο:S:nature ε:S:nature ι:L:position ευ:L:nature η:L:nature ε:S:nature α:S:lexicon αι:L:nature ω:L:line_final,ἠέ τί μοι καὶ κῆτος ἐπισσεύῃ μέγα δαίμων
Odyssey,5,422,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,2.5,1,1,lexicon_overridden,ε:L:position α:S:lexicon ο:S:nature οι:L:nature α:S:lexicon ε:S:nature ο:L:position α:S:lexicon ε:S:nature ει:L:nature+position υ:S:lexicon ο:S:nature α:L:position ι:L:position ι:L:unknown η:L:line_final,"ἐξ ἁλός, οἷά τε πολλὰ τρέφει κλυτὸς Ἀμφιτρίτη·"
Odyssey,5,423,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,1.5,1,0,correption;lexicon_overridden,οι:L:nature α:S:lexicon α:S:lexicon ω:L:nature+position οι:S:nature ο:S:nature ω:L:nature υ:L:position αι:L:nature+position υ:S:lexicon ο:S:nature ε:L:position ο:S:nature ι:S:lexicon αι:L:nature ο:L:line_final,"οἶδα γάρ, ὥς μοι ὀδώδυσται κλυτὸς ἐννοσίγαιος."
Odyssey,5,424,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ο:S:nature ο:S:nature αυ:L:nature ω:L:nature+position αι:L:nature ε:S:nature α:S:lexicon α:L:lexicon ε:S:nature α:S:lexicon αι:L:nature α:S:lexicon α:S:lexicon υ:L:lexicon ο:L:line_final,"ἧος ὁ ταῦθ’ ὥρμαινε κατὰ φρένα καὶ κατὰ θυμόν,"
Odyssey,5,425,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ο:L:position α:S:lexicon ε:S:nature ι:L:lexicon ε:S:nature α:S:lexicon υ:L:lexicon α:S:lexicon ε:S:nature ε:L:position η:L:nature ει:L:nature α:S:lexicon ε:S:nature α:L:position η:L:line_final,τόφρα δέ μιν μέγα κῦμα φέρε τρηχεῖαν ἐπ’ ἀκτήν.
Odyssey,5,426,True,LSSLLLLLLLSSLL,LSSLLLLLLLSSLL,1.0,1,2,metrical_lengthening,ε:L:position α:S:lexicon α:S:lexicon ο:L:nature ι:L:unknown ου:L:nature+position υ:L:position η:L:nature υ:L:lexicon ο:L:position ε:S:nature α:S:unknown α:L:position η:L:line_final,"ἔνθα κ’ ἀπὸ ῥινοὺς δρύφθη, σὺν δ’ ὀστέ’ ἀράχθη,"
Odyssey,5,427,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,0,correption,ει:L:nature η:S:nature ε:S:nature ι:L:lexicon ε:S:nature ι:S:lexicon η:L:nature ε:S:nature ε:S:nature α:L:lexicon αυ:L:nature ω:L:nature ι:S:lexicon α:S:lexicon η:L:nature η:L:line_final,"εἰ μὴ ἐπὶ φρεσὶ θῆκε θεά, γλαυκῶπις Ἀθήνη·"
Odyssey,5,428,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,α:L:position ο:S:nature ε:S:nature η:L:nature ι:S:lexicon ε:S:nature ε:L:position ι:S:lexicon ε:S:nature ε:L:position υ:S:lexicon ε:S:nature ο:L:position α:S:lexicon ε:S:nature ε:L:position η:L:line_final,"ἀμφοτέρῃσι δὲ χερσὶν ἐπεσσύμενος λάβε πέτρης,"
Odyssey,5,429,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature ε:S:nature ο:L:position ε:S:nature α:S:lexicon ω:L:nature η:L:nature ο:L:position ε:S:nature α:S:lexicon υ:L:lexicon α:S:lexicon α:S:unknown η:L:nature+position ε:L:line_final,"τῆς ἔχετο στενάχων, ἧος μέγα κῦμα παρῆλθε."
Odyssey,5,430,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,αι:L:nature ο:S:nature ε:S:nature ω:L:nature υ:S:unknown α:S:unknown υ:L:position ε:S:nature α:S:unknown ι:L:position ο:S:nature ι:S:unknown ο:L:position ε:S:nature ι:S:lexicon αυ:L:nature ι:L:lexicon,"καὶ τὸ μὲν ὣς ὑπάλυξε, παλιρρόθιον δέ μιν αὖτις"
Odyssey,5,431,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,η:L:nature+position ε:S:nature ε:S:nature ε:L:position υ:S:lexicon ε:S:nature ο:L:position η:L:nature ου:L:nature ε:S:nature ι:S:lexicon ε:L:position α:S:lexicon ε:S:nature ο:L:position ω:L:line_final,"πλῆξεν ἐπεσσύμενον, τηλοῦ δέ μιν ἔμβαλε πόντῳ."
Odyssey,5,432,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,3,,ω:L:nature+position ο:S:nature ε:S:nature ου:L:nature υ:S:unknown ο:S:nature ο:L:position α:S:unknown α:S:unknown η:L:nature ε:L:position ε:L:position ο:S:nature ε:S:nature οι:L:nature ο:L:line_final,ὡς δ’ ὅτε πουλύποδος θαλάμης ἐξελκομένοιο
Odyssey,5,433,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,ο:L:position ο:S:nature υ:S:unknown η:L:nature ο:S:nature ο:S:nature ι:L:position υ:S:lexicon ι:S:lexicon αι:L:nature α:L:unknown ι:L:position ε:S:nature ε:S:nature ο:L:position αι:L:line_final,"πρὸς κοτυληδονόφιν πυκιναὶ λάιγγες ἔχονται,"
Odyssey,5,434,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,1.0,1,0,lexicon_overridden,ω:L:nature+position ου:L:nature+position ο:L:position ε:L:position η:L:nature ι:S:lexicon α:S:lexicon ει:L:nature α:L:lexicon ω:L:nature α:S:lexicon ο:S:nature ει:L:nature ω:L:line_final,ὣς τοῦ πρὸς πέτρῃσι θρασειάων ἀπὸ χειρῶν
Odyssey,5,435,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,2,correption;metrical_lengthening,ι:L:unknown οι:S:nature α:S:unknown ε:L:position υ:L:position ε:L:position ο:L:position ε:L:nature ε:S:nature α:S:lexicon υ:L:lexicon α:S:lexicon α:S:lexicon υ:L:position ε:L:line_final,ῥινοὶ ἀπέδρυφθεν· τὸν δὲ μέγα κῦμα κάλυψεν.
Odyssey,5,436,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ε:L:position α:S:lexicon ε:S:nature η:L:nature υ:L:position η:L:nature ο:S:nature υ:S:lexicon ε:L:position ο:S:nature ο:S:nature ω:L:nature ε:S:nature ο:S:nature υ:L:lexicon ευ:L:line_final,"ἔνθα κε δὴ δύστηνος ὑπὲρ μόρον ὤλετ’ Ὀδυσσεύς,"
Odyssey,5,437,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,1.5,1,1,correption,ει:L:nature η:S:nature ε:S:nature ι:L:position ο:S:nature υ:S:unknown η:L:nature+position ω:L:nature ε:L:position αυ:L:nature ω:L:nature ι:S:lexicon α:S:lexicon η:L:nature η:L:line_final,εἰ μὴ ἐπιφροσύνην δῶκε γλαυκῶπις Ἀθήνη.
Odyssey,5,438,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,2.0,1,4,correption,υ:L:unknown α:S:unknown ο:S:nature ε:L:position α:S:unknown α:S:unknown υ:L:position α:S:lexicon ε:S:nature ευ:L:nature ε:S:nature αι:S:nature η:L:nature ει:L:nature ο:L:position ε:L:line_final,"κύματος ἐξαναδύς, τά τ’ ἐρεύγεται ἤπειρόνδε,"
Odyssey,5,439,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption,η:L:nature ε:S:nature α:S:lexicon ε:L:position ε:L:position αι:L:nature α:S:lexicon ο:S:nature ω:L:nature ε:S:nature ο:S:nature ει:L:nature ου:S:nature ε:S:nature ευ:L:nature οι:L:line_final,"νῆχε παρέξ, ἐς γαῖαν ὁρώμενος, εἴ που ἐφεύροι"
Odyssey,5,440,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,3,,η:L:nature ι:S:unknown ο:S:nature α:L:position ε:S:nature α:S:unknown α:L:position η:L:nature α:L:properispomenon ι:S:unknown ε:S:nature α:L:position ε:S:nature α:S:lexicon α:L:position η:L:line_final,ἠιόνας τε παραπλῆγας λιμένας τε θαλάσσης.
Odyssey,5,441,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature ε:S:nature η:L:nature ο:S:nature α:S:lexicon οι:L:nature ο:S:nature α:S:lexicon α:L:lexicon ο:S:nature α:S:lexicon α:L:position ι:S:unknown ο:S:nature οι:L:nature ο:L:line_final,ἀλλ’ ὅτε δὴ ποταμοῖο κατὰ στόμα καλλιρόοιο
Odyssey,5,442,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,0,correption,ι:L:lexicon ε:S:nature ε:S:nature ω:L:nature+position η:L:nature η:L:nature οι:S:nature ε:S:nature ει:L:nature α:S:lexicon ο:S:nature ω:L:nature ο:S:nature α:S:lexicon ι:L:position ο:L:line_final,"ἷξε νέων, τῇ δή οἱ ἐείσατο χῶρος ἄριστος,"
Odyssey,5,443,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.5,1,2,correption,ει:L:nature ο:L:position ε:L:position α:L:unknown ω:L:nature+position αι:S:nature ε:S:nature ι:L:lexicon ε:S:nature α:S:unknown η:L:nature α:S:lexicon ε:S:nature οι:L:nature ο:L:line_final,"λεῖος πετράων, καὶ ἐπὶ σκέπας ἦν ἀνέμοιο,"
Odyssey,5,444,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.5,1,0,correption,ε:L:position ω:L:nature ε:L:position ο:S:nature ε:S:nature ο:L:position α:S:antepenult_accent αι:S:nature ευ:L:nature+position α:S:lexicon ο:S:nature ο:L:position α:S:lexicon α:S:lexicon υ:L:lexicon ο:L:line_final,ἔγνω δὲ προρέοντα καὶ εὔξατο ὃν κατὰ θυμόν·
Odyssey,5,445,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,υ:L:lexicon ι:S:lexicon α:S:lexicon α:L:lexicon ο:S:nature ι:S:lexicon ε:L:position ι:S:lexicon ο:S:nature υ:L:position ι:L:position ο:L:position ε:S:nature ι:S:lexicon α:L:lexicon ω:L:line_final,"κλῦθι, ἄναξ, ὅτις ἐσσί· πολύλλιστον δέ σ’ ἱκάνω,"
Odyssey,5,446,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,1,,ευ:L:nature ω:L:nature ε:L:position ο:L:position οι:L:nature ο:S:nature ο:S:nature ει:L:nature α:L:lexicon ω:L:nature ο:S:nature ε:S:nature ι:L:unknown α:L:line_final,φεύγων ἐκ πόντοιο Ποσειδάωνος ἐνιπάς.
Odyssey,5,447,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,αι:L:nature οι:L:nature ο:L:position ε:L:position ε:L:position ι:S:lexicon αι:S:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature οι:L:nature ι:L:lexicon,αἰδοῖος μέν τ’ ἐστὶ καὶ ἀθανάτοισι θεοῖσιν
Odyssey,5,448,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,2.0,1,0,correption,α:L:lexicon ω:L:nature ο:L:position ι:S:lexicon ι:S:lexicon η:L:nature αι:S:nature α:S:lexicon ω:L:nature ε:S:nature ο:S:nature ω:L:nature+position αι:S:nature ε:S:nature ω:L:nature υ:L:lexicon,"ἀνδρῶν ὅς τις ἵκηται ἀλώμενος, ὡς καὶ ἐγὼ νῦν"
Odyssey,5,449,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ο:L:position ε:S:nature ο:S:nature ο:L:position α:S:unknown ε:S:nature ου:L:nature α:S:lexicon ι:S:lexicon α:L:lexicon ω:L:nature ο:L:position α:S:lexicon ο:S:nature η:L:nature α:L:lexicon,σόν τε ῥόον σά τε γούναθ’ ἱκάνω πολλὰ μογήσας.
Odyssey,5,450,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,3.0,1,1,correption,α:L:position ε:S:nature ε:S:nature αι:L:nature ε:S:nature α:S:lexicon α:L:lexicon ι:S:unknown ε:S:nature η:L:nature+position ε:S:nature οι:S:nature ευ:L:nature ο:S:nature αι:S:nature ει:L:nature αι:L:line_final,"ἀλλ’ ἐλέαιρε, ἄναξ· ἱκέτης δέ τοι εὔχομαι εἶναι."
Odyssey,5,451,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature+position α:S:lexicon ο:S:nature αυ:L:nature ι:S:lexicon α:S:lexicon αυ:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature ο:S:nature ε:L:position ε:S:nature ε:S:nature υ:L:lexicon α:L:lexicon,"ὣς φάθ’, ὁ δ’ αὐτίκα παῦσεν ἑὸν ῥόον, ἔσχε δὲ κῦμα,"
Odyssey,5,452,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ο:L:position ε:S:nature ε:S:nature οι:L:nature οι:L:nature η:L:nature ε:S:nature α:S:unknown η:L:nature η:L:nature+position ο:L:position ε:S:nature α:S:lexicon ω:L:nature ε:L:line_final,"πρόσθε δέ οἱ ποίησε γαλήνην, τὸν δ’ ἐσάωσεν"
Odyssey,5,453,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ε:L:position ο:S:nature α:S:lexicon ου:L:nature+position ο:S:nature ο:S:nature α:L:unknown ο:S:nature α:S:lexicon α:L:position ω:L:nature ου:L:nature α:S:lexicon ε:S:nature α:L:position ε:L:line_final,ἐς ποταμοῦ προχοάς. ὁ δ’ ἄρ’ ἄμφω γούνατ’ ἔκαμψε
Odyssey,5,454,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,3,,ει:L:nature α:L:lexicon ε:L:position ι:S:unknown α:S:unknown α:L:unknown α:S:lexicon ι:S:lexicon α:L:lexicon ε:L:position η:L:nature ο:S:nature ι:S:lexicon ο:L:position η:L:line_final,χεῖράς τε στιβαράς. ἁλὶ γὰρ δέδμητο φίλον κῆρ.
Odyssey,5,455,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ω:L:nature ε:S:nature ε:S:nature ε:L:position ο:S:nature α:S:lexicon α:L:lexicon α:S:lexicon α:S:lexicon α:L:position α:S:lexicon ε:S:nature η:L:nature ι:S:unknown ε:S:nature ο:L:position η:L:line_final,"ᾤδεε δὲ χρόα πάντα, θάλασσα δὲ κήκιε πολλὴ"
Odyssey,5,456,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,1.5,1,1,correption;metrical_lengthening,α:L:lexicon ο:S:nature α:S:lexicon ε:L:nature ι:L:lexicon α:L:lexicon ο:S:nature α:S:lexicon α:L:position ευ:L:nature+position ο:L:position αι:S:nature α:S:unknown αυ:L:nature ο:L:line_final,ἂν στόμα τε ῥῖνάς θ’· ὁ δ’ ἄρ’ ἄπνευστος καὶ ἄναυδος
Odyssey,5,457,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ει:L:nature ο:S:nature ι:S:lexicon η:L:nature ε:S:nature ε:S:nature ω:L:nature+position α:S:lexicon α:S:lexicon ο:L:position ε:S:nature ι:S:lexicon αι:L:nature ο:S:nature ι:S:lexicon α:L:lexicon ε:L:line_final,"κεῖτ’ ὀλιγηπελέων, κάματος δέ μιν αἰνὸς ἵκανεν."
Odyssey,5,458,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,1,correption,α:L:position ο:S:nature ε:S:nature η:L:nature α:L:position υ:L:unknown ο:S:nature αι:S:nature ε:L:position ε:S:nature α:S:lexicon υ:L:lexicon ο:S:nature α:S:lexicon ε:L:position η:L:line_final,"ἀλλ’ ὅτε δή ῥ’ ἄμπνυτο καὶ ἐς φρένα θυμὸς ἀγέρθη,"
Odyssey,5,459,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,0,metrical_lengthening,αι:L:nature ο:S:nature ε:S:nature η:L:nature+position η:L:nature ε:L:position ο:S:nature α:S:lexicon ο:L:nature ε:S:nature ο:S:nature υ:L:lexicon ε:S:nature ε:S:nature οι:L:nature ο:L:line_final,καὶ τότε δὴ κρήδεμνον ἀπὸ ἕο λῦσε θεοῖο.
Odyssey,5,460,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,2.0,1,3,metrical_lengthening,αι:L:nature ο:S:nature ε:S:nature ε:L:position ο:S:nature α:S:lexicon ο:L:nature α:S:unknown ι:S:unknown υ:L:unknown η:L:nature ε:L:position α:S:antepenult_accent ε:S:nature η:L:nature ε:L:line_final,"καὶ τὸ μὲν ἐς ποταμὸν ἁλιμυρήεντα μεθῆκεν,"
Odyssey,5,461,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,1,lexicon_overridden,α:L:position ε:S:nature ε:S:nature ε:L:position ε:S:nature α:S:lexicon υ:L:lexicon α:S:lexicon α:S:lexicon α:L:lexicon ο:S:nature ο:S:nature αι:L:nature+position α:S:lexicon α:S:lexicon ι:L:unknown ω:L:line_final,"ἂψ δ’ ἔφερεν μέγα κῦμα κατὰ ῥόον, αἶψα δ’ ἄρ’ Ἰνὼ"
Odyssey,5,462,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position α:S:lexicon ο:S:nature ε:L:position ι:S:lexicon ι:S:lexicon η:L:nature ι:S:lexicon ο:S:nature ε:L:position ο:S:nature α:S:lexicon οι:L:nature ο:S:nature ι:S:lexicon α:L:position ει:L:line_final,δέξατο χερσὶ φίλῃσιν· ὁ δ’ ἐκ ποταμοῖο λιασθεὶς
Odyssey,5,463,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,1,correption,οι:L:nature ω:S:nature υ:S:unknown ε:L:position ι:L:position η:L:nature υ:S:lexicon ε:S:nature ε:L:position ει:L:nature ω:L:nature ο:S:nature α:S:lexicon ου:L:nature α:L:lexicon,"σχοίνῳ ὑπεκλίνθη, κύσε δὲ ζείδωρον ἄρουραν."
Odyssey,5,464,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,1.0,1,0,cluster_short,ο:L:position η:L:nature α:L:lexicon α:S:lexicon α:S:lexicon ει:L:nature ε:S:position ο:S:nature ο:L:position ε:S:nature α:S:lexicon η:L:nature ο:S:nature α:S:lexicon υ:L:lexicon ο:L:line_final,ὀχθήσας δ’ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν·
Odyssey,5,465,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,0,correption,ω:L:nature οι:S:nature ε:S:nature ω:L:nature ι:S:lexicon α:S:lexicon ω:L:nature ι:S:lexicon υ:S:lexicon οι:L:nature η:L:nature ι:L:position α:S:antepenult_accent ε:S:nature η:L:nature αι:L:line_final,"ὤ μοι ἐγώ, τί πάθω; τί νύ μοι μήκιστα γένηται;"
