work,tlg,book,n,text,text_clean,source
Dionysiaca,tlg001,1,438,οὐρανίοις πατάγοισιν ὁμόζυγα δοῦπον ἰάλλω.,οὐρανίοις πατάγοισιν ὁμόζυγα δοῦπον ἰάλλω.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,439,"στήσω δʼ, ἢν ἐθέλῃς, φιλίην ἔριν· ἀλλά σὺ μέλπων","στήσω δ’, ἢν ἐθέλῃς, φιλίην ἔριν· ἀλλά σὺ μέλπων",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,440,"πέμπε μέλος δονακῶδες, ἐγὼ βρονταῖον ἀράσσω·","πέμπε μέλος δονακῶδες, ἐγὼ βρονταῖον ἀράσσω·",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,441,πνεύματι μὲν σφριγόωσαν ἔχων προβλῆτα παρειὴν,πνεύματι μὲν σφριγόωσαν ἔχων προβλῆτα παρειὴν,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,442,"φυσιάᾳς στομάτεσσιν, ἱμασσόμενοι δὲ Βορῆος","φυσιάᾳς στομάτεσσιν, ἱμασσόμενοι δὲ Βορῆος",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,443,ἄσθματι φυσητῆρος ἐμοὶ βρομέουσι κεραυνοί.,ἄσθματι φυσητῆρος ἐμοὶ βρομέουσι κεραυνοί.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,444,"βουκόλε, μισθὸν ἔχοις σέο πηκτίδος· οὐράνιον γὰρ","βουκόλε, μισθὸν ἔχοις σέο πηκτίδος· οὐράνιον γὰρ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,445,"ἀντὶ Διὸς σκηπτοῦχος ὅτε θρόνον ἡνιοχεύσω,","ἀντὶ Διὸς σκηπτοῦχος ὅτε θρόνον ἡνιοχεύσω,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,446,ἑσπόμενον μετὰ γαῖαν ἐς αἰθέρα καὶ σὲ κομίσσω,ἑσπόμενον μετὰ γαῖαν ἐς αἰθέρα καὶ σὲ κομίσσω,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,447,"αὐτῇ ὁμοῦ σύριγγι καί, ἢν ἐθέλῃς, ἅμα ποίμνῃ·","αὐτῇ ὁμοῦ σύριγγι καί, ἢν ἐθέλῃς, ἅμα ποίμνῃ·",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,448,οὐδὲ τεῆς ἀγέλης νοσφίσσεαι· ἰσοτύπου γὰρ,οὐδὲ τεῆς ἀγέλης νοσφίσσεαι· ἰσοτύπου γὰρ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,449,στηρίξω σέθεν αἶγας ὑπὲρ ῥάχιν Αἰγοκερῆος,στηρίξω σέθεν αἶγας ὑπὲρ ῥάχιν Αἰγοκερῆος,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,450,"ἢ σχεδὸν Ἡνιοχῆος, ὃς Ὠλενίην ἐν Ὀλύμπῳ","ἢ σχεδὸν Ἡνιοχῆος, ὃς Ὠλενίην ἐν Ὀλύμπῳ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,451,πήχεϊ μαρμαίροντι σελασφόρον Αἶγα τιταίνει·,πήχεϊ μαρμαίροντι σελασφόρον Αἶγα τιταίνει·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,452,στήσω δʼ ὀμβροτόκοιο παρὰ πλατὺν αὐχένα Ταύρου,στήσω δ’ ὀμβροτόκοιο παρὰ πλατὺν αὐχένα Ταύρου,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,453,"σοὺς βόας ἀστερόεντας ἐπαντέλλοντας Ὀλύμπῳ,","σοὺς βόας ἀστερόεντας ἐπαντέλλοντας Ὀλύμπῳ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,454,"ἢ δροσερὴν παρὰ νύσσαν, ὅπῃ ζωθαλπέι λαιμῷ","ἢ δροσερὴν παρὰ νύσσαν, ὅπῃ ζωθαλπέι λαιμῷ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,455,ἠνεμόεν μύκημα βόες πέμπουσι Σελήνης.,ἠνεμόεν μύκημα βόες πέμπουσι Σελήνης.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,456,οὐδὲ τεῆς καλύβης ὀλίγης χρέος· ἀντὶ δὲ λόχμης,οὐδὲ τεῆς καλύβης ὀλίγης χρέος· ἀντὶ δὲ λόχμης,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,457,αἰθερίαις Ἐρίφοισι συναστράπτοι σέο ποίμνη.,αἰθερίαις Ἐρίφοισι συναστράπτοι σέο ποίμνη.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,458,"καὶ φάτνης ἑτέρης τελέσω τύπον, ὄφρα καὶ αὐτὴ","καὶ φάτνης ἑτέρης τελέσω τύπον, ὄφρα καὶ αὐτὴ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,459,ἰσοφυὴς λάμψειεν Ὄνων παρὰ γείτονι Φάτνῃ.,ἰσοφυὴς λάμψειεν Ὄνων παρὰ γείτονι Φάτνῃ.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,460,"ἔσσο καὶ ἀστερόεις μετὰ βουκόλον, ἧχι Βοώτης","ἔσσο καὶ ἀστερόεις μετὰ βουκόλον, ἧχι Βοώτης",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,461,"φαίνεται, ἀστραίην δὲ καλαύροπα καὶ σὺ τιταίνων","φαίνεται, ἀστραίην δὲ καλαύροπα καὶ σὺ τιταίνων",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,462,ἔσσο Λυκαονίης ἐλατὴρ Ἀρκτῷος Ἁμάξης.,ἔσσο Λυκαονίης ἐλατὴρ Ἀρκτῷος Ἁμάξης.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,463,"οὐρανίου Τυφῶνος ὁμέστιος, ὄλβιε ποιμήν,","οὐρανίου Τυφῶνος ὁμέστιος, ὄλβιε ποιμήν,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,464,"σήμερον ἐν χθονὶ μέλπε, καὶ αὔριον ἐντὸς Ὀλύμπου.","σήμερον ἐν χθονὶ μέλπε, καὶ αὔριον ἐντὸς Ὀλύμπου.",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,465,μολπῆς δʼ ἄξια δῶρα παρʼ ἀστεροφεγγέι κύκλῳ,μολπῆς δ’ ἄξια δῶρα παρ’ ἀστεροφεγγέι κύκλῳ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,466,"στηρίξω σέθεν ὄψιν Ὀλύμπιον, ἡδυμελῆ δὲ","στηρίξω σέθεν ὄψιν Ὀλύμπιον, ἡδυμελῆ δὲ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,467,οὐρανίῃ Φόρμιγγι τεὴν σύριγγα συνάψω.,οὐρανίῃ Φόρμιγγι τεὴν σύριγγα συνάψω.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,468,"σοὶ γάμον, ἢν ἐθέλῃς, δωρήσομαι ἁγνὸν Ἀθήνης·","σοὶ γάμον, ἢν ἐθέλῃς, δωρήσομαι ἁγνὸν Ἀθήνης·",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,469,"εἰ δέ σοι οὐ γλαυκῶπις ἐπεύαδε, δέχνυσο Λητὼ","εἰ δέ σοι οὐ γλαυκῶπις ἐπεύαδε, δέχνυσο Λητὼ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,470,ἢ Χάριν ἢ Κυθέρειαν ἢ Ἄρτεμιν ἢ γάμον Ἥβης·,ἢ Χάριν ἢ Κυθέρειαν ἢ Ἄρτεμιν ἢ γάμον Ἥβης·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,471,μούνης ἡμετέρης μὴ δίζεο δέμνιον Ἥρης.,μούνης ἡμετέρης μὴ δίζεο δέμνιον Ἥρης.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,472,"εἰ δʼ ἔλαχες πλήξιππον ἀδελφεὸν ἴδμονα δίφρου,","εἰ δ’ ἔλαχες πλήξιππον ἀδελφεὸν ἴδμονα δίφρου,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,473,ἔμπυρον Ἠελίου τετράζυγον ἅρμα δεχέσθω·,ἔμπυρον Ἠελίου τετράζυγον ἅρμα δεχέσθω·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,474,"εἰ δὲ Διὸς ποθέεις, ὡς αἰπόλος, αἰγίδα πάλλειν,","εἰ δὲ Διὸς ποθέεις, ὡς αἰπόλος, αἰγίδα πάλλειν,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,475,δώσω σοι τόδε δῶρον. ἐγὼ δʼ ἐς Ὄλυμπον ὁδεύσω,δώσω σοι τόδε δῶρον. ἐγὼ δ’ ἐς Ὄλυμπον ὁδεύσω,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,476,οὐκ ἀλέγων Κρονίωνος ἀτευχέος· οὐτιδανὴ γὰρ,οὐκ ἀλέγων Κρονίωνος ἀτευχέος· οὐτιδανὴ γὰρ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,477,ἔντεσι θῆλυς ἐοῦσα τί μοι ῥέξειεν Ἀθήνη;,ἔντεσι θῆλυς ἐοῦσα τί μοι ῥέξειεν Ἀθήνη;,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,478,"ἀλλὰ Τυφαονίην ἀναβάλλεο, βουκόλε, νίκην,","ἀλλὰ Τυφαονίην ἀναβάλλεο, βουκόλε, νίκην,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,479,γνήσιον ὑμνείων με νέον σκηπτοῦχον Ὀλύμπου,γνήσιον ὑμνείων με νέον σκηπτοῦχον Ὀλύμπου,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,480,σκῆπτρα Διὸς φορέοντα καὶ ἀστράπτοντα χιτῶνα.,σκῆπτρα Διὸς φορέοντα καὶ ἀστράπτοντα χιτῶνα.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,481,"εἶπε, καὶ Ἀδρήστεια τόσην ἐγράψατο φωνήν.","εἶπε, καὶ Ἀδρήστεια τόσην ἐγράψατο φωνήν.",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,482,ἀλλʼ ὅτε δὴ γίνωσκεν ἑκούσιον εἰς λίνον ἄγρης,ἀλλ’ ὅτε δὴ γίνωσκεν ἑκούσιον εἰς λίνον ἄγρης,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,483,νήματι Μοιριδίῳ πεφορημένον υἱὸν ἀρούρης,νήματι Μοιριδίῳ πεφορημένον υἱὸν ἀρούρης,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,484,"τερψινόων δονάκων βεβολημένον ἡδέι κέντρῳ,","τερψινόων δονάκων βεβολημένον ἡδέι κέντρῳ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,485,κερδαλέην ἀγέλαστος ἀνήρυγε Κάδμος ἰωήν·,κερδαλέην ἀγέλαστος ἀνήρυγε Κάδμος ἰωήν·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,486,Βαιὸν ἐμῆς σύριγγος ἐθάμβεες ἦχον ἀκούσας·,Βαιὸν ἐμῆς σύριγγος ἐθάμβεες ἦχον ἀκούσας·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,487,"εἰπέ, τί κεν ῥέξειας, ὅταν σέο θῶκον ἀείσω","εἰπέ, τί κεν ῥέξειας, ὅταν σέο θῶκον ἀείσω",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,488,ἑπτατόνου κιθάρης ἐπινίκιον ὕμνον ἀράσσων;,ἑπτατόνου κιθάρης ἐπινίκιον ὕμνον ἀράσσων;,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,489,καὶ γὰρ ἐπουρανίοισιν ἐγὼ πλήκτροισιν ἐρίζων,καὶ γὰρ ἐπουρανίοισιν ἐγὼ πλήκτροισιν ἐρίζων,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,490,"Φοῖβον ἐμῇ φόρμιγγι παρέδραμον, ἡμετέρας δὲ","Φοῖβον ἐμῇ φόρμιγγι παρέδραμον, ἡμετέρας δὲ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,491,χορδὰς εὐκελάδους Κρονίδης ἀμάθυνε κεραυνῷ,χορδὰς εὐκελάδους Κρονίδης ἀμάθυνε κεραυνῷ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,492,υἱέι νικηθέντι φέρων χάριν· εἰ δὲ ποθʼ εὕρω,υἱέι νικηθέντι φέρων χάριν· εἰ δὲ ποθ’ εὕρω,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,493,"νεῦρα πάλιν σφριγόωντα, μέλος πλήκτροισι τιταίνων","νεῦρα πάλιν σφριγόωντα, μέλος πλήκτροισι τιταίνων",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,494,θέλξω δένδρεα πάντα καὶ οὔρεα καὶ φρένα θηρῶν·,θέλξω δένδρεα πάντα καὶ οὔρεα καὶ φρένα θηρῶν·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,495,"καὶ στέφος αὐτοέλικτον, ὁμόζυγον ἥλικι γαίῃ,","καὶ στέφος αὐτοέλικτον, ὁμόζυγον ἥλικι γαίῃ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,496,ὠκεανὸν σπεύδοντα παλινδίνητον ἐρύξω,ὠκεανὸν σπεύδοντα παλινδίνητον ἐρύξω,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,497,"τὴν αὐτὴν περὶ νύσσαν ἄγειν κυκλούμενον ὕδωρ,","τὴν αὐτὴν περὶ νύσσαν ἄγειν κυκλούμενον ὕδωρ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,498,ἀπλανέων δὲ φάλαγγα καὶ ἀντιθέοντας ἀλήτας,ἀπλανέων δὲ φάλαγγα καὶ ἀντιθέοντας ἀλήτας,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,499,"στήσω, καὶ Φαέθοντα καὶ ἱστοβοῆα Σελήνης.","στήσω, καὶ Φαέθοντα καὶ ἱστοβοῆα Σελήνης.",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,500,ἀλλὰ θεοὺς καὶ Ζῆνα βαλὼν πυρόεντι βελέμνῳ,ἀλλὰ θεοὺς καὶ Ζῆνα βαλὼν πυρόεντι βελέμνῳ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,501,"μοῦνον ἔα κλυτότοξον, ὅπως περὶ δεῖπνα τραπέζης","μοῦνον ἔα κλυτότοξον, ὅπως περὶ δεῖπνα τραπέζης",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,502,"δαινυμένου Τυφῶνος ἐγὼ καὶ Φοῖβος ἐρίζω,","δαινυμένου Τυφῶνος ἐγὼ καὶ Φοῖβος ἐρίζω,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,503,τίς τίνα νικήσειε μέγαν Τυφῶνα λιγαίνων.,τίς τίνα νικήσειε μέγαν Τυφῶνα λιγαίνων.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,504,"Πιερίδας μὴ κτεῖνε χορίτιδας, ὄφρα καὶ αὐταὶ","Πιερίδας μὴ κτεῖνε χορίτιδας, ὄφρα καὶ αὐταὶ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,505,Φοίβου κῶμον ἄγοντος ἤ ὑμετέροιο νομῆος,Φοίβου κῶμον ἄγοντος ἤ ὑμετέροιο νομῆος,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,506,θῆλυ μέλος πλέξωσιν ὁμόθροον ἄρσενι μολπῇ.,θῆλυ μέλος πλέξωσιν ὁμόθροον ἄρσενι μολπῇ.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,507,"ἔννεπε· καὶ χαροπῇσιν ἐπʼ ὀφρύσι νεῦσε Τυφωεύς,","ἔννεπε· καὶ χαροπῇσιν ἐπ’ ὀφρύσι νεῦσε Τυφωεύς,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,508,καὶ πλοκάμους ἐδόνησεν· ἐρευγομένων δὲ κομάων,καὶ πλοκάμους ἐδόνησεν· ἐρευγομένων δὲ κομάων,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,509,ἰὸν ἐχιδνήεντα περιρραίνοντο κολῶναι.,ἰὸν ἐχιδνήεντα περιρραίνοντο κολῶναι.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,510,καὶ ταχὺς εἰς ἑὸν ἄντρον ἐπείγετο· κεῖθεν ἀείρας,καὶ ταχὺς εἰς ἑὸν ἄντρον ἐπείγετο· κεῖθεν ἀείρας,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,511,"νεῦρα Διὸς δολόεντι πόρεν ξεινήια Κάδμῳ,","νεῦρα Διὸς δολόεντι πόρεν ξεινήια Κάδμῳ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,512,"νεῦρα, τά περ χθονὶ πῖπτε Τυφαονίῃ ποτὲ χάρμῃ.","νεῦρα, τά περ χθονὶ πῖπτε Τυφαονίῃ ποτὲ χάρμῃ.",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,513,καὶ δόσιν ἀμβροσίην ἀπατήλιος ᾔνεσε ποιμήν·,καὶ δόσιν ἀμβροσίην ἀπατήλιος ᾔνεσε ποιμήν·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,514,καὶ τὰ μὲν ἀμφαφάασκε καὶ ἅρμενον οἷά τε χορδὴν,καὶ τὰ μὲν ἀμφαφάασκε καὶ ἅρμενον οἷά τε χορδὴν,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,515,"ἐσσομένην φόρμιγγι κατέκρυφε κοιλάδι πέτρῃ,","ἐσσομένην φόρμιγγι κατέκρυφε κοιλάδι πέτρῃ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,516,Ζηνὶ Γιγαντοφόνῳ πεφυλαγμένα· φειδομένῳ δὲ,Ζηνὶ Γιγαντοφόνῳ πεφυλαγμένα· φειδομένῳ δὲ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,517,"λεπταλέον φύσημα μεμυκότι χείλεϊ πέμπων,","λεπταλέον φύσημα μεμυκότι χείλεϊ πέμπων,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,518,"θλιβομένοις δονάκεσσιν ὑποκλέπτων τόνον ἠχοῦς,","θλιβομένοις δονάκεσσιν ὑποκλέπτων τόνον ἠχοῦς,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,519,λαρότερον μέλος εἶπε· καὶ οὔατα πολλὰ τιταίνων,λαρότερον μέλος εἶπε· καὶ οὔατα πολλὰ τιταίνων,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,520,"ἁρμονίης ἤκουε, καὶ οὐ γίνωσκε Τυφωεύς.","ἁρμονίης ἤκουε, καὶ οὐ γίνωσκε Τυφωεύς.",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,521,θελγομένῳ δὲ Γίγαντι νόθος παρεσύρισε ποιμὴν,θελγομένῳ δὲ Γίγαντι νόθος παρεσύρισε ποιμὴν,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,522,"ἀθανάτων ἅτε φύζαν ἑῇ σύριγγι λιγαίνων,","ἀθανάτων ἅτε φύζαν ἑῇ σύριγγι λιγαίνων,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,523,καὶ Διὸς ἐσσομένην ἐμελίζετο γείτονα νίκην,καὶ Διὸς ἐσσομένην ἐμελίζετο γείτονα νίκην,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,524,ἑζομένῳ Τυφῶνι μόρον Τυφῶνος ἀείδων·,ἑζομένῳ Τυφῶνι μόρον Τυφῶνος ἀείδων·,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,525,καὶ πλέον οἶστρον ἔγειρε. καὶ ὡς νέος ἡδέι κέντρῳ,καὶ πλέον οἶστρον ἔγειρε. καὶ ὡς νέος ἡδέι κέντρῳ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,526,"ἁβρὸς ἐρωμανέων ἐπιθέλγεται ἥλικι κούρῃ,","ἁβρὸς ἐρωμανέων ἐπιθέλγεται ἥλικι κούρῃ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,527,"καὶ πῇ μὲν χαρίεντος ἐς ἄργυφα κύκλα προσώπου,","καὶ πῇ μὲν χαρίεντος ἐς ἄργυφα κύκλα προσώπου,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,528,πῇ δὲ βαθυσμήριγγος ἀλήμονα βότρυν ἐθείρης,πῇ δὲ βαθυσμήριγγος ἀλήμονα βότρυν ἐθείρης,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,529,"δέρκεται, ἄλλοτε χεῖρα ῥοδόχροον, ἄλλοτε μίτρῃ","δέρκεται, ἄλλοτε χεῖρα ῥοδόχροον, ἄλλοτε μίτρῃ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,530,σφιγγομένην ῥοδόεντος ἴτυν μαζοῖο δοκεύει,σφιγγομένην ῥοδόεντος ἴτυν μαζοῖο δοκεύει,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,531,"αὐχένα παπταίνων γυμνούμενον, ἀμφὶ δὲ μορφῇ","αὐχένα παπταίνων γυμνούμενον, ἀμφὶ δὲ μορφῇ",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,532,"θέλγεται ἀλλοπρόσαλλον ἄγων ἀκόρητον ὀπωπήν,","θέλγεται ἀλλοπρόσαλλον ἄγων ἀκόρητον ὀπωπήν,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,533,οὐ δὲ λιπεῖν ἐθέλει ποτὲ παρθένον· ὥς ὅ γε Κάδμῳ,οὐ δὲ λιπεῖν ἐθέλει ποτὲ παρθένον· ὥς ὅ γε Κάδμῳ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,1,534,θελγομένην μελέεσσιν ὅλην φρένα δῶκε Τυφωεύς.,θελγομένην μελέεσσιν ὅλην φρένα δῶκε Τυφωεύς.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,0,δεύτερον ἀστερόφοιτον ἔχει Τυφῶνος Ἐνυὼ καὶ στεροπὴν καὶ ἄεθλα Διὸς καὶ κῶμον Ὀλύμπου.,δεύτερον ἀστερόφοιτον ἔχει Τυφῶνος Ἐνυὼ καὶ στεροπὴν καὶ ἄεθλα Διὸς καὶ κῶμον Ὀλύμπου.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,1,ὥς ὁ μὲν αὐτόθι μίμνε παρὰ σφυρὰ φορβάδος ὕλης,ὥς ὁ μὲν αὐτόθι μίμνε παρὰ σφυρὰ φορβάδος ὕλης,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,2,"ἀκροπόρῳ σύριγγι μετάτροπα χείλεα σύρων,","ἀκροπόρῳ σύριγγι μετάτροπα χείλεα σύρων,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,3,Κάδμος Ἀγηνορίδης νόθος αἰπίλος· ἀπροϊδὴς δὲ,Κάδμος Ἀγηνορίδης νόθος αἰπίλος· ἀπροϊδὴς δὲ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,4,Ζεὺς Κρονίδης ἀκίχητος ὑπὸ σπέος ἄψοφος ἕρπων,Ζεὺς Κρονίδης ἀκίχητος ὑπὸ σπέος ἄψοφος ἕρπων,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,5,χεῖρας ἑὰς ἐκόρυσσε τὸ δεύτερον ἠθάδι πυρσῷ,χεῖρας ἑὰς ἐκόρυσσε τὸ δεύτερον ἠθάδι πυρσῷ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,6,"καὶ νέφος ἔσκεπε Κάδμον ἀθηήτῳ παρὰ πέτρῃ,","καὶ νέφος ἔσκεπε Κάδμον ἀθηήτῳ παρὰ πέτρῃ,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,7,μὴ δόλον ἠπεροπῆα μαθὼν καὶ φῶρα κεραυνοῦ,μὴ δόλον ἠπεροπῆα μαθὼν καὶ φῶρα κεραυνοῦ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,8,λάθριον ὑστερόμητις ἀποκτείνειε Τυφωεὺς,λάθριον ὑστερόμητις ἀποκτείνειε Τυφωεὺς,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,9,βουκόλον ἀλλοπρόσαλλον· ὁ δὲ πλέον ἡδέι κέντρῳ,βουκόλον ἀλλοπρόσαλλον· ὁ δὲ πλέον ἡδέι κέντρῳ,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,10,ἤθελεν εἰσαΐειν φρενοθελγέα ῥυθμὸν ἀοιδῆς.,ἤθελεν εἰσαΐειν φρενοθελγέα ῥυθμὸν ἀοιδῆς.,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,11,ὡς δʼ ὅτε τις Σειρῆνος ἐπίκλοπον ὕμνον ἀκούων,ὡς δ’ ὅτε τις Σειρῆνος ἐπίκλοπον ὕμνον ἀκούων,tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,12,"εἰς μόρον αὐτοκέλευστον ἀώριος εἵλκετο ναύτης,","εἰς μόρον αὐτοκέλευστον ἀώριος εἵλκετο ναύτης,",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,13,"θελγόμενος μελέεσσι, καὶ οὐκέτι κῦμα χαράσσων","θελγόμενος μελέεσσι, καὶ οὐκέτι κῦμα χαράσσων",tlg2045.tlg001.perseus-grc2.xml
Dionysiaca,tlg001,2,14,"γλαυκὸν ἀκυμάντοισιν ὕδωρ λεύκαινεν ἐρετμοῖς,","γλαυκὸν ἀκυμάντοισιν ὕδωρ λεύκαινεν ἐρετμοῖς,",tlg2045.tlg001.perseus-grc2.xml
