work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Argonautica,2,430,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,η:L:nature η:L:nature+position ι:L:unknown ε:S:nature ε:S:nature οι:L:nature ι:S:antepenult_accent ε:S:nature α:L:position ε:S:nature ο:S:nature ε:L:position α:S:unknown α:S:unknown οι:L:nature ο:L:line_final,"Ζήτης δ’ ἱεμένοισιν, ἔτ’ ἄσπετον ἐκ καμάτοιο"
Argonautica,2,431,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,5,,α:L:circumflex α:S:unknown α:S:unknown υ:L:unknown ι:S:unknown ο:S:nature ω:L:nature+position ε:S:nature ε:S:nature ω:L:nature ε:S:nature ε:S:nature ο:L:position ο:S:nature α:S:unknown ω:L:nature ε:L:line_final,"ἆσθμ’ ἀναφυσιόων, μετεφώνεεν, ὅσσον ἄπωθεν"
Argonautica,2,432,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature α:S:lexicon α:S:lexicon η:L:nature ω:L:nature ι:L:lexicon ι:S:lexicon ε:S:nature υ:L:lexicon α:S:lexicon ε:S:nature α:L:paroxytone_short_ultima ε:S:nature α:S:lexicon ι:L:paroxytone_short_ultima αι:L:line_final,"ἤλασαν, ἠδ’ ὡς Ἶρις ἐρύκακε τάσδε δαΐξαι,"
Argonautica,2,433,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,ο:L:position ι:S:unknown α:S:unknown ευ:L:nature ε:S:nature ε:S:nature ου:L:nature α:S:antepenult_accent ε:S:nature α:L:lexicon ο:S:nature ε:S:nature αι:L:nature υ:S:unknown ε:S:nature υ:L:unknown α:L:antepenult_accent,"ὅρκιά τ’ εὐμενέουσα θεὰ πόρεν, αἱ δ’ ὑπέδυσαν"
Argonautica,2,434,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ει:L:nature α:S:unknown ι:S:antepenult_accent ι:L:position αι:L:nature η:L:nature+position ε:S:nature ι:S:lexicon ω:L:nature ι:S:lexicon ο:S:nature α:L:paroxytone_short_ultima ο:S:nature ε:S:nature ι:L:position η:L:line_final,δείματι Δικταίης περιώσιον ἄντρον ἐρίπνης.
Argonautica,2,435,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ο:S:nature υ:S:lexicon οι:L:nature η:L:nature ει:L:nature α:S:antepenult_accent ο:S:nature οι:L:nature ε:S:nature ι:S:lexicon α:L:lexicon ε:S:nature ε:S:nature αι:L:nature οι:L:line_final,γηθόσυνοι δἤπειτα δόμοις ἔνι πάντες ἑταῖροι
Argonautica,2,436,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,1,,αυ:L:nature ο:L:position α:L:position ε:S:nature ι:S:lexicon η:L:nature ι:L:unknown ευ:L:nature+position ε:S:nature ε:S:nature ω:L:nature α:S:lexicon ε:S:nature ο:L:position ε:L:line_final,αὐτός τ’ ἀγγελίῃ Φινεὺς πέλεν. ὦκα δὲ τόνγε
Argonautica,2,437,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature ο:S:nature ι:S:lexicon η:L:nature+position ε:S:nature ι:S:unknown ο:L:position ο:S:nature ε:S:nature υ:L:position ο:S:nature ε:S:nature ω:L:nature+position ο:S:nature ε:S:nature ει:L:nature ε:L:line_final,Αἰσονίδης περιπολλὸν ἐυφρονέων προσέειπεν·
Argonautica,2,438,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,η:L:nature α:S:lexicon α:S:lexicon η:L:nature ι:S:lexicon ε:S:nature η:L:nature+position ι:L:unknown ευ:L:nature ε:S:nature ο:S:nature ο:L:position ε:S:nature ε:S:nature α:L:lexicon η:L:line_final,"ἦ ἄρα δή τις ἔην, Φινεῦ, θεός, ὃς σέθεν ἄτης"
Argonautica,2,439,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,η:L:nature ε:S:nature ο:S:nature ευ:L:nature α:S:unknown ε:S:nature η:L:nature+position αι:L:nature η:L:nature ε:S:nature α:S:lexicon αυ:L:nature ι:S:lexicon ε:S:nature α:L:lexicon ε:L:line_final,"κήδετο λευγαλέης, καὶ δ’ ἡμέας αὖθι πέλασσεν"
Argonautica,2,440,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.5,1,2,correption,η:L:nature ο:S:nature ε:S:nature ο:L:position α:S:lexicon οι:S:nature υι:L:nature ε:S:nature α:S:unknown υ:L:unknown ει:L:nature α:L:antepenult_accent ο:S:nature ε:S:nature α:L:lexicon ο:L:line_final,"τηλόθεν, ὄφρα τοι υἷες ἀμύνειαν Βορέαο·"
Argonautica,2,441,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,correption,ει:L:nature ε:S:nature αι:S:nature ο:L:position α:L:position οι:L:nature ι:S:lexicon ο:S:nature ω:L:nature+position ο:S:nature οι:S:nature η:L:nature α:S:lexicon ο:S:nature ι:L:unknown ω:L:line_final,εἰ δὲ καὶ ὀφθαλμοῖσι φόως πόροι ἦ τ’ ἂν ὀίω
Argonautica,2,442,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature η:L:nature ει:L:nature ο:S:nature ο:S:nature ει:L:nature ε:S:nature υ:S:lexicon ο:L:position ο:S:nature ο:S:nature οι:L:nature α:S:lexicon ι:S:lexicon οι:L:nature η:L:line_final,"γηθήσειν, ὅσον εἴπερ ὑπότροπος οἴκαδ’ ἱκοίμην."
Argonautica,2,443,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ω:L:nature ε:S:nature α:S:lexicon αυ:L:nature α:S:lexicon ο:S:nature ο:L:position ε:S:nature α:S:lexicon η:L:nature η:L:nature α:L:lexicon ο:S:nature ε:S:nature ει:L:nature ε:L:line_final,ὧς ἔφατ’· αὐτὰρ ὁ τόνγε κατηφήσας προσέειπεν·
Argonautica,2,444,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,αι:L:nature ο:S:nature ι:S:unknown η:L:nature ο:S:nature ε:S:nature ου:L:nature α:S:lexicon ι:S:lexicon α:L:position ε:S:nature ο:S:nature ου:L:nature ε:S:nature ι:S:lexicon η:L:nature ο:L:line_final,"Αἰσονίδη, τὸ μὲν οὐ παλινάγρετον, οὐδέ τι μῆχος"
Argonautica,2,445,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.5,1,2,correption,ε:L:position ο:S:nature ι:S:lexicon ω:L:nature ε:S:nature ε:S:nature αι:L:nature α:S:lexicon υ:S:unknown ο:L:position υ:L:unknown ο:L:position αι:S:nature ο:S:nature ω:L:nature αι:L:line_final,ἔστ’ ὀπίσω· κενεαὶ γὰρ ὑποσμύχονται ὀπωπαί.
Argonautica,2,446,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,α:L:position ι:S:lexicon ε:S:nature ου:L:nature α:S:lexicon α:S:lexicon ο:L:position οι:S:nature α:S:lexicon α:L:lexicon ε:S:nature ο:S:nature ε:L:position υ:S:lexicon α:S:lexicon ι:L:paroxytone_short_ultima αι:L:line_final,"ἀντὶ δὲ τοῦ θάνατόν μοι ἄφαρ θεὸς ἐγγυαλίξαι,"
Argonautica,2,447,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,3,correption,αι:L:nature ε:S:nature α:S:lexicon ω:L:nature+position α:L:unknown η:L:nature ι:S:antepenult_accent ε:S:nature ε:L:position ο:S:nature αι:S:nature α:L:position α:S:unknown ι:S:unknown η:L:nature ι:L:antepenult_accent,καί τε θανὼν πάσῃσι μετέσσομαι ἀγλαΐῃσιν.
Argonautica,2,448,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,0,,ω:L:nature+position ω:L:nature α:L:position η:L:nature οι:L:nature ι:S:lexicon α:S:lexicon α:L:position η:L:nature η:L:nature α:S:lexicon ο:S:nature ευ:L:nature ο:L:line_final,ὧς τώγ’ ἀλλήλοισι παραβλήδην ἀγόρευον.
Argonautica,2,449,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,αυ:L:nature ι:S:lexicon α:S:lexicon ου:L:nature ε:S:nature α:S:lexicon η:L:nature ο:S:nature α:S:unknown ει:L:nature ο:S:nature ε:S:nature ω:L:nature ε:S:nature α:S:unknown α:L:position η:L:line_final,αὐτίκα δ’ οὐ μετὰ δηρὸν ἀμειβομένων ἐφαάνθη
Argonautica,2,450,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,1,correption,η:L:nature ι:S:unknown ε:S:nature η:L:nature+position ο:L:position α:L:position ι:S:lexicon ε:S:nature ι:L:position ι:S:paroxytone_short_ultima αι:S:nature η:L:nature ε:S:nature ε:S:nature ο:L:position ο:L:line_final,Ἠριγενής· τὸν δ’ ἀμφὶ περικτίται ἠγερέθοντο
Argonautica,2,451,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:lexicon ε:S:nature ε:S:nature οι:L:nature αι:L:nature+position ο:L:position ε:S:nature ε:S:nature η:L:nature α:S:lexicon ι:S:lexicon ει:L:nature ε:S:nature α:S:unknown ι:L:position ο:L:line_final,"ἀνέρες, οἳ καὶ πρόσθεν ἐπ’ ἤματι κεῖσε θάμιζον,"
Argonautica,2,452,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature ε:S:nature ο:S:nature ω:L:nature+position ο:S:nature ε:S:nature ο:L:position ε:S:nature ε:S:nature η:L:nature α:S:lexicon ο:S:nature οι:L:nature α:S:lexicon ε:S:nature ω:L:nature η:L:line_final,αἰὲν ὁμῶς φορέοντες ἑῆς ἀπὸ μοῖραν ἐδωδῆς.
Argonautica,2,453,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,1,correption,οι:L:nature ο:S:nature ε:S:nature ω:L:nature+position α:L:lexicon ε:L:position ι:S:lexicon ο:S:nature ι:L:lexicon αι:S:nature α:S:unknown αυ:L:nature ο:S:nature ι:S:lexicon οι:L:nature ο:L:line_final,"τοῖς ὁ γέρων πάντεσσιν, ὅτις καὶ ἀφαυρὸς ἵκοιτο,"
Argonautica,2,454,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:unknown ε:S:nature ε:L:position υ:S:lexicon ε:S:nature ω:L:nature+position ο:S:nature ε:S:nature ω:L:nature+position α:S:lexicon ο:S:nature η:L:nature α:S:lexicon ε:S:nature υ:L:lexicon ε:L:line_final,"ἔχραεν ἐνδυκέως, πολέων δ’ ἀπὸ πήματ’ ἔλυσεν"
Argonautica,2,455,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,α:L:position ο:S:nature υ:S:unknown η:L:nature ω:L:nature αι:L:nature ι:S:lexicon ε:S:nature οι:L:nature ο:S:nature ε:S:nature οι:L:nature ο:S:nature ε:S:nature ε:L:position ο:L:line_final,μαντοσύνῃ· τῶ καί μιν ἐποιχόμενοι κομέεσκον.
Argonautica,2,456,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,1.5,1,2,correption;lexicon_overridden,υ:L:lexicon οι:L:nature ι:L:lexicon ι:L:lexicon α:L:lexicon ε:S:nature α:S:unknown αι:L:nature ι:S:unknown ο:S:nature ο:L:position α:S:lexicon οι:S:nature η:L:nature ε:L:line_final,"σὺν τοῖσιν δ’ ἵκανε Παραίβιος, ὅς ῥά οἱ ἦεν"
Argonautica,2,457,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ι:L:position α:S:lexicon ο:S:nature α:L:position α:S:lexicon ι:S:lexicon ο:L:position ε:S:nature ο:S:nature οι:L:nature ε:S:nature ι:S:lexicon ου:L:nature+position ε:S:nature ο:S:nature η:L:nature ε:L:line_final,φίλτατος· ἀσπάσιος δὲ δόμοις ἔνι τούσγ’ ἐνόησεν.
Argonautica,2,458,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,1.0,1,0,lexicon_overridden,ι:L:lexicon α:L:lexicon η:L:nature υ:S:lexicon ο:S:nature αυ:L:nature ο:S:nature α:S:lexicon ι:L:position η:L:nature ω:L:nature+position ο:S:nature ο:S:nature α:L:lexicon ω:L:line_final,πρὶν γὰρ δή νύ ποτ’ αὐτὸς ἀριστήων στόλον ἀνδρῶν
Argonautica,2,459,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,3,,ε:L:position α:S:lexicon ο:S:nature ε:L:position α:S:unknown ι:S:unknown ο:L:position α:S:unknown ε:S:nature α:L:lexicon ο:S:nature ι:S:lexicon αι:L:nature η:L:nature α:L:lexicon ο:L:line_final,Ἑλλάδος ἐξανιόντα μετὰ πτόλιν Αἰήταο
Argonautica,2,460,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,5,,ει:L:nature+position α:S:unknown α:S:unknown α:L:position α:L:position αι:L:nature υ:L:lexicon η:L:nature α:S:lexicon ο:S:nature υ:L:unknown ι:S:unknown ι:S:unknown αι:L:nature η:L:line_final,"πείσματ’ ἀνάψασθαι μυθήσατο Θυνίδι γαίῃ,"
Argonautica,2,461,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,0,correption,οι:L:nature ε:S:nature οι:S:nature α:L:position υι:L:nature α:L:lexicon ι:S:lexicon ο:S:nature ε:L:position η:L:nature ου:L:nature ι:S:lexicon ι:S:lexicon ου:L:nature α:L:lexicon,οἵ τέ οἱ Ἁρπυίας Διόθεν σχήσουσιν ἰούσας.
Argonautica,2,462,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,ου:L:nature+position ε:S:nature ε:S:nature ει:L:nature ε:S:nature ε:S:nature ε:L:position ι:S:lexicon α:S:unknown ε:L:position α:S:unknown ε:S:nature ο:L:position υ:S:unknown ι:S:unknown οι:L:nature ι:L:properispomenon,τοὺς μὲν ἔπειτ’ ἐπέεσσιν ἀρεσσάμενος πυκινοῖσιν
Argonautica,2,463,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,ε:L:position ο:S:nature ε:S:nature ω:L:nature οι:L:nature ο:L:position ε:S:nature α:S:unknown αι:L:nature ι:S:unknown ο:S:nature αυ:L:nature ο:S:nature ι:S:lexicon ι:L:position ει:L:line_final,πέμφ’ ὁ γέρων· οἶον δὲ Παραίβιον αὐτόθι μίμνειν
Argonautica,2,464,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ε:L:position ε:S:nature α:S:lexicon ι:L:position η:L:nature ε:L:position ι:S:lexicon υ:S:lexicon α:L:lexicon α:S:lexicon ι:S:lexicon αι:L:nature+position α:S:lexicon ε:S:nature ο:L:position ε:L:line_final,κέκλετ’ ἀριστήεσσι σὺν ἀνδράσιν· αἶψα δὲ τόνγε
Argonautica,2,465,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ω:L:nature ι:S:unknown ε:S:nature ω:L:nature ο:S:nature ι:S:lexicon ω:L:nature ο:S:nature ι:S:lexicon ε:L:position ο:S:nature ο:S:nature ει:L:nature ε:S:nature ο:S:nature ι:L:paroxytone_short_ultima αι:L:line_final,"σφωιτέρων ὀίων ὅτις ἔξοχος, εἰς ἓ κομίσσαι"
Argonautica,2,466,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,2,,η:L:nature ε:S:nature ε:S:nature ο:L:position υ:L:unknown α:L:position ου:L:nature ε:L:position ε:S:nature α:S:lexicon οι:L:nature ο:S:nature ι:S:unknown ο:L:position ο:L:line_final,ἧκεν ἐποτρύνας. τοῦ δ’ ἐκ μεγάροιο κιόντος
Argonautica,2,467,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ει:L:nature ι:S:unknown ι:S:unknown ω:L:nature ε:S:nature ε:S:nature η:L:nature ι:S:antepenult_accent ο:S:nature η:L:nature ε:S:nature ε:S:nature ε:L:position ι:S:lexicon ε:S:nature ηυ:L:nature α:L:lexicon,μειλιχίως ἐρέτῃσιν ὁμηγερέεσσι μετηύδα·
Argonautica,2,468,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.0,1,2,correption,ω:L:nature ι:S:lexicon οι:S:nature ου:L:nature α:S:lexicon α:S:lexicon α:L:lexicon ε:S:nature υ:S:unknown ε:L:position ι:S:unknown οι:S:nature α:L:lexicon ε:S:nature ε:S:nature α:L:lexicon ι:L:lexicon,"ὦ φίλοι, οὐκ ἄρα πάντες ὑπέρβιοι ἄνδρες ἔασιν,"
Argonautica,2,469,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,1.5,1,1,correption;lexicon_overridden,ου:L:nature ευ:L:nature ε:L:position ε:S:nature ι:S:unknown η:L:nature α:L:position η:L:nature ο:S:nature ε:S:nature ω:L:nature+position αι:S:nature ο:S:nature α:L:lexicon η:L:line_final,οὐδ’ εὐεργεσίης ἀμνήμονες. ὡς καὶ ὅδ’ ἀνὴρ
Argonautica,2,470,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,οι:L:nature ο:S:nature ε:S:nature ω:L:nature+position ευ:L:nature η:L:nature+position ε:S:nature ε:S:nature ο:L:position ο:S:nature ο:S:nature ο:L:position α:S:lexicon α:S:unknown ει:L:nature η:L:line_final,"τοῖος ἐὼν δεῦρ’ ἦλθεν, ἑὸν μόρον ὄφρα δαείη."
Argonautica,2,471,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,0,,ευ:L:nature ε:S:nature α:S:lexicon ου:L:nature ω:L:nature+position ει:L:nature+position α:S:lexicon α:S:paroxytone_short_ultima οι:L:nature αι:L:nature+position ει:L:nature+position α:S:lexicon ο:S:nature η:L:nature αι:L:line_final,"εὖτε γὰρ οὖν ὡς πλεῖστα κάμοι καὶ πλεῖστα μογήσαι,"
Argonautica,2,472,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ο:S:nature ε:S:nature ι:L:lexicon ε:S:nature ι:S:unknown ο:L:position ο:S:nature ε:S:nature α:L:position υ:S:unknown ε:S:nature η:L:nature ι:S:lexicon ο:S:nature οι:L:nature ο:L:line_final,δὴ τότε μιν περιπολλὸν ἐπασσυτέρη βιότοιο
Argonautica,2,473,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature+position ο:S:nature υ:S:unknown η:L:nature+position υ:L:unknown ε:L:position ε:S:nature ε:S:nature η:L:nature α:S:lexicon ι:S:lexicon η:L:nature α:S:lexicon ο:S:nature ω:L:nature ει:L:line_final,χρησμοσύνη τρύχεσκεν· ἐπ’ ἤματι δ’ ἦμαρ ὀρώρει
Argonautica,2,474,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,υ:L:position ε:S:nature ο:S:nature ου:L:nature ε:S:nature ι:S:lexicon η:L:nature ε:S:nature α:S:unknown α:L:position ευ:L:nature ι:L:lexicon ο:S:nature ε:S:nature ο:L:position ι:L:antepenult_accent,"κύντερον, οὐδέ τις ἦεν ἀνάπνευσις μογέοντι."
Argonautica,2,475,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,α:L:position ο:S:nature ε:S:nature α:L:lexicon ο:S:nature ε:S:nature οι:L:nature ο:S:nature α:S:lexicon η:L:nature+position ι:L:unknown ε:L:position ε:S:nature α:S:unknown οι:L:nature η:L:line_final,ἀλλ’ ὅγε πατρὸς ἑοῖο κακὴν τίνεσκεν ἀμοιβὴν
Argonautica,2,476,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position α:S:unknown ι:S:unknown η:L:nature ο:S:nature α:S:lexicon οι:L:nature ο:S:nature ε:S:nature ου:L:nature ε:S:nature ι:S:lexicon ε:L:position ε:S:nature α:S:lexicon ε:L:position ω:L:line_final,ἀμπλακίης. ὁ γὰρ οἶος ἐν οὔρεσι δένδρεα τέμνων
Argonautica,2,477,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,5,,η:L:nature ο:S:nature α:S:unknown α:L:position υ:S:unknown α:S:paroxytone_short_ultima ο:L:position υ:L:position η:L:nature α:S:unknown ε:S:nature ι:L:position ε:S:nature ι:S:unknown α:L:unknown ω:L:line_final,"δή ποθ’ ἁμαδρυάδος νύμφης ἀθέριξε λιτάων,"
Argonautica,2,478,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,η:L:nature ι:S:lexicon ο:S:nature υ:L:lexicon ο:S:nature ε:S:nature η:L:nature α:S:unknown ι:S:unknown ω:L:nature ει:L:nature ι:L:position ε:S:nature ο:S:nature υ:L:lexicon ω:L:line_final,"ἥ μιν ὀδυρομένη ἀδινῷ μειλίσσετο μύθῳ,"
Argonautica,2,479,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,η:L:nature α:S:lexicon ε:S:nature ει:L:nature+position ε:L:position ο:L:position υ:S:lexicon ο:S:nature η:L:nature ι:S:unknown ο:S:nature η:L:nature ε:S:nature ι:S:lexicon ου:L:nature υ:L:lexicon,"μὴ ταμέειν πρέμνον δρυὸς ἥλικος, ᾗ ἔπι πουλὺν"
Argonautica,2,480,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,2,,αι:L:nature ω:L:nature α:L:properispomenon ι:L:unknown ε:L:position ε:S:nature ι:S:unknown η:L:nature ε:S:nature ε:S:nature αυ:L:nature α:S:lexicon ο:S:nature η:L:nature+position ε:L:line_final,αἰῶνα τρίβεσκε διηνεκές· αὐτὰρ ὁ τήνγε
Argonautica,2,481,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,α:L:position α:S:lexicon ε:S:nature ω:L:nature ε:L:position η:L:nature+position ε:S:nature α:S:unknown η:L:nature ο:S:nature ι:S:unknown η:L:nature ε:S:nature ο:S:nature η:L:nature ο:L:line_final,ἀφραδέως ἔτμηξεν ἀγηνορίῃ νεότητος.
Argonautica,2,482,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,0,,ω:L:nature α:S:lexicon α:S:lexicon η:L:nature ε:L:position η:L:nature υ:L:position η:L:nature ο:S:nature ε:S:nature οι:L:nature ο:S:nature ο:S:nature ι:L:lexicon ω:L:line_final,τῷ δ’ ἄρα νηκερδῆ νύμφη πόρεν οἶτον ὀπίσσω
Argonautica,2,483,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,3,,αυ:L:nature ω:L:nature αι:L:nature ε:S:nature ε:S:nature ε:L:position ι:S:lexicon ε:S:nature ω:L:nature ε:S:nature ε:S:nature ευ:L:nature α:S:unknown ι:S:unknown α:L:unknown ε:L:line_final,"αὐτῷ καὶ τεκέεσσιν. ἔγωγε μέν, εὖτ’ ἀφίκανεν,"
Argonautica,2,484,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,2,,α:L:position α:S:unknown ι:S:unknown η:L:nature ε:L:position ω:L:nature+position ω:L:nature ο:L:position ε:S:nature ε:S:nature ευ:L:nature α:S:lexicon α:S:lexicon ο:L:position α:L:line_final,ἀμπλακίην ἔγνων· βωμὸν δ’ ἐκέλευσα καμόντα
Argonautica,2,485,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.5,1,3,correption,υ:L:unknown ι:S:unknown α:S:paroxytone_short_ultima ο:L:position υ:L:position η:L:nature+position ω:L:nature η:L:nature ι:S:unknown α:S:antepenult_accent ε:L:position αι:S:nature ε:S:nature αυ:L:nature ω:L:line_final,"Θυνιάδος νύμφης, λωφήια ῥέξαι ἐπ’ αὐτῷ"
Argonautica,2,486,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,2,,ι:L:unknown ε:S:nature α:S:unknown α:L:position ω:L:nature η:L:nature αι:L:nature ευ:L:nature ε:S:nature ο:S:nature αι:L:nature α:S:lexicon α:S:lexicon υ:L:paroxytone_short_ultima αι:L:line_final,"ἱερά, πατρῴην αἰτεύμενον αἶσαν ἀλύξαι."
Argonautica,2,487,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,1,correption,ε:L:position ε:S:nature ει:S:nature ε:L:position υ:S:lexicon ε:S:nature η:L:nature α:S:lexicon ε:S:nature η:L:nature α:S:unknown ο:S:nature ου:L:nature ο:S:nature ε:S:nature ει:L:nature ο:L:line_final,"ἔνθ’ ἐπεὶ ἔκφυγε κῆρα θεήλατον, οὔποτ’ ἐμεῖο"
Argonautica,2,488,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position α:S:paroxytone_short_ultima ε:S:nature ου:L:nature α:S:unknown ε:S:nature ι:L:position ε:S:nature ο:S:nature ι:L:position α:S:lexicon ε:S:nature ο:L:position α:S:lexicon υ:S:lexicon α:L:position ε:L:line_final,"ἐκλάθετ’, οὐδ’ ἀθέρισσε· μόλις δ’ ἀέκοντα θύραζε"
Argonautica,2,489,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,1,correption,ε:L:position ω:S:nature ε:S:nature ει:L:nature ε:S:nature ο:S:nature ε:L:position ε:S:nature α:S:lexicon ε:L:position ε:S:nature αι:S:nature α:L:position α:S:unknown ο:S:nature ω:L:nature+position ι:L:antepenult_accent,"πέμπω, ἐπεὶ μέμονέν γε παρέμμεναι ἀσχαλόωντι."
Argonautica,2,490,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,ω:L:nature+position α:S:lexicon α:S:unknown η:L:nature ο:S:nature ι:S:unknown η:L:nature ο:S:nature ε:S:nature ι:L:position ε:S:nature ο:S:nature αυ:L:nature ι:S:lexicon α:S:lexicon οι:L:nature ω:L:line_final,ὧς φάτ’ Ἀγηνορίδης· ὁ δ’ ἐπισχεδὸν αὐτίκα δοιὼ
Argonautica,2,491,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,lexicon_overridden,η:L:nature υ:S:lexicon α:S:lexicon ω:L:nature+position οι:L:nature+position η:L:nature ε:S:nature ο:S:nature ι:L:lexicon α:S:lexicon α:S:lexicon ι:L:paroxytone_short_ultima α:S:lexicon ι:S:unknown η:L:nature ω:L:line_final,"ἤλυθ’ ἄγων ποίμνηθεν ὄις. ἀνὰ δ’ ἵστατ’ Ἰήσων,"
Argonautica,2,492,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,2,correption,α:L:lexicon ε:S:nature ο:S:nature η:L:nature ι:S:unknown οι:S:nature υι:L:nature ε:S:nature ε:S:nature η:L:nature ο:S:nature υ:S:unknown η:L:nature ι:S:antepenult_accent ε:S:nature ο:L:position ο:L:line_final,ἂν δὲ Βορήιοι υἷες ἐφημοσύνῃσι γέροντος.
