work,book,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
The Rape of Helen,1,65,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,2.0,1,1,correption,ι:L:position α:S:lexicon ο:S:nature α:L:position η:L:nature α:L:unknown α:S:antepenult_accent αι:S:nature η:L:nature ε:S:nature ε:S:nature η:L:nature ι:L:position ε:L:position αι:L:line_final,ἵστατο θαμβήσασα καὶ ἤθελε ληίζεσθαι·
The Rape of Helen,1,66,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,4,,α:L:unknown α:L:unknown ω:L:nature+position α:S:paroxytone_short_ultima ε:S:nature υ:L:paroxytone_short_ultima ι:S:lexicon α:S:unknown ει:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature α:S:unknown υι:L:nature α:L:properispomenon,πασάων δ’ ἅτε Κύπρις ἀρειοτέρη γεγαυῖα
The Rape of Helen,1,67,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ο:S:nature ε:S:nature ει:L:nature ε:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature ι:L:lexicon ε:S:nature α:S:lexicon ε:L:position ι:S:lexicon ε:S:nature ω:L:nature ω:L:line_final,"μῆλον ἔχειν ἐπόθησεν, ὅτι κτέρας ἐστὶν Ἐρώτων·"
The Rape of Helen,1,68,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.5,1,1,correption,η:L:nature η:L:nature ου:L:nature ε:S:nature ε:S:nature η:L:nature ε:S:nature αι:S:nature ου:L:nature υ:S:unknown ο:S:nature ει:L:nature ε:S:nature α:S:lexicon η:L:nature η:L:line_final,Ἥρη δ’ οὐ μεθέηκε καὶ οὐχ ὑπόεικεν Ἀθήνη.
The Rape of Helen,1,69,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ευ:L:nature+position ε:S:nature ε:S:nature ω:L:nature+position αι:L:nature ει:L:nature ο:S:nature ι:S:lexicon ω:L:nature+position αι:L:nature αι:L:nature α:S:lexicon α:S:unknown ε:L:position α:L:line_final,Ζεὺς δὲ θεῶν καὶ νεῖκος ἰδὼν καὶ παῖδα καλέσσας
The Rape of Helen,1,70,True,LSSLLLSSLSSLLLL,LSSLLLSSLSSLLLL,2.5,1,2,override,οι:L:nature ο:S:nature υ:S:unknown ε:L:position η:L:nature+position ο:L:position α:S:antepenult_accent ο:S:nature ε:L:position ε:S:nature ε:S:nature ε:L:position α:L:unknown ω:L:nature α:L:antepenult_accent,τοῖον ὑφεδρήσσοντα προσέννεπεν Ἑρμάωνα·
The Rape of Helen,1,71,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ει:L:nature ι:S:lexicon α:S:lexicon ου:L:nature+position α:L:position οι:L:nature ο:S:nature α:S:lexicon ι:L:unknown αι:L:nature οι:L:nature ο:S:nature ε:S:nature ε:L:position οι:L:line_final,εἴ τινά που Ξάνθοιο παρ’ Ἰδαίοιο ῥεέθροις
The Rape of Helen,1,72,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,0,,αι:L:nature α:S:lexicon α:S:lexicon ι:L:lexicon ι:S:lexicon α:S:lexicon οι:L:nature ο:S:nature ο:S:nature α:L:position α:S:lexicon ο:S:nature η:L:nature η:L:nature η:L:nature α:L:properispomenon,"παῖδα Πάριν Πριάμοιο, τὸν ἀγλαὸν ἡβητῆρα,"
The Rape of Helen,1,73,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,οι:L:nature η:L:nature+position ου:L:nature ο:S:nature ε:S:nature ο:L:position α:S:antepenult_accent α:S:lexicon ου:L:nature ε:S:nature α:S:lexicon ε:L:position ο:S:nature α:S:lexicon ου:L:nature ει:L:line_final,"Τροίης βουκολέοντα κατ’ οὔρεα, τέκνον, ἀκούεις,"
The Rape of Helen,1,74,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,ει:L:nature ω:L:nature η:L:nature ο:S:nature ο:S:nature α:L:lexicon ε:S:nature ι:S:unknown α:L:position ι:L:unknown ει:L:nature+position ε:S:nature ε:S:nature α:L:lexicon ω:L:line_final,κείνῳ μῆλον ὄπαζε· διακρίνειν δὲ θεάων
The Rape of Helen,1,75,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,1,lexicon_overridden,ε:L:position ε:S:nature ο:S:nature αι:L:nature+position ε:S:nature α:S:lexicon ω:L:nature+position υ:S:unknown ο:S:nature η:L:nature+position αι:L:nature υ:L:paroxytone_short_ultima α:S:lexicon ο:S:nature ω:L:nature ω:L:line_final,κέκλεο καὶ βλεφάρων ξυνοχὴν καὶ κύκλα προσώπων.
The Rape of Helen,1,76,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature ε:S:nature ι:S:unknown α:L:position ι:L:position ει:L:nature α:S:properispomenon ε:S:nature ει:L:nature+position ε:S:nature ι:S:unknown υ:L:position ο:S:nature ο:S:nature ω:L:nature η:L:line_final,ἡ δὲ διακρινθεῖσα φέρειν περίπυστον ὀπώρην
The Rape of Helen,1,77,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,α:L:paroxytone_short_ultima ο:S:nature α:S:unknown ει:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature ε:S:nature ω:L:nature αι:L:nature ο:L:position ο:S:nature ε:S:nature ω:L:nature ω:L:line_final,κάρτος ἀρειοτέρης ἐχέτω καὶ κόσμον Ἐρώτων.
The Rape of Helen,1,78,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.0,1,1,cluster_short,ω:L:nature ο:S:nature ε:S:nature ε:L:position α:L:unknown ω:L:nature ι:S:antepenult_accent α:S:lexicon η:L:nature ε:S:nature ε:S:nature ε:L:position ε:S:position ο:S:nature ι:L:lexicon ω:L:line_final,ὣς ὁ μὲν Ἑρμάωνι πατὴρ ἐπέτελλε Κρονίων·
The Rape of Helen,1,79,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,αυ:L:nature α:S:lexicon ο:S:nature α:L:position ω:L:nature η:L:nature ι:S:antepenult_accent ε:S:nature η:L:nature ο:S:nature υ:S:unknown η:L:nature ι:S:antepenult_accent ι:S:lexicon η:L:nature α:L:lexicon,αὐτὰρ ὁ πατρῴῃσιν ἐφημοσύνῃσι πιθήσας
The Rape of Helen,1,80,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,ει:L:nature ο:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature ευ:L:nature ε:S:nature αι:S:nature ου:L:nature α:S:lexicon ε:S:nature η:L:nature ε:S:nature ε:S:nature α:L:lexicon ω:L:line_final,εἰς ὁδὸν ἡγεμόνευε καὶ οὐκ ἀμέλησε θεάων.
The Rape of Helen,1,81,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,1,correption,α:L:lexicon α:S:lexicon ε:S:nature ω:L:nature ι:S:unknown ε:S:nature η:L:nature+position αι:S:nature α:S:lexicon ει:L:nature ο:S:nature α:S:lexicon ι:L:position ε:S:nature ο:S:nature ο:L:position η:L:line_final,πᾶσα δὲ λωιτέρην καὶ ἀμείνονα δίζετο μορφήν.
The Rape of Helen,1,82,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,2,,υ:L:paroxytone_short_ultima ι:L:lexicon ε:L:position ο:S:nature ο:S:nature η:L:nature ι:S:antepenult_accent α:S:unknown α:L:position υ:L:position α:L:unknown α:S:antepenult_accent α:S:lexicon υ:L:position η:L:line_final,Κύπρις μὲν δολόμητις ἀναπτύξασα καλύπτρην
The Rape of Helen,1,83,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,4,,αι:L:nature ε:S:nature ο:S:nature η:L:nature+position υ:S:unknown ο:S:nature ε:L:position α:S:antepenult_accent ι:S:unknown α:L:position η:L:nature α:L:unknown α:S:antepenult_accent ο:S:nature α:L:unknown ω:L:line_final,λαὶ περόνην θυόεντα διαστήσασα κομάων
The Rape of Helen,1,84,True,LLLSSLLLLLSSLL,LLLSSLLLLLSSLL,0.0,1,1,,υ:L:lexicon ω:L:nature ε:L:position ο:S:nature α:S:lexicon ου:L:nature+position υ:L:lexicon ω:L:nature ε:L:position ε:L:position α:S:unknown ο:S:nature αι:L:nature η:L:line_final,"χρυσῷ μὲν πλοκάμους, χρυσῷ δ’ ἐστέψατο χαίτην."
The Rape of Helen,1,85,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,οι:L:nature α:S:lexicon ε:S:nature αι:L:nature α:S:lexicon ε:S:nature ω:L:nature α:S:antepenult_accent α:S:unknown η:L:nature υ:L:unknown η:L:nature ε:S:nature ι:S:lexicon ου:L:nature α:L:lexicon,τοῖα δὲ παῖδας Ἔρωτας ἀνηΰτησεν ἰδοῦσα·
The Rape of Helen,1,86,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,1,,ε:L:position υ:S:lexicon α:S:lexicon ω:L:nature+position ι:S:lexicon α:S:lexicon ε:L:position α:S:lexicon ε:S:nature ι:L:position υ:L:position α:L:position ε:S:nature ι:S:unknown η:L:nature η:L:line_final,"ἐγγὺς ἀγών, φίλα τέκνα· περιπτύξασθε τιθήνην."
The Rape of Helen,1,87,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.0,1,2,override,η:L:nature ε:S:nature ο:S:nature α:L:position α:S:lexicon ι:S:lexicon αι:L:nature ε:S:nature ι:S:unknown α:L:position ι:L:unknown ου:L:nature ι:S:antepenult_accent ο:S:nature ω:L:nature ω:L:line_final,σήμερον ἀγλαΐαι με διακρίνουσι προσώπων·
The Rape of Helen,1,88,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,ει:L:nature αι:L:nature ω:L:nature ι:S:unknown ι:S:unknown η:L:nature ο:S:nature ο:S:nature ου:L:nature ο:S:nature ο:S:nature ου:L:nature ο:S:nature ο:S:nature α:L:position ει:L:line_final,"δειμαίνω, τίνι μῆλον ὁ βουκόλος οὗτος ὀπάσσει."
The Rape of Helen,1,89,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,η:L:nature η:L:nature+position ε:L:position α:S:lexicon ι:S:lexicon ω:L:nature ι:S:lexicon ε:S:nature η:L:nature ε:S:nature ε:S:nature ου:L:nature ι:S:antepenult_accent ι:S:unknown η:L:nature η:L:line_final,"Ἥρην μὲν Χαρίτων ἱερὴν ἐνέπουσι τιθήνην,"
The Rape of Helen,1,90,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,α:L:lexicon ι:S:lexicon ε:S:nature οι:L:nature α:S:unknown ι:S:unknown η:L:nature+position ε:S:nature ε:S:nature ει:L:nature+position αι:L:nature+position η:L:nature+position α:S:lexicon υ:S:lexicon α:L:position ει:L:line_final,φασὶ δὲ κοιρανίην μεθέπειν καὶ σκῆπτρα φυλάσσειν·
The Rape of Helen,1,91,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,αι:L:nature ο:S:nature ε:S:nature ω:L:nature+position α:S:unknown ι:S:unknown ει:L:nature α:S:antepenult_accent α:S:lexicon ει:L:nature α:S:lexicon ε:S:nature ου:L:nature ι:S:lexicon α:S:lexicon η:L:nature η:L:line_final,καὶ πολέμων βασίλειαν ἀεὶ καλέουσιν Ἀθήνην·
The Rape of Helen,1,92,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,2.0,1,0,lexicon_overridden,ου:L:nature η:L:nature υ:L:paroxytone_short_ultima ι:S:lexicon α:S:lexicon α:L:position ι:S:lexicon ε:S:nature η:L:nature+position ε:S:nature ο:S:nature ου:L:nature α:S:lexicon ι:S:lexicon η:L:nature ω:L:line_final,μούνη Κύπρις ἄναλκις ἔην θεός. οὐ βασιλήων
The Rape of Helen,1,93,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,οι:L:nature α:S:unknown ι:S:unknown η:L:nature ου:L:nature ε:L:position ο:S:nature α:S:lexicon η:L:nature ι:S:lexicon ο:S:nature ου:L:nature ε:S:nature ο:S:nature ε:L:position ω:L:line_final,"κοιρανίην, οὐκ ἔγχος ἀρήιον, οὐ βέλος ἕλκω."
The Rape of Helen,1,94,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,α:L:position α:S:lexicon ι:S:lexicon ει:L:nature αι:L:nature ω:L:nature ε:S:nature ι:S:lexicon ω:L:nature ι:S:lexicon ο:S:nature α:L:position ι:S:lexicon ε:S:nature αι:L:nature+position η:L:line_final,ἀλλὰ τί δειμαίνω περιώσιον ἀντὶ μὲν αἰχμῆς
The Rape of Helen,1,95,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature+position ο:S:nature ο:S:nature ε:L:position ο:S:nature ε:S:nature ου:L:nature α:S:lexicon ε:S:nature ι:L:position ο:S:nature α:S:lexicon ε:L:position ο:S:nature ε:S:nature ω:L:nature ω:L:line_final,ὡς θοὸν ἔγχος ἔχουσα μελίφρονα δεσμὸν ἐρώτων;
The Rape of Helen,1,96,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ε:L:position ο:S:nature ε:S:nature ω:L:nature αι:L:nature ε:L:position ο:S:nature α:S:lexicon ω:L:nature αι:L:nature ο:L:position ο:S:nature α:S:unknown ει:L:nature ω:L:line_final,"κεστὸν ἔχω καἰ κέντρον ἄγω καὶ τόξον ἀείρω,"
The Rape of Helen,1,97,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ε:L:position ο:S:nature ο:S:nature ε:L:position ι:S:lexicon ο:S:nature η:L:nature ο:S:nature ε:S:nature η:L:nature ε:S:nature ο:S:nature οι:L:nature+position ο:S:nature ε:S:nature ου:L:nature αι:L:line_final,"κεστόν, ὅθεν φιλότητος ἐμῆς ἐμὸν οἶστρον ἑλοῦσαι"
The Rape of Helen,1,98,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,1,correption,ο:L:position α:S:lexicon ι:S:lexicon ω:L:nature ι:L:unknown ου:L:nature ι:S:antepenult_accent αι:S:nature ου:L:nature+position η:L:nature+position ου:L:nature ι:S:antepenult_accent υ:S:lexicon αι:L:nature ε:L:line_final,πολλάκις ὠδίνουσι καὶ οὐ θνῄσκουσι γυναῖκες.
The Rape of Helen,1,99,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,οι:L:nature ο:S:nature ε:S:nature ε:L:position ο:S:nature ε:S:nature η:L:nature ο:S:nature ο:S:nature α:L:position υ:S:lexicon ο:S:nature ε:L:position ε:S:nature ε:S:nature υ:L:paroxytone_short_ultima ι:L:lexicon,τοῖον ἐφεσπομένη ῥοδοδάκτυλος ἔννεπε Κύπρις.
The Rape of Helen,1,100,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,3,,οι:L:nature α:S:lexicon α:S:lexicon η:L:nature+position ω:L:nature η:L:nature ε:S:nature α:S:unknown η:L:nature α:S:unknown ι:S:unknown ο:L:position ε:S:nature ε:S:nature ε:L:position η:L:line_final,οἱ δ’ ἄρα μητρῴης ἐρατῆς ἀίοντες ἐφετμῆς
The Rape of Helen,1,101,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,οι:L:nature η:L:nature η:L:nature ε:S:nature ε:S:nature ω:L:nature ε:S:nature ε:S:nature ε:L:position ω:L:nature ο:L:position ο:S:nature ι:S:unknown η:L:nature η:L:line_final,φοιτητῆρες Ἔρωτες ἐπερρώοντο τιθήνῃ.
The Rape of Helen,1,102,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,4,,α:L:position ι:S:unknown ε:S:nature ι:L:unknown αι:L:nature η:L:nature υ:S:unknown ε:S:nature ε:L:position α:S:unknown ο:S:nature ου:L:nature ε:S:nature ο:S:nature α:L:position η:L:line_final,"ἄρτι μὲν Ἰδαίην ὑπερέδραμον οὔρεος ἄκρην,"
The Rape of Helen,1,103,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,ε:L:position α:S:lexicon ι:S:unknown ο:L:position η:L:nature ε:L:position ο:S:nature υ:S:lexicon ο:L:position η:L:nature ω:L:nature ο:S:nature ε:S:nature ι:L:position η:L:line_final,ἔνθα λιθοκρήδεμνον ὑπὸ πρηῶνος ἐρίπνην
The Rape of Helen,1,104,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,ου:L:nature ι:L:position ω:L:nature ε:S:nature ο:S:nature ευ:L:nature ε:S:nature α:S:lexicon ι:L:lexicon α:L:position ω:L:nature ι:S:unknown α:S:antepenult_accent η:L:nature α:L:lexicon,κουρίζων ἐνόμευε Πάρις πατρώια μῆλα.
The Rape of Helen,1,105,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,οι:L:nature αι:L:nature ω:L:nature+position ε:S:nature α:S:lexicon ε:L:position ε:S:nature ε:S:nature ι:L:lexicon ο:S:nature ο:S:nature η:L:nature ι:S:properispomenon α:S:unknown αυ:L:nature ου:L:line_final,ποιμαίνων δ’ ἑκάτερθεν ἐπὶ προχοῇσιν ἀναύρου
The Rape of Helen,1,106,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ο:L:position ι:S:lexicon ε:S:nature α:L:lexicon ο:S:nature ε:S:nature ω:L:nature α:S:lexicon ε:S:nature η:L:nature+position ε:L:position α:L:position ε:S:nature ο:S:nature αυ:L:nature ω:L:line_final,"νόσφι μέν ἀγρομένων ἀγέλην πεμπάζετο ταύρων,"
The Rape of Helen,1,107,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ο:L:position ι:S:lexicon ε:S:nature ο:L:position ο:S:nature ε:S:nature ω:L:nature+position ι:S:unknown ε:S:nature ε:L:position ε:S:nature ε:S:nature ω:L:nature ε:S:nature α:S:lexicon η:L:nature ω:L:line_final,νόσφι δὲ βοσκομένων διεμέτρεε πώεα μήλων·
The Rape of Helen,1,108,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature ι:S:lexicon ο:S:nature ε:L:position αυ:L:nature οι:L:nature ο:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature ι:L:position ε:S:nature ι:S:lexicon αι:L:nature η:L:line_final,καί τις ὀρεσσαύλοιο δορὴ μετόπισθε χιμαίρης
The Rape of Helen,1,109,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,0,correption,ε:L:position ε:S:nature ε:S:nature η:L:nature ω:L:nature η:L:nature ο:S:nature αι:S:nature αυ:L:nature ω:L:nature η:L:nature+position ε:S:nature ο:S:nature η:L:nature ω:L:line_final,"ἐκκρεμὲς ᾐώρητο καὶ αὐτῶν ἥπτετο μηρῶν,"
The Rape of Helen,1,110,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,4,,οι:L:nature ε:S:nature ι:S:unknown η:L:nature α:S:unknown ε:S:nature ει:L:nature ο:S:nature ο:S:nature ω:L:nature ε:S:nature α:S:unknown ει:L:nature α:S:antepenult_accent α:S:unknown αυ:L:nature ο:L:line_final,"ποιμενίη δ’ ἀπέκειτο, βοῶν ἐλάτειρα, καλαῦροψ,"
The Rape of Helen,1,111,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,οι:L:nature ο:S:nature ε:S:nature ει:L:nature υ:L:lexicon ι:L:position ο:S:nature ε:S:nature η:L:nature ε:S:nature α:S:lexicon αι:L:nature ο:S:nature ο:S:nature ευ:L:nature ω:L:line_final,"τοῖος ἐπεὶ σύριγγος, ἐς ἤθεα βαιὸν ὁδεύων,"
The Rape of Helen,1,112,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,α:L:position ο:S:nature ε:S:nature ω:L:nature+position α:S:unknown α:S:unknown ω:L:nature+position ι:S:lexicon υ:S:lexicon η:L:nature ε:S:nature ι:S:lexicon ω:L:nature ε:S:nature α:S:lexicon οι:L:nature η:L:line_final,ἀγροτέρων καλάμων λιγυρὴν ἐδίωκεν ἀοιδήν·
The Rape of Helen,1,113,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ο:L:position α:S:lexicon ι:S:lexicon οι:L:nature ο:S:nature ο:S:nature οι:L:nature ι:S:lexicon ε:S:nature ι:L:lexicon α:L:position οι:L:nature ι:S:lexicon α:S:lexicon ει:L:nature ω:L:line_final,πολλάκι δ’ οἰοπόλοισιν ἐνὶ σταθμοῖσιν ἀείδων
The Rape of Helen,1,114,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.5,1,0,correption,αι:L:nature αυ:L:nature ω:L:nature α:S:lexicon ε:S:nature η:L:nature ε:S:nature αι:S:nature ου:L:nature ε:L:position α:L:position ε:S:nature ο:S:nature η:L:nature ω:L:line_final,καὶ ταύρων ἀμέλησε καὶ οὐκ ἐμπάζετο μήλων·
The Rape of Helen,1,115,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,1,,ε:L:position ε:S:nature ε:S:nature ω:L:nature+position υ:L:unknown ι:L:position α:S:antepenult_accent α:S:lexicon η:L:nature ε:S:nature α:S:lexicon α:L:lexicon α:S:lexicon ο:S:nature η:L:nature ω:L:line_final,ἔνθεν ἔχων σύριγγα κατ’ ἤθεα καλὰ νομήων
The Rape of Helen,1,116,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,1.5,1,4,correption,α:L:unknown ι:S:unknown αι:S:nature ε:L:position α:L:unknown ω:L:nature ι:S:antepenult_accent ι:S:lexicon η:L:nature α:S:unknown ε:S:nature α:L:position ε:S:nature ο:S:nature ο:L:position η:L:line_final,Πανὶ καὶ Ἑρμάωνι φίλην ἀνεβάλλετο μολπήν·
The Rape of Helen,1,117,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.5,1,3,correption,ου:L:nature υ:S:lexicon ε:S:nature ω:L:nature υ:L:unknown ο:L:position ο:S:nature αι:S:nature ου:L:nature υ:L:unknown η:L:nature α:S:unknown ο:S:nature αυ:L:nature ο:L:line_final,"οὐ κύνες ὠρύοντο καὶ οὐ μυκήσατο ταῦρος,"
The Rape of Helen,1,118,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,ου:L:nature η:L:nature η:L:nature ε:S:nature ο:S:nature ε:L:position α:S:antepenult_accent ο:S:nature η:L:nature α:S:unknown ι:S:unknown α:L:position ο:S:nature ε:S:nature ου:L:nature α:L:lexicon,"μούνη δ’ ἠνεμόεσσα, βοῆς ἀδίδακτος ἐοῦσα,"
The Rape of Helen,1,119,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.0,1,0,,ι:L:lexicon αι:L:nature ω:L:nature ο:S:nature ε:S:nature ω:L:nature α:L:position ι:L:position ο:S:nature ο:S:nature ι:L:lexicon α:S:lexicon ε:S:nature η:L:nature ω:L:line_final,Ἰδαίων ὀρέων ἀντίθροος ἴαχεν Ἠχώ.
The Rape of Helen,1,120,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,αυ:L:nature οι:L:nature ε:L:position ο:S:nature ε:S:nature η:L:nature+position ε:S:nature ο:S:nature η:L:nature ο:S:nature ε:S:nature υ:L:position ο:S:nature ι:S:unknown οι:L:nature η:L:line_final,"ταῦροι δὲ χλοερῆς κεκορηότες ὑψόθι ποίης,"
The Rape of Helen,1,121,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,1.5,1,2,,ε:L:position ι:S:lexicon ε:S:nature οι:L:nature α:S:unknown υ:S:unknown ου:L:nature ο:S:nature ε:S:nature ι:L:position ι:S:lexicon ο:S:nature ευ:L:nature α:L:position ο:L:position ο:L:line_final,κεκλιμένοι βαρύγουνον ἐπ’ ἰσχίον εὐνάζοντο.
The Rape of Helen,1,122,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,1,,ω:L:nature ο:S:nature ε:S:nature υ:L:position ο:S:nature ο:S:nature οι:L:nature ο:S:nature υ:S:lexicon ω:L:nature υ:S:lexicon ε:S:nature ε:L:position ε:S:nature α:S:unknown υ:L:position η:L:line_final,ὣς ὁ μὲν ὑψορόφοιο φυτῶν ὑπένερθε καλύπτρης
The Rape of Helen,1,123,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,2,,η:L:nature ο:S:nature ε:S:nature ε:L:position α:L:unknown ω:L:nature α:S:antepenult_accent ι:S:lexicon α:L:position ο:S:nature ο:S:nature ει:L:nature ε:S:nature ι:S:unknown αι:L:nature ω:L:line_final,τηλόθεν Ἑρμάωνα διάκτορον εἶδε λιγαίνων.
The Rape of Helen,1,124,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ει:L:nature αι:L:nature ω:L:nature+position α:S:lexicon ο:S:nature ου:L:nature ε:S:nature ε:S:nature ω:L:nature+position α:S:lexicon ε:S:nature ει:L:nature ε:S:nature ο:S:nature ω:L:nature η:L:line_final,"δειμαίνων δ’ ἀνόρουσε, θεῶν δ’ ἀλέεινεν ὀπωπήν·"
The Rape of Helen,1,125,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,2,,αι:L:nature ο:S:nature ο:S:nature ευ:L:nature ε:S:nature α:S:unknown ω:L:nature+position ο:S:nature α:S:unknown ω:L:nature ε:S:nature ι:S:lexicon η:L:nature ο:S:nature ε:S:nature ει:L:nature α:L:lexicon,καὶ χορὸν εὐκελάδων δονάκων ἐπὶ φηγὸν ἐρείσας
The Rape of Helen,1,126,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,2,,η:L:nature ω:L:nature ο:L:position α:S:lexicon α:S:unknown ου:L:nature α:S:properispomenon ε:S:nature η:L:nature α:S:unknown ε:S:nature ο:L:position ε:S:nature α:S:lexicon οι:L:nature η:L:line_final,μήπω πολλὰ καμοῦσαν ἑὴν ἀνέκοπτεν ἀοιδήν.
The Rape of Helen,1,127,True,LLLLLLLLLLLL,LLLLLLLLLLLL,9.0,1,0,lexicon_overridden;metrical_lengthening;override,οι:L:nature α:L:lexicon ε:L:nature ει:L:nature αι:L:nature ο:L:position α:L:antepenult_accent ε:L:position ε:L:nature ο:L:nature ε:L:position η:L:line_final,τοῖα δὲ δειμαίνοντα θέσκελος Ἑρμῆς·
The Rape of Helen,1,128,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.0,1,1,,αυ:L:nature ο:S:nature α:S:unknown ο:L:position ι:L:position α:L:position αι:L:nature ω:L:nature ε:S:nature α:S:lexicon α:L:lexicon α:S:lexicon ε:S:nature η:L:nature α:L:line_final,γαῦλον ἀπορρίψας καὶ πώεα καλὰ μεθήσας
